W,Re_T,Im_T
0.1490E+04,0.1787E-05,0.2288E-06
0.1495E+04,0.1612E-04,0.2202E-05
0.1500E+04,0.5031E-04,0.7337E-05
0.1505E+04,0.1087E-03,0.1692E-04
0.1510E+04,0.1942E-03,0.3232E-04
0.1515E+04,0.3093E-03,0.5506E-04
0.1520E+04,0.4558E-03,0.8681E-04
0.1525E+04,0.6351E-03,0.1295E-03
0.1530E+04,0.8483E-03,0.1854E-03
0.1535E+04,0.1096E-02,0.2570E-03
0.1540E+04,0.1379E-02,0.3471E-03
0.1545E+04,0.1698E-02,0.4591E-03
0.1550E+04,0.2052E-02,0.5966E-03
0.1555E+04,0.2441E-02,0.7639E-03
0.1560E+04,0.2863E-02,0.9658E-03
0.1565E+04,0.3318E-02,0.1208E-02
0.1570E+04,0.3803E-02,0.1495E-02
0.1575E+04,0.4314E-02,0.1835E-02
0.1580E+04,0.4847E-02,0.2234E-02
0.1585E+04,0.5395E-02,0.2701E-02
0.1590E+04,0.5950E-02,0.3242E-02
0.1595E+04,0.6502E-02,0.3865E-02
0.1600E+04,0.7037E-02,0.4577E-02
0.1605E+04,0.7539E-02,0.5384E-02
0.1610E+04,0.7988E-02,0.6287E-02
0.1615E+04,0.8362E-02,0.7286E-02
0.1620E+04,0.8636E-02,0.8375E-02
0.1625E+04,0.8784E-02,0.9540E-02
0.1630E+04,0.8781E-02,0.1076E-01
0.1635E+04,0.8606E-02,0.1201E-01
0.1640E+04,0.8247E-02,0.1324E-01
0.1645E+04,0.7700E-02,0.1442E-01
0.1650E+04,0.6976E-02,0.1550E-01
0.1655E+04,0.6097E-02,0.1644E-01
0.1660E+04,0.5096E-02,0.1722E-01
0.1665E+04,0.4017E-02,0.1780E-01
0.1670E+04,0.2903E-02,0.1818E-01
0.1675E+04,0.1797E-02,0.1837E-01
0.1680E+04,0.7359E-03,0.1838E-01
0.1685E+04,-0.2515E-03,0.1824E-01
0.1690E+04,-0.1146E-02,0.1798E-01
0.1695E+04,-0.1935E-02,0.1761E-01
0.1700E+04,-0.2617E-02,0.1717E-01
0.1705E+04,-0.3192E-02,0.1668E-01
0.1710E+04,-0.3667E-02,0.1616E-01
0.1715E+04,-0.4048E-02,0.1563E-01
0.1720E+04,-0.4345E-02,0.1509E-01
0.1725E+04,-0.4567E-02,0.1456E-01
0.1730E+04,-0.4722E-02,0.1404E-01
0.1735E+04,-0.4819E-02,0.1354E-01
0.1740E+04,-0.4865E-02,0.1305E-01
0.1745E+04,-0.4868E-02,0.1259E-01
0.1750E+04,-0.4833E-02,0.1215E-01
0.1755E+04,-0.4765E-02,0.1173E-01
0.1760E+04,-0.4670E-02,0.1133E-01
0.1765E+04,-0.4551E-02,0.1096E-01
0.1770E+04,-0.4412E-02,0.1061E-01
0.1775E+04,-0.4255E-02,0.1028E-01
0.1780E+04,-0.4084E-02,0.9969E-02
0.1785E+04,-0.3901E-02,0.9678E-02
0.1790E+04,-0.3708E-02,0.9405E-02
0.1795E+04,-0.3506E-02,0.9149E-02
0.1800E+04,-0.3297E-02,0.8910E-02
0.1805E+04,-0.3082E-02,0.8686E-02
0.1810E+04,-0.2863E-02,0.8477E-02
0.1815E+04,-0.2640E-02,0.8282E-02
0.1820E+04,-0.2413E-02,0.8099E-02
0.1825E+04,-0.2185E-02,0.7929E-02
0.1830E+04,-0.1955E-02,0.7770E-02
0.1835E+04,-0.1723E-02,0.7623E-02
0.1840E+04,-0.1491E-02,0.7487E-02
0.1845E+04,-0.1258E-02,0.7360E-02
0.1850E+04,-0.1025E-02,0.7243E-02
0.1855E+04,-0.7921E-03,0.7135E-02
0.1860E+04,-0.5595E-03,0.7036E-02
0.1865E+04,-0.3274E-03,0.6945E-02
0.1870E+04,-0.9613E-04,0.6863E-02
0.1875E+04,0.1343E-03,0.6788E-02
0.1880E+04,0.3637E-03,0.6721E-02
0.1885E+04,0.5920E-03,0.6661E-02
0.1890E+04,0.8192E-03,0.6608E-02
0.1895E+04,0.1045E-02,0.6562E-02
0.1900E+04,0.1270E-02,0.6522E-02
0.1905E+04,0.1493E-02,0.6489E-02
0.1910E+04,0.1716E-02,0.6462E-02
0.1915E+04,0.1937E-02,0.6441E-02
0.1920E+04,0.2156E-02,0.6426E-02
0.1925E+04,0.2375E-02,0.6418E-02
0.1930E+04,0.2592E-02,0.6415E-02
0.1935E+04,0.2808E-02,0.6419E-02
0.1940E+04,0.3023E-02,0.6429E-02
0.1945E+04,0.3236E-02,0.6445E-02
0.1950E+04,0.3448E-02,0.6468E-02
0.1955E+04,0.3658E-02,0.6497E-02
0.1960E+04,0.3867E-02,0.6533E-02
0.1965E+04,0.4073E-02,0.6575E-02
0.1970E+04,0.4278E-02,0.6624E-02
0.1975E+04,0.4480E-02,0.6679E-02
0.1980E+04,0.4680E-02,0.6742E-02
0.1985E+04,0.4876E-02,0.6811E-02
0.1990E+04,0.5070E-02,0.6887E-02
0.1995E+04,0.5260E-02,0.6970E-02
0.2000E+04,0.5447E-02,0.7059E-02
0.2005E+04,0.5630E-02,0.7155E-02
