W,Re_T,Im_T
0.1490E+04,0.5789E-09,0.3731E-10
0.1495E+04,0.1273E-07,0.7581E-09
0.1500E+04,0.6327E-07,0.3419E-08
0.1505E+04,0.1874E-06,0.9018E-08
0.1510E+04,0.4254E-06,0.1784E-07
0.1515E+04,0.8203E-06,0.2923E-07
0.1520E+04,0.1416E-05,0.4160E-07
0.1525E+04,0.2258E-05,0.5251E-07
0.1530E+04,0.3390E-05,0.5895E-07
0.1535E+04,0.4855E-05,0.5757E-07
0.1540E+04,0.6692E-05,0.4511E-07
0.1545E+04,0.8943E-05,0.1868E-07
0.1550E+04,0.1164E-04,-0.2386E-07
0.1555E+04,0.1483E-04,-0.8364E-07
0.1560E+04,0.1853E-04,-0.1606E-06
0.1565E+04,0.2278E-04,-0.2532E-06
0.1570E+04,0.2761E-04,-0.3585E-06
0.1575E+04,0.3304E-04,-0.4722E-06
0.1580E+04,0.3912E-04,-0.5885E-06
0.1585E+04,0.4585E-04,-0.7003E-06
0.1590E+04,0.5328E-04,-0.7996E-06
0.1595E+04,0.6143E-04,-0.8773E-06
0.1600E+04,0.7033E-04,-0.9244E-06
0.1605E+04,0.8001E-04,-0.9311E-06
0.1610E+04,0.9049E-04,-0.8878E-06
0.1615E+04,0.1018E-03,-0.7842E-06
0.1620E+04,0.1140E-03,-0.6067E-06
0.1625E+04,0.1271E-03,-0.3378E-06
0.1630E+04,0.1412E-03,0.4129E-07
0.1635E+04,0.1562E-03,0.5498E-06
0.1640E+04,0.1722E-03,0.1206E-05
0.1645E+04,0.1892E-03,0.2028E-05
0.1650E+04,0.2072E-03,0.3032E-05
0.1655E+04,0.2263E-03,0.4233E-05
0.1660E+04,0.2464E-03,0.5643E-05
0.1665E+04,0.2676E-03,0.7277E-05
0.1670E+04,0.2898E-03,0.9143E-05
0.1675E+04,0.3131E-03,0.1125E-04
0.1680E+04,0.3375E-03,0.1362E-04
0.1685E+04,0.3630E-03,0.1624E-04
0.1690E+04,0.3895E-03,0.1913E-04
0.1695E+04,0.4171E-03,0.2229E-04
0.1700E+04,0.4457E-03,0.2575E-04
0.1705E+04,0.4754E-03,0.2951E-04
0.1710E+04,0.5062E-03,0.3359E-04
0.1715E+04,0.5380E-03,0.3801E-04
0.1720E+04,0.5708E-03,0.4278E-04
0.1725E+04,0.6045E-03,0.4792E-04
0.1730E+04,0.6393E-03,0.5343E-04
0.1735E+04,0.6749E-03,0.5934E-04
0.1740E+04,0.7115E-03,0.6564E-04
0.1745E+04,0.7490E-03,0.7236E-04
0.1750E+04,0.7873E-03,0.7951E-04
0.1755E+04,0.8265E-03,0.8710E-04
0.1760E+04,0.8666E-03,0.9515E-04
0.1765E+04,0.9074E-03,0.1037E-03
0.1770E+04,0.9491E-03,0.1127E-03
0.1775E+04,0.9915E-03,0.1223E-03
0.1780E+04,0.1035E-02,0.1324E-03
0.1785E+04,0.1079E-02,0.1431E-03
0.1790E+04,0.1123E-02,0.1543E-03
0.1795E+04,0.1169E-02,0.1662E-03
0.1800E+04,0.1215E-02,0.1788E-03
0.1805E+04,0.1262E-02,0.1920E-03
0.1810E+04,0.1309E-02,0.2060E-03
0.1815E+04,0.1357E-02,0.2207E-03
0.1820E+04,0.1406E-02,0.2362E-03
0.1825E+04,0.1455E-02,0.2525E-03
0.1830E+04,0.1504E-02,0.2696E-03
0.1835E+04,0.1555E-02,0.2876E-03
0.1840E+04,0.1605E-02,0.3064E-03
0.1845E+04,0.1657E-02,0.3262E-03
0.1850E+04,0.1708E-02,0.3469E-03
0.1855E+04,0.1760E-02,0.3686E-03
0.1860E+04,0.1813E-02,0.3913E-03
0.1865E+04,0.1865E-02,0.4150E-03
0.1870E+04,0.1918E-02,0.4397E-03
0.1875E+04,0.1971E-02,0.4654E-03
0.1880E+04,0.2024E-02,0.4921E-03
0.1885E+04,0.2078E-02,0.5199E-03
0.1890E+04,0.2131E-02,0.5487E-03
0.1895E+04,0.2184E-02,0.5786E-03
0.1900E+04,0.2238E-02,0.6095E-03
0.1905E+04,0.2291E-02,0.6415E-03
