W,Re_T,Im_T
0.1615E+04,0.5521E-06,0.1856E-07
0.1620E+04,0.3149E-05,0.1092E-06
0.1625E+04,0.8336E-05,0.2978E-06
0.1630E+04,0.1645E-04,0.6056E-06
0.1635E+04,0.2777E-04,0.1053E-05
0.1640E+04,0.4251E-04,0.1660E-05
0.1645E+04,0.6088E-04,0.2447E-05
0.1650E+04,0.8305E-04,0.3437E-05
0.1655E+04,0.1092E-03,0.4651E-05
0.1660E+04,0.1395E-03,0.6112E-05
0.1665E+04,0.1740E-03,0.7845E-05
0.1670E+04,0.2129E-03,0.9873E-05
0.1675E+04,0.2564E-03,0.1222E-04
0.1680E+04,0.3045E-03,0.1492E-04
0.1685E+04,0.3573E-03,0.1799E-04
0.1690E+04,0.4149E-03,0.2146E-04
0.1695E+04,0.4774E-03,0.2536E-04
0.1700E+04,0.5450E-03,0.2972E-04
0.1705E+04,0.6176E-03,0.3457E-04
0.1710E+04,0.6953E-03,0.3993E-04
0.1715E+04,0.7783E-03,0.4584E-04
0.1720E+04,0.8665E-03,0.5232E-04
0.1725E+04,0.9601E-03,0.5941E-04
0.1730E+04,0.1059E-02,0.6713E-04
0.1735E+04,0.1163E-02,0.7553E-04
0.1740E+04,0.1273E-02,0.8461E-04
0.1745E+04,0.1388E-02,0.9443E-04
0.1750E+04,0.1509E-02,0.1050E-03
0.1755E+04,0.1635E-02,0.1164E-03
0.1760E+04,0.1767E-02,0.1285E-03
0.1765E+04,0.1904E-02,0.1416E-03
0.1770E+04,0.2047E-02,0.1555E-03
0.1775E+04,0.2195E-02,0.1703E-03
0.1780E+04,0.2348E-02,0.1860E-03
0.1785E+04,0.2508E-02,0.2028E-03
0.1790E+04,0.2672E-02,0.2205E-03
0.1795E+04,0.2842E-02,0.2392E-03
0.1800E+04,0.3018E-02,0.2590E-03
0.1805E+04,0.3199E-02,0.2799E-03
0.1810E+04,0.3385E-02,0.3018E-03
0.1815E+04,0.3577E-02,0.3249E-03
0.1820E+04,0.3773E-02,0.3491E-03
0.1825E+04,0.3975E-02,0.3745E-03
0.1830E+04,0.4183E-02,0.4011E-03
0.1835E+04,0.4395E-02,0.4289E-03
0.1840E+04,0.4612E-02,0.4579E-03
0.1845E+04,0.4834E-02,0.4881E-03
0.1850E+04,0.5061E-02,0.5196E-03
0.1855E+04,0.5293E-02,0.5523E-03
0.1860E+04,0.5529E-02,0.5863E-03
0.1865E+04,0.5770E-02,0.6216E-03
0.1870E+04,0.6015E-02,0.6582E-03
0.1875E+04,0.6264E-02,0.6960E-03
0.1880E+04,0.6518E-02,0.7351E-03
0.1885E+04,0.6776E-02,0.7756E-03
0.1890E+04,0.7038E-02,0.8173E-03
0.1895E+04,0.7303E-02,0.8603E-03
0.1900E+04,0.7573E-02,0.9047E-03
0.1905E+04,0.7845E-02,0.9502E-03
0.1910E+04,0.8121E-02,0.9970E-03
0.1915E+04,0.8400E-02,0.1045E-02
0.1920E+04,0.8681E-02,0.1094E-02
0.1925E+04,0.8966E-02,0.1144E-02
0.1930E+04,0.9252E-02,0.1195E-02
0.1935E+04,0.9541E-02,0.1246E-02
0.1940E+04,0.9831E-02,0.1298E-02
0.1945E+04,0.1012E-01,0.1350E-02
0.1950E+04,0.1042E-01,0.1403E-02
0.1955E+04,0.1071E-01,0.1455E-02
0.1960E+04,0.1101E-01,0.1507E-02
0.1965E+04,0.1130E-01,0.1557E-02
0.1970E+04,0.1160E-01,0.1606E-02
0.1975E+04,0.1190E-01,0.1654E-02
0.1980E+04,0.1220E-01,0.1700E-02
0.1985E+04,0.1250E-01,0.1742E-02
0.1990E+04,0.1280E-01,0.1783E-02
0.1995E+04,0.1310E-01,0.1819E-02
0.2000E+04,0.1340E-01,0.1852E-02
0.2005E+04,0.1370E-01,0.1881E-02
0.2010E+04,0.1401E-01,0.1905E-02
0.2015E+04,0.1431E-01,0.1924E-02
0.2020E+04,0.1462E-01,0.1937E-02
0.2025E+04,0.1493E-01,0.1945E-02
0.2030E+04,0.1525E-01,0.1947E-02
0.2035E+04,0.1556E-01,0.1943E-02
0.2040E+04,0.1588E-01,0.1932E-02
0.2045E+04,0.1621E-01,0.1914E-02
0.2050E+04,0.1654E-01,0.1890E-02
0.2055E+04,0.1687E-01,0.1859E-02
0.2060E+04,0.1721E-01,0.1821E-02
0.2065E+04,0.1756E-01,0.1777E-02
0.2070E+04,0.1791E-01,0.1725E-02
0.2075E+04,0.1827E-01,0.1668E-02
0.2080E+04,0.1864E-01,0.1605E-02
0.2085E+04,0.1902E-01,0.1535E-02
0.2090E+04,0.1941E-01,0.1460E-02
0.2095E+04,0.1980E-01,0.1380E-02
0.2100E+04,0.2021E-01,0.1296E-02
0.2105E+04,0.2063E-01,0.1207E-02
0.2110E+04,0.2105E-01,0.1114E-02
0.2115E+04,0.2149E-01,0.1018E-02
0.2120E+04,0.2193E-01,0.9188E-03
0.2125E+04,0.2239E-01,0.8176E-03
0.2130E+04,0.2286E-01,0.7145E-03
0.2135E+04,0.2334E-01,0.6103E-03
0.2140E+04,0.2383E-01,0.5055E-03
0.2145E+04,0.2433E-01,0.4007E-03
0.2150E+04,0.2484E-01,0.2964E-03
0.2155E+04,0.2537E-01,0.1933E-03
0.2160E+04,0.2590E-01,0.9180E-04
0.2165E+04,0.2645E-01,-0.7503E-05
0.2170E+04,0.2700E-01,-0.1042E-03
0.2175E+04,0.2756E-01,-0.1979E-03
0.2180E+04,0.2813E-01,-0.2883E-03
0.2185E+04,0.2871E-01,-0.3751E-03
0.2190E+04,0.2930E-01,-0.4581E-03
0.2195E+04,0.2990E-01,-0.5373E-03
0.2200E+04,0.3050E-01,-0.6125E-03
