W,Re_T,Im_T
0.1615E+04,0.2538E-01,0.6442E-01
0.1620E+04,0.3180E-01,0.7702E-01
0.1625E+04,0.3689E-01,0.8540E-01
0.1630E+04,0.4147E-01,0.9249E-01
0.1635E+04,0.4570E-01,0.9932E-01
0.1640E+04,0.4948E-01,0.1064E+00
0.1645E+04,0.5263E-01,0.1139E+00
0.1650E+04,0.5494E-01,0.1219E+00
0.1655E+04,0.5624E-01,0.1303E+00
0.1660E+04,0.5636E-01,0.1390E+00
0.1665E+04,0.5523E-01,0.1479E+00
0.1670E+04,0.5289E-01,0.1566E+00
0.1675E+04,0.4952E-01,0.1653E+00
0.1680E+04,0.4556E-01,0.1747E+00
0.1685E+04,0.3854E-01,0.1883E+00
0.1690E+04,0.1206E-01,0.1945E+00
0.1695E+04,0.2436E-02,0.1839E+00
0.1700E+04,-0.1208E-02,0.1786E+00
0.1705E+04,-0.4215E-02,0.1756E+00
0.1710E+04,-0.7042E-02,0.1735E+00
0.1715E+04,-0.9780E-02,0.1719E+00
0.1720E+04,-0.1247E-01,0.1705E+00
0.1725E+04,-0.1513E-01,0.1691E+00
0.1730E+04,-0.1775E-01,0.1677E+00
0.1735E+04,-0.2029E-01,0.1662E+00
0.1740E+04,-0.2273E-01,0.1647E+00
0.1745E+04,-0.2507E-01,0.1630E+00
0.1750E+04,-0.2727E-01,0.1613E+00
0.1755E+04,-0.2934E-01,0.1595E+00
0.1760E+04,-0.3127E-01,0.1576E+00
0.1765E+04,-0.3306E-01,0.1556E+00
0.1770E+04,-0.3470E-01,0.1536E+00
0.1775E+04,-0.3621E-01,0.1516E+00
0.1780E+04,-0.3759E-01,0.1495E+00
0.1785E+04,-0.3884E-01,0.1474E+00
0.1790E+04,-0.3996E-01,0.1453E+00
0.1795E+04,-0.4097E-01,0.1432E+00
0.1800E+04,-0.4186E-01,0.1410E+00
0.1805E+04,-0.4265E-01,0.1389E+00
0.1810E+04,-0.4333E-01,0.1368E+00
0.1815E+04,-0.4391E-01,0.1347E+00
0.1820E+04,-0.4441E-01,0.1326E+00
0.1825E+04,-0.4482E-01,0.1306E+00
0.1830E+04,-0.4515E-01,0.1285E+00
0.1835E+04,-0.4540E-01,0.1265E+00
0.1840E+04,-0.4558E-01,0.1245E+00
0.1845E+04,-0.4569E-01,0.1225E+00
0.1850E+04,-0.4574E-01,0.1206E+00
0.1855E+04,-0.4573E-01,0.1187E+00
0.1860E+04,-0.4567E-01,0.1168E+00
0.1865E+04,-0.4555E-01,0.1149E+00
0.1870E+04,-0.4538E-01,0.1131E+00
0.1875E+04,-0.4516E-01,0.1113E+00
0.1880E+04,-0.4490E-01,0.1095E+00
0.1885E+04,-0.4459E-01,0.1077E+00
0.1890E+04,-0.4425E-01,0.1060E+00
0.1895E+04,-0.4386E-01,0.1043E+00
0.1900E+04,-0.4344E-01,0.1026E+00
