W,Re_T,Im_T
0.1615E+04,0.1082E-04,0.3200E-06
0.1620E+04,0.4198E-04,0.1297E-05
0.1625E+04,0.8966E-04,0.2893E-05
0.1630E+04,0.1524E-03,0.5141E-05
0.1635E+04,0.2294E-03,0.8091E-05
0.1640E+04,0.3200E-03,0.1181E-04
0.1645E+04,0.4238E-03,0.1638E-04
0.1650E+04,0.5406E-03,0.2187E-04
0.1655E+04,0.6701E-03,0.2840E-04
0.1660E+04,0.8121E-03,0.3607E-04
0.1665E+04,0.9664E-03,0.4499E-04
0.1670E+04,0.1133E-02,0.5528E-04
0.1675E+04,0.1311E-02,0.6707E-04
0.1680E+04,0.1502E-02,0.8050E-04
0.1685E+04,0.1704E-02,0.9571E-04
0.1690E+04,0.1918E-02,0.1128E-03
0.1695E+04,0.2143E-02,0.1320E-03
0.1700E+04,0.2380E-02,0.1534E-03
0.1705E+04,0.2628E-02,0.1772E-03
0.1710E+04,0.2887E-02,0.2035E-03
0.1715E+04,0.3157E-02,0.2324E-03
0.1720E+04,0.3438E-02,0.2641E-03
0.1725E+04,0.3730E-02,0.2988E-03
0.1730E+04,0.4033E-02,0.3366E-03
0.1735E+04,0.4347E-02,0.3776E-03
0.1740E+04,0.4671E-02,0.4220E-03
0.1745E+04,0.5005E-02,0.4700E-03
0.1750E+04,0.5350E-02,0.5217E-03
0.1755E+04,0.5705E-02,0.5773E-03
0.1760E+04,0.6071E-02,0.6371E-03
0.1765E+04,0.6447E-02,0.7012E-03
0.1770E+04,0.6833E-02,0.7699E-03
0.1775E+04,0.7229E-02,0.8435E-03
0.1780E+04,0.7635E-02,0.9223E-03
0.1785E+04,0.8052E-02,0.1007E-02
0.1790E+04,0.8478E-02,0.1097E-02
0.1795E+04,0.8914E-02,0.1193E-02
0.1800E+04,0.9360E-02,0.1296E-02
0.1805E+04,0.9815E-02,0.1406E-02
0.1810E+04,0.1028E-01,0.1523E-02
0.1815E+04,0.1075E-01,0.1648E-02
0.1820E+04,0.1124E-01,0.1782E-02
0.1825E+04,0.1173E-01,0.1924E-02
0.1830E+04,0.1223E-01,0.2076E-02
0.1835E+04,0.1273E-01,0.2238E-02
0.1840E+04,0.1325E-01,0.2410E-02
0.1845E+04,0.1377E-01,0.2592E-02
0.1850E+04,0.1430E-01,0.2786E-02
0.1855E+04,0.1483E-01,0.2991E-02
0.1860E+04,0.1537E-01,0.3207E-02
0.1865E+04,0.1591E-01,0.3436E-02
0.1870E+04,0.1646E-01,0.3676E-02
0.1875E+04,0.1701E-01,0.3929E-02
0.1880E+04,0.1756E-01,0.4194E-02
0.1885E+04,0.1811E-01,0.4472E-02
0.1890E+04,0.1867E-01,0.4762E-02
0.1895E+04,0.1922E-01,0.5065E-02
0.1900E+04,0.1978E-01,0.5380E-02
0.1905E+04,0.2033E-01,0.5708E-02
0.1910E+04,0.2089E-01,0.6049E-02
0.1915E+04,0.2144E-01,0.6402E-02
0.1920E+04,0.2199E-01,0.6766E-02
0.1925E+04,0.2253E-01,0.7144E-02
0.1930E+04,0.2307E-01,0.7533E-02
0.1935E+04,0.2361E-01,0.7934E-02
0.1940E+04,0.2414E-01,0.8346E-02
0.1945E+04,0.2467E-01,0.8770E-02
0.1950E+04,0.2519E-01,0.9205E-02
0.1955E+04,0.2571E-01,0.9651E-02
0.1960E+04,0.2622E-01,0.1011E-01
0.1965E+04,0.2672E-01,0.1057E-01
0.1970E+04,0.2721E-01,0.1105E-01
0.1975E+04,0.2770E-01,0.1154E-01
0.1980E+04,0.2817E-01,0.1203E-01
0.1985E+04,0.2864E-01,0.1253E-01
0.1990E+04,0.2910E-01,0.1304E-01
0.1995E+04,0.2955E-01,0.1356E-01
0.2000E+04,0.2999E-01,0.1409E-01
0.2005E+04,0.3042E-01,0.1463E-01
0.2010E+04,0.3085E-01,0.1517E-01
0.2015E+04,0.3126E-01,0.1572E-01
0.2020E+04,0.3166E-01,0.1628E-01
0.2025E+04,0.3206E-01,0.1685E-01
0.2030E+04,0.3244E-01,0.1742E-01
0.2035E+04,0.3281E-01,0.1801E-01
0.2040E+04,0.3317E-01,0.1860E-01
0.2045E+04,0.3352E-01,0.1920E-01
0.2050E+04,0.3385E-01,0.1981E-01
0.2055E+04,0.3417E-01,0.2044E-01
0.2060E+04,0.3448E-01,0.2107E-01
0.2065E+04,0.3476E-01,0.2170E-01
0.2070E+04,0.3503E-01,0.2235E-01
0.2075E+04,0.3528E-01,0.2301E-01
0.2080E+04,0.3550E-01,0.2367E-01
0.2085E+04,0.3571E-01,0.2434E-01
0.2090E+04,0.3588E-01,0.2501E-01
0.2095E+04,0.3603E-01,0.2568E-01
0.2100E+04,0.3616E-01,0.2635E-01
0.2105E+04,0.3626E-01,0.2702E-01
0.2110E+04,0.3632E-01,0.2769E-01
0.2115E+04,0.3636E-01,0.2835E-01
0.2120E+04,0.3637E-01,0.2899E-01
0.2125E+04,0.3635E-01,0.2963E-01
0.2130E+04,0.3631E-01,0.3024E-01
0.2135E+04,0.3624E-01,0.3084E-01
0.2140E+04,0.3615E-01,0.3142E-01
0.2145E+04,0.3603E-01,0.3197E-01
0.2150E+04,0.3590E-01,0.3250E-01
0.2155E+04,0.3575E-01,0.3300E-01
0.2160E+04,0.3559E-01,0.3347E-01
0.2165E+04,0.3542E-01,0.3391E-01
0.2170E+04,0.3524E-01,0.3432E-01
0.2175E+04,0.3506E-01,0.3470E-01
0.2180E+04,0.3488E-01,0.3505E-01
0.2185E+04,0.3471E-01,0.3538E-01
0.2190E+04,0.3454E-01,0.3568E-01
0.2195E+04,0.3438E-01,0.3596E-01
0.2200E+04,0.3423E-01,0.3621E-01
