W,Re_T,Im_T
0.1615E+04,-0.8147E-03,0.7124E-03
0.1620E+04,-0.2038E-02,0.1750E-02
0.1625E+04,-0.3328E-02,0.2814E-02
0.1630E+04,-0.4616E-02,0.3851E-02
0.1635E+04,-0.5868E-02,0.4842E-02
0.1640E+04,-0.7065E-02,0.5779E-02
0.1645E+04,-0.8194E-02,0.6659E-02
0.1650E+04,-0.9249E-02,0.7483E-02
0.1655E+04,-0.1022E-01,0.8254E-02
0.1660E+04,-0.1112E-01,0.8977E-02
0.1665E+04,-0.1193E-01,0.9654E-02
0.1670E+04,-0.1266E-01,0.1029E-01
0.1675E+04,-0.1331E-01,0.1090E-01
0.1680E+04,-0.1388E-01,0.1147E-01
0.1685E+04,-0.1437E-01,0.1202E-01
0.1690E+04,-0.1479E-01,0.1255E-01
0.1695E+04,-0.1514E-01,0.1306E-01
0.1700E+04,-0.1542E-01,0.1356E-01
0.1705E+04,-0.1564E-01,0.1405E-01
0.1710E+04,-0.1581E-01,0.1453E-01
0.1715E+04,-0.1592E-01,0.1501E-01
0.1720E+04,-0.1597E-01,0.1548E-01
0.1725E+04,-0.1599E-01,0.1596E-01
0.1730E+04,-0.1596E-01,0.1643E-01
0.1735E+04,-0.1589E-01,0.1691E-01
0.1740E+04,-0.1579E-01,0.1738E-01
0.1745E+04,-0.1565E-01,0.1786E-01
0.1750E+04,-0.1549E-01,0.1834E-01
0.1755E+04,-0.1530E-01,0.1883E-01
0.1760E+04,-0.1509E-01,0.1931E-01
0.1765E+04,-0.1486E-01,0.1980E-01
0.1770E+04,-0.1461E-01,0.2029E-01
0.1775E+04,-0.1435E-01,0.2079E-01
0.1780E+04,-0.1408E-01,0.2128E-01
0.1785E+04,-0.1380E-01,0.2178E-01
0.1790E+04,-0.1351E-01,0.2227E-01
0.1795E+04,-0.1322E-01,0.2276E-01
0.1800E+04,-0.1292E-01,0.2325E-01
0.1805E+04,-0.1262E-01,0.2373E-01
0.1810E+04,-0.1233E-01,0.2421E-01
0.1815E+04,-0.1203E-01,0.2468E-01
0.1820E+04,-0.1174E-01,0.2514E-01
0.1825E+04,-0.1145E-01,0.2559E-01
0.1830E+04,-0.1117E-01,0.2602E-01
0.1835E+04,-0.1089E-01,0.2644E-01
0.1840E+04,-0.1061E-01,0.2685E-01
0.1845E+04,-0.1034E-01,0.2724E-01
0.1850E+04,-0.1008E-01,0.2761E-01
0.1855E+04,-0.9817E-02,0.2796E-01
0.1860E+04,-0.9564E-02,0.2829E-01
0.1865E+04,-0.9316E-02,0.2859E-01
0.1870E+04,-0.9072E-02,0.2887E-01
0.1875E+04,-0.8833E-02,0.2912E-01
0.1880E+04,-0.8597E-02,0.2934E-01
0.1885E+04,-0.8363E-02,0.2954E-01
0.1890E+04,-0.8130E-02,0.2970E-01
0.1895E+04,-0.7896E-02,0.2983E-01
0.1900E+04,-0.7660E-02,0.2993E-01
0.1905E+04,-0.7419E-02,0.2999E-01
0.1910E+04,-0.7172E-02,0.3002E-01
0.1915E+04,-0.6915E-02,0.3001E-01
0.1920E+04,-0.6647E-02,0.2997E-01
0.1925E+04,-0.6365E-02,0.2989E-01
0.1930E+04,-0.6067E-02,0.2978E-01
0.1935E+04,-0.5750E-02,0.2964E-01
0.1940E+04,-0.5413E-02,0.2946E-01
0.1945E+04,-0.5053E-02,0.2926E-01
0.1950E+04,-0.4670E-02,0.2903E-01
0.1955E+04,-0.4261E-02,0.2877E-01
0.1960E+04,-0.3826E-02,0.2849E-01
0.1965E+04,-0.3364E-02,0.2819E-01
0.1970E+04,-0.2876E-02,0.2787E-01
0.1975E+04,-0.2360E-02,0.2753E-01
0.1980E+04,-0.1818E-02,0.2717E-01
0.1985E+04,-0.1249E-02,0.2680E-01
0.1990E+04,-0.6536E-03,0.2642E-01
0.1995E+04,-0.3290E-04,0.2602E-01
0.2000E+04,0.6129E-03,0.2562E-01
0.2005E+04,0.1283E-02,0.2520E-01
0.2010E+04,0.1978E-02,0.2477E-01
0.2015E+04,0.2697E-02,0.2433E-01
0.2020E+04,0.3441E-02,0.2388E-01
0.2025E+04,0.4209E-02,0.2341E-01
0.2030E+04,0.5003E-02,0.2294E-01
0.2035E+04,0.5823E-02,0.2245E-01
0.2040E+04,0.6671E-02,0.2195E-01
0.2045E+04,0.7549E-02,0.2144E-01
0.2050E+04,0.8458E-02,0.2092E-01
0.2055E+04,0.9401E-02,0.2038E-01
0.2060E+04,0.1038E-01,0.1984E-01
0.2065E+04,0.1140E-01,0.1929E-01
0.2070E+04,0.1246E-01,0.1872E-01
0.2075E+04,0.1356E-01,0.1816E-01
0.2080E+04,0.1470E-01,0.1759E-01
0.2085E+04,0.1590E-01,0.1703E-01
0.2090E+04,0.1715E-01,0.1647E-01
0.2095E+04,0.1844E-01,0.1592E-01
0.2100E+04,0.1979E-01,0.1539E-01
0.2105E+04,0.2119E-01,0.1487E-01
0.2110E+04,0.2264E-01,0.1439E-01
0.2115E+04,0.2414E-01,0.1393E-01
0.2120E+04,0.2568E-01,0.1351E-01
0.2125E+04,0.2728E-01,0.1313E-01
0.2130E+04,0.2891E-01,0.1279E-01
0.2135E+04,0.3058E-01,0.1251E-01
0.2140E+04,0.3229E-01,0.1228E-01
0.2145E+04,0.3403E-01,0.1210E-01
0.2150E+04,0.3579E-01,0.1199E-01
0.2155E+04,0.3756E-01,0.1194E-01
0.2160E+04,0.3935E-01,0.1196E-01
0.2165E+04,0.4114E-01,0.1205E-01
0.2170E+04,0.4293E-01,0.1219E-01
0.2175E+04,0.4471E-01,0.1241E-01
0.2180E+04,0.4648E-01,0.1269E-01
0.2185E+04,0.4822E-01,0.1303E-01
0.2190E+04,0.4994E-01,0.1342E-01
0.2195E+04,0.5163E-01,0.1387E-01
0.2200E+04,0.5328E-01,0.1437E-01
