W,Re_T,Im_T
0.1615E+04,0.4658E-02,0.3987E-03
0.1620E+04,0.8446E-02,0.8538E-03
0.1625E+04,0.1185E-01,0.1398E-02
0.1630E+04,0.1507E-01,0.2055E-02
0.1635E+04,0.1818E-01,0.2842E-02
0.1640E+04,0.2120E-01,0.3778E-02
0.1645E+04,0.2416E-01,0.4879E-02
0.1650E+04,0.2704E-01,0.6163E-02
0.1655E+04,0.2983E-01,0.7646E-02
0.1660E+04,0.3251E-01,0.9339E-02
0.1665E+04,0.3504E-01,0.1125E-01
0.1670E+04,0.3739E-01,0.1337E-01
0.1675E+04,0.3949E-01,0.1568E-01
0.1680E+04,0.4132E-01,0.1815E-01
0.1685E+04,0.4283E-01,0.2072E-01
0.1690E+04,0.4401E-01,0.2334E-01
0.1695E+04,0.4484E-01,0.2596E-01
0.1700E+04,0.4531E-01,0.2846E-01
0.1705E+04,0.4548E-01,0.3079E-01
0.1710E+04,0.4543E-01,0.3288E-01
0.1715E+04,0.4521E-01,0.3471E-01
0.1720E+04,0.4491E-01,0.3628E-01
0.1725E+04,0.4459E-01,0.3760E-01
0.1730E+04,0.4431E-01,0.3872E-01
0.1735E+04,0.4409E-01,0.3967E-01
0.1740E+04,0.4395E-01,0.4050E-01
0.1745E+04,0.4389E-01,0.4125E-01
0.1750E+04,0.4391E-01,0.4195E-01
0.1755E+04,0.4399E-01,0.4262E-01
0.1760E+04,0.4413E-01,0.4328E-01
0.1765E+04,0.4430E-01,0.4394E-01
0.1770E+04,0.4448E-01,0.4461E-01
0.1775E+04,0.4468E-01,0.4529E-01
0.1780E+04,0.4487E-01,0.4598E-01
0.1785E+04,0.4505E-01,0.4667E-01
0.1790E+04,0.4521E-01,0.4737E-01
0.1795E+04,0.4535E-01,0.4807E-01
0.1800E+04,0.4546E-01,0.4876E-01
0.1805E+04,0.4555E-01,0.4944E-01
0.1810E+04,0.4561E-01,0.5011E-01
0.1815E+04,0.4563E-01,0.5076E-01
0.1820E+04,0.4563E-01,0.5140E-01
0.1825E+04,0.4559E-01,0.5201E-01
0.1830E+04,0.4552E-01,0.5260E-01
0.1835E+04,0.4541E-01,0.5315E-01
0.1840E+04,0.4528E-01,0.5368E-01
0.1845E+04,0.4511E-01,0.5416E-01
0.1850E+04,0.4491E-01,0.5461E-01
0.1855E+04,0.4469E-01,0.5501E-01
0.1860E+04,0.4444E-01,0.5536E-01
0.1865E+04,0.4417E-01,0.5565E-01
0.1870E+04,0.4389E-01,0.5588E-01
0.1875E+04,0.4360E-01,0.5606E-01
0.1880E+04,0.4331E-01,0.5617E-01
0.1885E+04,0.4303E-01,0.5622E-01
0.1890E+04,0.4275E-01,0.5621E-01
0.1895E+04,0.4250E-01,0.5614E-01
0.1900E+04,0.4227E-01,0.5601E-01
0.1905E+04,0.4207E-01,0.5583E-01
0.1910E+04,0.4190E-01,0.5560E-01
0.1915E+04,0.4177E-01,0.5533E-01
0.1920E+04,0.4169E-01,0.5502E-01
0.1925E+04,0.4165E-01,0.5467E-01
0.1930E+04,0.4166E-01,0.5430E-01
0.1935E+04,0.4172E-01,0.5391E-01
0.1940E+04,0.4182E-01,0.5351E-01
0.1945E+04,0.4197E-01,0.5310E-01
0.1950E+04,0.4216E-01,0.5268E-01
0.1955E+04,0.4240E-01,0.5226E-01
0.1960E+04,0.4267E-01,0.5185E-01
0.1965E+04,0.4297E-01,0.5144E-01
0.1970E+04,0.4331E-01,0.5105E-01
0.1975E+04,0.4368E-01,0.5067E-01
0.1980E+04,0.4407E-01,0.5030E-01
0.1985E+04,0.4448E-01,0.4995E-01
0.1990E+04,0.4491E-01,0.4961E-01
0.1995E+04,0.4536E-01,0.4929E-01
0.2000E+04,0.4581E-01,0.4899E-01
0.2005E+04,0.4628E-01,0.4870E-01
0.2010E+04,0.4676E-01,0.4843E-01
0.2015E+04,0.4723E-01,0.4817E-01
0.2020E+04,0.4772E-01,0.4793E-01
0.2025E+04,0.4820E-01,0.4770E-01
0.2030E+04,0.4868E-01,0.4749E-01
0.2035E+04,0.4915E-01,0.4729E-01
0.2040E+04,0.4962E-01,0.4710E-01
0.2045E+04,0.5008E-01,0.4691E-01
0.2050E+04,0.5054E-01,0.4674E-01
0.2055E+04,0.5099E-01,0.4657E-01
0.2060E+04,0.5142E-01,0.4640E-01
0.2065E+04,0.5185E-01,0.4624E-01
0.2070E+04,0.5227E-01,0.4607E-01
0.2075E+04,0.5267E-01,0.4590E-01
0.2080E+04,0.5307E-01,0.4573E-01
