W,Re_T,Im_T
0.1690E+04,-0.1067E-04,0.1152E-06
0.1695E+04,-0.9309E-04,0.1013E-05
0.1700E+04,-0.2329E-03,0.2533E-05
0.1705E+04,-0.4174E-03,0.4507E-05
0.1710E+04,-0.6388E-03,0.6815E-05
0.1715E+04,-0.8912E-03,0.9362E-05
0.1720E+04,-0.1170E-02,0.1208E-04
0.1725E+04,-0.1471E-02,0.1490E-04
0.1730E+04,-0.1792E-02,0.1779E-04
0.1735E+04,-0.2129E-02,0.2072E-04
0.1740E+04,-0.2481E-02,0.2365E-04
0.1745E+04,-0.2845E-02,0.2655E-04
0.1750E+04,-0.3220E-02,0.2941E-04
0.1755E+04,-0.3603E-02,0.3219E-04
0.1760E+04,-0.3994E-02,0.3489E-04
0.1765E+04,-0.4392E-02,0.3746E-04
0.1770E+04,-0.4795E-02,0.3988E-04
0.1775E+04,-0.5202E-02,0.4213E-04
0.1780E+04,-0.5613E-02,0.4417E-04
0.1785E+04,-0.6026E-02,0.4598E-04
0.1790E+04,-0.6442E-02,0.4752E-04
0.1795E+04,-0.6859E-02,0.4877E-04
0.1800E+04,-0.7277E-02,0.4968E-04
0.1805E+04,-0.7695E-02,0.5024E-04
0.1810E+04,-0.8114E-02,0.5041E-04
0.1815E+04,-0.8532E-02,0.5016E-04
0.1820E+04,-0.8950E-02,0.4946E-04
0.1825E+04,-0.9367E-02,0.4829E-04
0.1830E+04,-0.9783E-02,0.4659E-04
0.1835E+04,-0.1020E-01,0.4435E-04
0.1840E+04,-0.1061E-01,0.4153E-04
0.1845E+04,-0.1102E-01,0.3808E-04
0.1850E+04,-0.1143E-01,0.3397E-04
0.1855E+04,-0.1184E-01,0.2916E-04
0.1860E+04,-0.1224E-01,0.2359E-04
0.1865E+04,-0.1264E-01,0.1723E-04
0.1870E+04,-0.1304E-01,0.1001E-04
0.1875E+04,-0.1344E-01,0.1902E-05
0.1880E+04,-0.1384E-01,-0.7159E-05
0.1885E+04,-0.1423E-01,-0.1722E-04
0.1890E+04,-0.1462E-01,-0.2832E-04
0.1895E+04,-0.1501E-01,-0.4052E-04
0.1900E+04,-0.1539E-01,-0.5384E-04
0.1905E+04,-0.1577E-01,-0.6833E-04
0.1910E+04,-0.1615E-01,-0.8401E-04
0.1915E+04,-0.1653E-01,-0.1009E-03
0.1920E+04,-0.1690E-01,-0.1191E-03
0.1925E+04,-0.1727E-01,-0.1385E-03
0.1930E+04,-0.1763E-01,-0.1591E-03
0.1935E+04,-0.1800E-01,-0.1810E-03
0.1940E+04,-0.1836E-01,-0.2042E-03
0.1945E+04,-0.1871E-01,-0.2286E-03
0.1950E+04,-0.1907E-01,-0.2543E-03
0.1955E+04,-0.1942E-01,-0.2812E-03
0.1960E+04,-0.1977E-01,-0.3093E-03
0.1965E+04,-0.2011E-01,-0.3386E-03
0.1970E+04,-0.2045E-01,-0.3692E-03
0.1975E+04,-0.2079E-01,-0.4009E-03
0.1980E+04,-0.2113E-01,-0.4339E-03
0.1985E+04,-0.2146E-01,-0.4681E-03
0.1990E+04,-0.2179E-01,-0.5036E-03
0.1995E+04,-0.2212E-01,-0.5403E-03
0.2000E+04,-0.2244E-01,-0.5784E-03
0.2005E+04,-0.2276E-01,-0.6177E-03
0.2010E+04,-0.2308E-01,-0.6585E-03
0.2015E+04,-0.2340E-01,-0.7006E-03
0.2020E+04,-0.2371E-01,-0.7441E-03
0.2025E+04,-0.2402E-01,-0.7892E-03
0.2030E+04,-0.2433E-01,-0.8357E-03
0.2035E+04,-0.2464E-01,-0.8838E-03
0.2040E+04,-0.2494E-01,-0.9334E-03
0.2045E+04,-0.2524E-01,-0.9846E-03
0.2050E+04,-0.2553E-01,-0.1038E-02
0.2055E+04,-0.2583E-01,-0.1092E-02
0.2060E+04,-0.2612E-01,-0.1148E-02
0.2065E+04,-0.2641E-01,-0.1206E-02
0.2070E+04,-0.2669E-01,-0.1265E-02
0.2075E+04,-0.2698E-01,-0.1326E-02
0.2080E+04,-0.2726E-01,-0.1388E-02
0.2085E+04,-0.2753E-01,-0.1453E-02
0.2090E+04,-0.2781E-01,-0.1518E-02
0.2095E+04,-0.2808E-01,-0.1585E-02
0.2100E+04,-0.2835E-01,-0.1654E-02
0.2105E+04,-0.2861E-01,-0.1724E-02
0.2110E+04,-0.2888E-01,-0.1795E-02
0.2115E+04,-0.2914E-01,-0.1868E-02
0.2120E+04,-0.2939E-01,-0.1941E-02
0.2125E+04,-0.2965E-01,-0.2017E-02
0.2130E+04,-0.2990E-01,-0.2093E-02
0.2135E+04,-0.3015E-01,-0.2171E-02
0.2140E+04,-0.3039E-01,-0.2249E-02
0.2145E+04,-0.3064E-01,-0.2329E-02
0.2150E+04,-0.3088E-01,-0.2410E-02
0.2155E+04,-0.3111E-01,-0.2492E-02
0.2160E+04,-0.3135E-01,-0.2575E-02
0.2165E+04,-0.3158E-01,-0.2659E-02
0.2170E+04,-0.3181E-01,-0.2745E-02
0.2175E+04,-0.3204E-01,-0.2831E-02
0.2180E+04,-0.3227E-01,-0.2919E-02
0.2185E+04,-0.3249E-01,-0.3008E-02
0.2190E+04,-0.3271E-01,-0.3098E-02
0.2195E+04,-0.3293E-01,-0.3190E-02
0.2200E+04,-0.3314E-01,-0.3282E-02
