W,Re_T,Im_T
0.1080E+04,-0.3321E-03,-0.6532E-06
0.1085E+04,-0.1412E-02,-0.2181E-05
0.1090E+04,-0.2839E-02,-0.2338E-05
0.1095E+04,-0.4469E-02,-0.4697E-06
0.1100E+04,-0.6210E-02,0.2818E-05
0.1105E+04,-0.7992E-02,0.6840E-05
0.1110E+04,-0.9761E-02,0.1156E-04
0.1115E+04,-0.1147E-01,0.1801E-04
0.1120E+04,-0.1308E-01,0.2858E-04
0.1125E+04,-0.1456E-01,0.4684E-04
0.1130E+04,-0.1588E-01,0.7700E-04
0.1135E+04,-0.1700E-01,0.1229E-03
0.1140E+04,-0.1790E-01,0.1869E-03
0.1145E+04,-0.1854E-01,0.2692E-03
0.1150E+04,-0.1889E-01,0.3675E-03
0.1155E+04,-0.1894E-01,0.4770E-03
0.1160E+04,-0.1865E-01,0.5916E-03
0.1165E+04,-0.1800E-01,0.7044E-03
0.1170E+04,-0.1698E-01,0.8088E-03
0.1175E+04,-0.1556E-01,0.8990E-03
0.1180E+04,-0.1375E-01,0.9707E-03
0.1185E+04,-0.1152E-01,0.1021E-02
0.1190E+04,-0.8859E-02,0.1051E-02
0.1195E+04,-0.5762E-02,0.1061E-02
0.1200E+04,-0.2215E-02,0.1056E-02
0.1205E+04,0.1795E-02,0.1043E-02
0.1210E+04,0.6281E-02,0.1033E-02
0.1215E+04,0.1126E-01,0.1041E-02
0.1220E+04,0.1675E-01,0.1085E-02
0.1225E+04,0.2276E-01,0.1195E-02
0.1230E+04,0.2933E-01,0.1399E-02
0.1235E+04,0.3646E-01,0.1737E-02
0.1240E+04,0.4417E-01,0.2249E-02
0.1245E+04,0.5251E-01,0.2980E-02
0.1250E+04,0.6148E-01,0.3993E-02
0.1255E+04,0.7113E-01,0.5352E-02
0.1260E+04,0.8146E-01,0.7122E-02
0.1265E+04,0.9250E-01,0.9376E-02
0.1270E+04,0.1043E+00,0.1220E-01
0.1275E+04,0.1168E+00,0.1569E-01
0.1280E+04,0.1302E+00,0.1995E-01
0.1285E+04,0.1443E+00,0.2511E-01
0.1290E+04,0.1591E+00,0.3129E-01
0.1295E+04,0.1747E+00,0.3862E-01
0.1300E+04,0.1910E+00,0.4725E-01
0.1305E+04,0.2079E+00,0.5734E-01
0.1310E+04,0.2253E+00,0.6906E-01
0.1315E+04,0.2431E+00,0.8259E-01
0.1320E+04,0.2610E+00,0.9814E-01
0.1325E+04,0.2789E+00,0.1159E+00
0.1330E+04,0.2963E+00,0.1359E+00
0.1335E+04,0.3130E+00,0.1584E+00
0.1340E+04,0.3284E+00,0.1833E+00
0.1345E+04,0.3421E+00,0.2105E+00
0.1350E+04,0.3537E+00,0.2399E+00
0.1355E+04,0.3627E+00,0.2710E+00
0.1360E+04,0.3688E+00,0.3037E+00
0.1365E+04,0.3716E+00,0.3374E+00
0.1370E+04,0.3710E+00,0.3716E+00
0.1375E+04,0.3668E+00,0.4058E+00
0.1380E+04,0.3589E+00,0.4394E+00
0.1385E+04,0.3475E+00,0.4717E+00
