W,Re_T,Im_T
0.1735E+04,-0.1531E+00,0.2480E+00
0.1740E+04,-0.1555E+00,0.2378E+00
0.1745E+04,-0.1572E+00,0.2281E+00
0.1750E+04,-0.1583E+00,0.2191E+00
0.1755E+04,-0.1588E+00,0.2107E+00
0.1760E+04,-0.1590E+00,0.2028E+00
0.1765E+04,-0.1588E+00,0.1954E+00
0.1770E+04,-0.1583E+00,0.1886E+00
0.1775E+04,-0.1576E+00,0.1822E+00
0.1780E+04,-0.1566E+00,0.1762E+00
0.1785E+04,-0.1555E+00,0.1707E+00
0.1790E+04,-0.1543E+00,0.1655E+00
0.1795E+04,-0.1530E+00,0.1607E+00
0.1800E+04,-0.1515E+00,0.1562E+00
0.1805E+04,-0.1500E+00,0.1520E+00
0.1810E+04,-0.1485E+00,0.1482E+00
0.1815E+04,-0.1469E+00,0.1445E+00
0.1820E+04,-0.1452E+00,0.1411E+00
0.1825E+04,-0.1435E+00,0.1380E+00
0.1830E+04,-0.1418E+00,0.1351E+00
0.1835E+04,-0.1401E+00,0.1324E+00
0.1840E+04,-0.1383E+00,0.1298E+00
0.1845E+04,-0.1366E+00,0.1275E+00
0.1850E+04,-0.1348E+00,0.1253E+00
0.1855E+04,-0.1330E+00,0.1233E+00
0.1860E+04,-0.1313E+00,0.1214E+00
0.1865E+04,-0.1295E+00,0.1197E+00
0.1870E+04,-0.1277E+00,0.1182E+00
0.1875E+04,-0.1259E+00,0.1167E+00
0.1880E+04,-0.1242E+00,0.1154E+00
0.1885E+04,-0.1224E+00,0.1142E+00
0.1890E+04,-0.1207E+00,0.1131E+00
0.1895E+04,-0.1189E+00,0.1122E+00
0.1900E+04,-0.1172E+00,0.1113E+00
0.1905E+04,-0.1155E+00,0.1105E+00
0.1910E+04,-0.1138E+00,0.1099E+00
0.1915E+04,-0.1121E+00,0.1093E+00
0.1920E+04,-0.1104E+00,0.1089E+00
0.1925E+04,-0.1087E+00,0.1085E+00
0.1930E+04,-0.1071E+00,0.1082E+00
0.1935E+04,-0.1054E+00,0.1080E+00
0.1940E+04,-0.1038E+00,0.1079E+00
0.1945E+04,-0.1022E+00,0.1079E+00
0.1950E+04,-0.1006E+00,0.1080E+00
0.1955E+04,-0.9901E-01,0.1081E+00
0.1960E+04,-0.9744E-01,0.1083E+00
0.1965E+04,-0.9589E-01,0.1086E+00
0.1970E+04,-0.9437E-01,0.1090E+00
0.1975E+04,-0.9287E-01,0.1095E+00
0.1980E+04,-0.9139E-01,0.1101E+00
0.1985E+04,-0.8995E-01,0.1108E+00
0.1990E+04,-0.8854E-01,0.1115E+00
0.1995E+04,-0.8717E-01,0.1123E+00
0.2000E+04,-0.8584E-01,0.1132E+00
0.2005E+04,-0.8455E-01,0.1141E+00
0.2010E+04,-0.8330E-01,0.1151E+00
0.2015E+04,-0.8210E-01,0.1162E+00
0.2020E+04,-0.8096E-01,0.1174E+00
0.2025E+04,-0.7986E-01,0.1186E+00
0.2030E+04,-0.7882E-01,0.1199E+00
0.2035E+04,-0.7783E-01,0.1212E+00
0.2040E+04,-0.7690E-01,0.1225E+00
0.2045E+04,-0.7602E-01,0.1240E+00
0.2050E+04,-0.7521E-01,0.1254E+00
0.2055E+04,-0.7445E-01,0.1269E+00
0.2060E+04,-0.7375E-01,0.1284E+00
0.2065E+04,-0.7311E-01,0.1299E+00
0.2070E+04,-0.7254E-01,0.1315E+00
0.2075E+04,-0.7202E-01,0.1331E+00
0.2080E+04,-0.7156E-01,0.1347E+00
0.2085E+04,-0.7116E-01,0.1363E+00
0.2090E+04,-0.7082E-01,0.1380E+00
0.2095E+04,-0.7054E-01,0.1396E+00
0.2100E+04,-0.7032E-01,0.1413E+00
0.2105E+04,-0.7016E-01,0.1430E+00
0.2110E+04,-0.7006E-01,0.1446E+00
0.2115E+04,-0.7001E-01,0.1463E+00
0.2120E+04,-0.7003E-01,0.1480E+00
0.2125E+04,-0.7011E-01,0.1496E+00
0.2130E+04,-0.7026E-01,0.1513E+00
0.2135E+04,-0.7046E-01,0.1529E+00
0.2140E+04,-0.7073E-01,0.1545E+00
0.2145E+04,-0.7107E-01,0.1561E+00
0.2150E+04,-0.7146E-01,0.1577E+00
0.2155E+04,-0.7192E-01,0.1592E+00
0.2160E+04,-0.7243E-01,0.1607E+00
0.2165E+04,-0.7301E-01,0.1622E+00
0.2170E+04,-0.7364E-01,0.1636E+00
0.2175E+04,-0.7432E-01,0.1650E+00
0.2180E+04,-0.7505E-01,0.1663E+00
0.2185E+04,-0.7581E-01,0.1676E+00
0.2190E+04,-0.7661E-01,0.1688E+00
0.2195E+04,-0.7743E-01,0.1699E+00
0.2200E+04,-0.7827E-01,0.1710E+00
