W,Re_T,Im_T
0.1080E+04,-0.4807E-10,-0.8015E-13
0.1085E+04,-0.3789E-08,0.6737E-10
0.1090E+04,-0.3185E-07,0.1184E-08
0.1095E+04,-0.1294E-06,0.7306E-08
0.1100E+04,-0.3641E-06,0.2804E-07
0.1105E+04,-0.8183E-06,0.8231E-07
0.1110E+04,-0.1574E-05,0.2014E-06
0.1115E+04,-0.2687E-05,0.4242E-06
0.1120E+04,-0.4168E-05,0.7764E-06
0.1125E+04,-0.5970E-05,0.1231E-05
0.1130E+04,-0.8012E-05,0.1668E-05
0.1135E+04,-0.1023E-04,0.1842E-05
0.1140E+04,-0.1266E-04,0.1410E-05
0.1145E+04,-0.1549E-04,-0.1486E-07
0.1150E+04,-0.1905E-04,-0.2765E-05
0.1155E+04,-0.2382E-04,-0.7027E-05
0.1160E+04,-0.3030E-04,-0.1279E-04
0.1165E+04,-0.3897E-04,-0.1981E-04
0.1170E+04,-0.5017E-04,-0.2771E-04
0.1175E+04,-0.6407E-04,-0.3594E-04
0.1180E+04,-0.8066E-04,-0.4392E-04
0.1185E+04,-0.9973E-04,-0.5105E-04
0.1190E+04,-0.1210E-03,-0.5675E-04
0.1195E+04,-0.1439E-03,-0.6048E-04
0.1200E+04,-0.1679E-03,-0.6175E-04
0.1205E+04,-0.1924E-03,-0.6012E-04
0.1210E+04,-0.2167E-03,-0.5515E-04
0.1215E+04,-0.2399E-03,-0.4646E-04
0.1220E+04,-0.2611E-03,-0.3369E-04
0.1225E+04,-0.2793E-03,-0.1651E-04
0.1230E+04,-0.2935E-03,0.5343E-05
0.1235E+04,-0.3022E-03,0.3203E-04
0.1240E+04,-0.3042E-03,0.6357E-04
0.1245E+04,-0.2979E-03,0.9977E-04
0.1250E+04,-0.2817E-03,0.1402E-03
0.1255E+04,-0.2542E-03,0.1841E-03
0.1260E+04,-0.2137E-03,0.2304E-03
0.1265E+04,-0.1590E-03,0.2776E-03
0.1270E+04,-0.8933E-04,0.3242E-03
0.1275E+04,-0.3966E-05,0.3682E-03
0.1280E+04,0.9712E-04,0.4079E-03
0.1285E+04,0.2136E-03,0.4413E-03
0.1290E+04,0.3446E-03,0.4668E-03
0.1295E+04,0.4892E-03,0.4832E-03
0.1300E+04,0.6458E-03,0.4894E-03
0.1305E+04,0.8131E-03,0.4850E-03
0.1310E+04,0.9894E-03,0.4696E-03
0.1315E+04,0.1173E-02,0.4435E-03
0.1320E+04,0.1364E-02,0.4071E-03
0.1325E+04,0.1559E-02,0.3612E-03
0.1330E+04,0.1758E-02,0.3068E-03
0.1335E+04,0.1961E-02,0.2448E-03
0.1340E+04,0.2166E-02,0.1764E-03
0.1345E+04,0.2373E-02,0.1029E-03
0.1350E+04,0.2583E-02,0.2534E-04
0.1355E+04,0.2794E-02,-0.5496E-04
0.1360E+04,0.3007E-02,-0.1369E-03
0.1365E+04,0.3222E-02,-0.2193E-03
0.1370E+04,0.3440E-02,-0.3011E-03
0.1375E+04,0.3660E-02,-0.3812E-03
0.1380E+04,0.3884E-02,-0.4587E-03
0.1385E+04,0.4110E-02,-0.5326E-03
0.1390E+04,0.4341E-02,-0.6020E-03
0.1395E+04,0.4577E-02,-0.6658E-03
0.1400E+04,0.4817E-02,-0.7232E-03
0.1405E+04,0.5063E-02,-0.7733E-03
0.1410E+04,0.5316E-02,-0.8152E-03
0.1415E+04,0.5576E-02,-0.8480E-03
0.1420E+04,0.5845E-02,-0.8707E-03
0.1425E+04,0.6123E-02,-0.8827E-03
0.1430E+04,0.6411E-02,-0.8831E-03
0.1435E+04,0.6711E-02,-0.8712E-03
0.1440E+04,0.7024E-02,-0.8464E-03
0.1445E+04,0.7352E-02,-0.8084E-03
0.1450E+04,0.7697E-02,-0.7568E-03
0.1455E+04,0.8059E-02,-0.6917E-03
0.1460E+04,0.8442E-02,-0.6133E-03
0.1465E+04,0.8845E-02,-0.5219E-03
0.1470E+04,0.9272E-02,-0.4183E-03
0.1475E+04,0.9724E-02,-0.3034E-03
0.1480E+04,0.1020E-01,-0.1784E-03
0.1485E+04,0.1071E-01,-0.4458E-04
0.1490E+04,0.1124E-01,0.9658E-04
0.1495E+04,0.1180E-01,0.2435E-03
0.1500E+04,0.1239E-01,0.3948E-03
0.1505E+04,0.1301E-01,0.5487E-03
0.1510E+04,0.1366E-01,0.7040E-03
0.1515E+04,0.1433E-01,0.8593E-03
0.1520E+04,0.1503E-01,0.1013E-02
0.1525E+04,0.1576E-01,0.1166E-02
0.1530E+04,0.1652E-01,0.1315E-02
0.1535E+04,0.1730E-01,0.1461E-02
0.1540E+04,0.1810E-01,0.1604E-02
0.1545E+04,0.1893E-01,0.1742E-02
0.1550E+04,0.1978E-01,0.1878E-02
0.1555E+04,0.2065E-01,0.2010E-02
0.1560E+04,0.2154E-01,0.2140E-02
