W,Re_T,Im_T
0.1080E+04,-0.4955E-03,0.7624E-07
0.1085E+04,-0.2093E-02,0.3178E-05
0.1090E+04,-0.4211E-02,0.1529E-04
0.1095E+04,-0.6670E-02,0.4055E-04
0.1100E+04,-0.9376E-02,0.8107E-04
0.1105E+04,-0.1227E-01,0.1387E-03
0.1110E+04,-0.1530E-01,0.2155E-03
0.1115E+04,-0.1845E-01,0.3138E-03
0.1120E+04,-0.2168E-01,0.4362E-03
0.1125E+04,-0.2499E-01,0.5850E-03
0.1130E+04,-0.2836E-01,0.7626E-03
0.1135E+04,-0.3177E-01,0.9709E-03
0.1140E+04,-0.3523E-01,0.1211E-02
0.1145E+04,-0.3871E-01,0.1484E-02
0.1150E+04,-0.4221E-01,0.1789E-02
0.1155E+04,-0.4573E-01,0.2126E-02
0.1160E+04,-0.4925E-01,0.2493E-02
0.1165E+04,-0.5278E-01,0.2888E-02
0.1170E+04,-0.5631E-01,0.3309E-02
0.1175E+04,-0.5985E-01,0.3755E-02
0.1180E+04,-0.6338E-01,0.4223E-02
0.1185E+04,-0.6691E-01,0.4712E-02
0.1190E+04,-0.7043E-01,0.5221E-02
0.1195E+04,-0.7396E-01,0.5749E-02
0.1200E+04,-0.7747E-01,0.6294E-02
0.1205E+04,-0.8099E-01,0.6857E-02
0.1210E+04,-0.8450E-01,0.7437E-02
0.1215E+04,-0.8800E-01,0.8035E-02
0.1220E+04,-0.9150E-01,0.8651E-02
0.1225E+04,-0.9500E-01,0.9287E-02
0.1230E+04,-0.9849E-01,0.9942E-02
0.1235E+04,-0.1020E+00,0.1062E-01
0.1240E+04,-0.1055E+00,0.1132E-01
0.1245E+04,-0.1090E+00,0.1205E-01
0.1250E+04,-0.1124E+00,0.1280E-01
0.1255E+04,-0.1159E+00,0.1358E-01
0.1260E+04,-0.1194E+00,0.1439E-01
0.1265E+04,-0.1228E+00,0.1524E-01
0.1270E+04,-0.1263E+00,0.1611E-01
0.1275E+04,-0.1297E+00,0.1702E-01
0.1280E+04,-0.1331E+00,0.1796E-01
0.1285E+04,-0.1365E+00,0.1893E-01
0.1290E+04,-0.1399E+00,0.1992E-01
0.1295E+04,-0.1432E+00,0.2095E-01
0.1300E+04,-0.1466E+00,0.2200E-01
0.1305E+04,-0.1499E+00,0.2308E-01
0.1310E+04,-0.1531E+00,0.2418E-01
0.1315E+04,-0.1563E+00,0.2529E-01
0.1320E+04,-0.1595E+00,0.2643E-01
0.1325E+04,-0.1626E+00,0.2759E-01
0.1330E+04,-0.1657E+00,0.2876E-01
0.1335E+04,-0.1687E+00,0.2996E-01
0.1340E+04,-0.1716E+00,0.3118E-01
0.1345E+04,-0.1745E+00,0.3242E-01
0.1350E+04,-0.1773E+00,0.3369E-01
0.1355E+04,-0.1801E+00,0.3499E-01
0.1360E+04,-0.1828E+00,0.3632E-01
0.1365E+04,-0.1854E+00,0.3769E-01
0.1370E+04,-0.1880E+00,0.3909E-01
0.1375E+04,-0.1905E+00,0.4055E-01
0.1380E+04,-0.1929E+00,0.4205E-01
0.1385E+04,-0.1952E+00,0.4360E-01
0.1390E+04,-0.1975E+00,0.4520E-01
0.1395E+04,-0.1998E+00,0.4685E-01
0.1400E+04,-0.2020E+00,0.4856E-01
0.1405E+04,-0.2041E+00,0.5032E-01
0.1410E+04,-0.2062E+00,0.5213E-01
0.1415E+04,-0.2083E+00,0.5400E-01
0.1420E+04,-0.2103E+00,0.5591E-01
0.1425E+04,-0.2123E+00,0.5788E-01
0.1430E+04,-0.2143E+00,0.5989E-01
0.1435E+04,-0.2162E+00,0.6196E-01
0.1440E+04,-0.2181E+00,0.6409E-01
0.1445E+04,-0.2199E+00,0.6626E-01
0.1450E+04,-0.2217E+00,0.6848E-01
0.1455E+04,-0.2235E+00,0.7076E-01
0.1460E+04,-0.2253E+00,0.7309E-01
0.1465E+04,-0.2270E+00,0.7547E-01
0.1470E+04,-0.2288E+00,0.7791E-01
0.1475E+04,-0.2305E+00,0.8039E-01
0.1480E+04,-0.2322E+00,0.8293E-01
0.1485E+04,-0.2339E+00,0.8552E-01
0.1490E+04,-0.2356E+00,0.8815E-01
0.1495E+04,-0.2373E+00,0.9083E-01
0.1500E+04,-0.2390E+00,0.9355E-01
0.1505E+04,-0.2407E+00,0.9629E-01
0.1510E+04,-0.2425E+00,0.9907E-01
0.1515E+04,-0.2442E+00,0.1019E+00
0.1520E+04,-0.2460E+00,0.1047E+00
0.1525E+04,-0.2478E+00,0.1075E+00
0.1530E+04,-0.2497E+00,0.1102E+00
0.1535E+04,-0.2515E+00,0.1130E+00
0.1540E+04,-0.2534E+00,0.1158E+00
0.1545E+04,-0.2553E+00,0.1185E+00
0.1550E+04,-0.2572E+00,0.1211E+00
0.1555E+04,-0.2591E+00,0.1237E+00
0.1560E+04,-0.2610E+00,0.1263E+00
0.1565E+04,-0.2629E+00,0.1288E+00
0.1570E+04,-0.2648E+00,0.1312E+00
0.1575E+04,-0.2666E+00,0.1336E+00
0.1580E+04,-0.2684E+00,0.1358E+00
0.1585E+04,-0.2702E+00,0.1381E+00
0.1590E+04,-0.2719E+00,0.1402E+00
0.1595E+04,-0.2736E+00,0.1423E+00
0.1600E+04,-0.2751E+00,0.1443E+00
0.1605E+04,-0.2766E+00,0.1462E+00
0.1610E+04,-0.2780E+00,0.1481E+00
0.1615E+04,-0.2794E+00,0.1500E+00
0.1620E+04,-0.2806E+00,0.1518E+00
0.1625E+04,-0.2818E+00,0.1536E+00
0.1630E+04,-0.2828E+00,0.1553E+00
0.1635E+04,-0.2838E+00,0.1570E+00
0.1640E+04,-0.2847E+00,0.1587E+00
0.1645E+04,-0.2854E+00,0.1604E+00
0.1650E+04,-0.2861E+00,0.1621E+00
0.1655E+04,-0.2867E+00,0.1637E+00
0.1660E+04,-0.2872E+00,0.1654E+00
0.1665E+04,-0.2877E+00,0.1670E+00
0.1670E+04,-0.2880E+00,0.1686E+00
0.1675E+04,-0.2883E+00,0.1702E+00
0.1680E+04,-0.2885E+00,0.1718E+00
0.1685E+04,-0.2886E+00,0.1733E+00
0.1690E+04,-0.2885E+00,0.1747E+00
0.1695E+04,-0.2882E+00,0.1763E+00
0.1700E+04,-0.2878E+00,0.1779E+00
0.1705E+04,-0.2873E+00,0.1796E+00
0.1710E+04,-0.2868E+00,0.1814E+00
0.1715E+04,-0.2862E+00,0.1833E+00
0.1720E+04,-0.2856E+00,0.1851E+00
0.1725E+04,-0.2850E+00,0.1871E+00
0.1730E+04,-0.2843E+00,0.1890E+00
0.1735E+04,-0.2836E+00,0.1909E+00
0.1740E+04,-0.2828E+00,0.1929E+00
0.1745E+04,-0.2819E+00,0.1948E+00
0.1750E+04,-0.2810E+00,0.1967E+00
0.1755E+04,-0.2801E+00,0.1986E+00
0.1760E+04,-0.2790E+00,0.2005E+00
0.1765E+04,-0.2778E+00,0.2024E+00
0.1770E+04,-0.2764E+00,0.2043E+00
0.1775E+04,-0.2750E+00,0.2062E+00
0.1780E+04,-0.2734E+00,0.2082E+00
0.1785E+04,-0.2716E+00,0.2102E+00
0.1790E+04,-0.2697E+00,0.2124E+00
0.1795E+04,-0.2677E+00,0.2146E+00
