W,Re_T,Im_T
0.1080E+04,-0.2591E-08,-0.5730E-10
0.1085E+04,-0.7869E-07,-0.9759E-09
0.1090E+04,-0.4146E-06,0.1540E-08
0.1095E+04,-0.1226E-05,0.3149E-07
0.1100E+04,-0.2693E-05,0.1461E-06
0.1105E+04,-0.4904E-05,0.4501E-06
0.1110E+04,-0.7795E-05,0.1107E-05
0.1115E+04,-0.1108E-04,0.2330E-05
0.1120E+04,-0.1417E-04,0.4320E-05
0.1125E+04,-0.1614E-04,0.7152E-05
0.1130E+04,-0.1582E-04,0.1063E-04
0.1135E+04,-0.1189E-04,0.1416E-04
0.1140E+04,-0.3153E-05,0.1678E-04
0.1145E+04,0.1128E-04,0.1722E-04
0.1150E+04,0.3183E-04,0.1416E-04
0.1155E+04,0.5846E-04,0.6475E-05
0.1160E+04,0.9081E-04,-0.6564E-05
0.1165E+04,0.1284E-03,-0.2517E-04
0.1170E+04,0.1707E-03,-0.4903E-04
0.1175E+04,0.2174E-03,-0.7738E-04
0.1180E+04,0.2686E-03,-0.1091E-03
0.1185E+04,0.3248E-03,-0.1428E-03
0.1190E+04,0.3864E-03,-0.1770E-03
0.1195E+04,0.4547E-03,-0.2102E-03
0.1200E+04,0.5309E-03,-0.2408E-03
0.1205E+04,0.6165E-03,-0.2672E-03
0.1210E+04,0.7134E-03,-0.2879E-03
0.1215E+04,0.8235E-03,-0.3013E-03
0.1220E+04,0.9491E-03,-0.3059E-03
0.1225E+04,0.1093E-02,-0.3004E-03
0.1230E+04,0.1257E-02,-0.2834E-03
0.1235E+04,0.1445E-02,-0.2536E-03
0.1240E+04,0.1661E-02,-0.2102E-03
0.1245E+04,0.1908E-02,-0.1526E-03
0.1250E+04,0.2191E-02,-0.8070E-04
0.1255E+04,0.2512E-02,0.5061E-05
0.1260E+04,0.2877E-02,0.1035E-03
0.1265E+04,0.3290E-02,0.2130E-03
0.1270E+04,0.3754E-02,0.3309E-03
0.1275E+04,0.4273E-02,0.4544E-03
0.1280E+04,0.4848E-02,0.5803E-03
0.1285E+04,0.5481E-02,0.7052E-03
0.1290E+04,0.6173E-02,0.8258E-03
0.1295E+04,0.6925E-02,0.9390E-03
0.1300E+04,0.7735E-02,0.1042E-02
0.1305E+04,0.8604E-02,0.1133E-02
0.1310E+04,0.9531E-02,0.1211E-02
0.1315E+04,0.1051E-01,0.1274E-02
0.1320E+04,0.1155E-01,0.1322E-02
0.1325E+04,0.1264E-01,0.1355E-02
0.1330E+04,0.1379E-01,0.1374E-02
0.1335E+04,0.1499E-01,0.1379E-02
0.1340E+04,0.1625E-01,0.1372E-02
0.1345E+04,0.1756E-01,0.1355E-02
0.1350E+04,0.1892E-01,0.1328E-02
0.1355E+04,0.2034E-01,0.1294E-02
0.1360E+04,0.2181E-01,0.1256E-02
0.1365E+04,0.2335E-01,0.1214E-02
0.1370E+04,0.2494E-01,0.1172E-02
0.1375E+04,0.2660E-01,0.1132E-02
0.1380E+04,0.2833E-01,0.1096E-02
0.1385E+04,0.3012E-01,0.1068E-02
0.1390E+04,0.3199E-01,0.1049E-02
0.1395E+04,0.3394E-01,0.1044E-02
0.1400E+04,0.3596E-01,0.1055E-02
0.1405E+04,0.3807E-01,0.1087E-02
0.1410E+04,0.4028E-01,0.1142E-02
0.1415E+04,0.4258E-01,0.1226E-02
0.1420E+04,0.4498E-01,0.1342E-02
0.1425E+04,0.4750E-01,0.1496E-02
0.1430E+04,0.5013E-01,0.1693E-02
0.1435E+04,0.5289E-01,0.1938E-02
0.1440E+04,0.5578E-01,0.2236E-02
0.1445E+04,0.5881E-01,0.2595E-02
0.1450E+04,0.6201E-01,0.3021E-02
0.1455E+04,0.6537E-01,0.3520E-02
0.1460E+04,0.6891E-01,0.4100E-02
0.1465E+04,0.7265E-01,0.4768E-02
0.1470E+04,0.7659E-01,0.5534E-02
0.1475E+04,0.8076E-01,0.6407E-02
0.1480E+04,0.8516E-01,0.7396E-02
0.1485E+04,0.8983E-01,0.8512E-02
0.1490E+04,0.9476E-01,0.9769E-02
0.1495E+04,0.9999E-01,0.1118E-01
0.1500E+04,0.1055E+00,0.1276E-01
0.1505E+04,0.1114E+00,0.1454E-01
0.1510E+04,0.1176E+00,0.1652E-01
0.1515E+04,0.1242E+00,0.1875E-01
0.1520E+04,0.1312E+00,0.2124E-01
0.1525E+04,0.1387E+00,0.2403E-01
0.1530E+04,0.1466E+00,0.2718E-01
0.1535E+04,0.1549E+00,0.3072E-01
0.1540E+04,0.1638E+00,0.3471E-01
0.1545E+04,0.1732E+00,0.3923E-01
0.1550E+04,0.1832E+00,0.4434E-01
0.1555E+04,0.1937E+00,0.5015E-01
0.1560E+04,0.2049E+00,0.5677E-01
0.1565E+04,0.2166E+00,0.6433E-01
0.1570E+04,0.2291E+00,0.7297E-01
0.1575E+04,0.2421E+00,0.8288E-01
0.1580E+04,0.2557E+00,0.9426E-01
0.1585E+04,0.2700E+00,0.1074E+00
0.1590E+04,0.2846E+00,0.1225E+00
0.1595E+04,0.2997E+00,0.1399E+00
0.1600E+04,0.3148E+00,0.1600E+00
0.1605E+04,0.3297E+00,0.1831E+00
0.1610E+04,0.3440E+00,0.2097E+00
0.1615E+04,0.3571E+00,0.2403E+00
0.1620E+04,0.3681E+00,0.2750E+00
0.1625E+04,0.3760E+00,0.3142E+00
0.1630E+04,0.3796E+00,0.3579E+00
0.1635E+04,0.3772E+00,0.4057E+00
0.1640E+04,0.3674E+00,0.4566E+00
0.1645E+04,0.3485E+00,0.5092E+00
0.1650E+04,0.3193E+00,0.5612E+00
0.1655E+04,0.2796E+00,0.6096E+00
0.1660E+04,0.2298E+00,0.6513E+00
0.1665E+04,0.1720E+00,0.6835E+00
0.1670E+04,0.1090E+00,0.7039E+00
0.1675E+04,0.4458E-01,0.7117E+00
0.1680E+04,-0.1790E-01,0.7075E+00
0.1685E+04,-0.7547E-01,0.6927E+00
0.1690E+04,-0.1262E+00,0.6700E+00
0.1695E+04,-0.1690E+00,0.6416E+00
0.1700E+04,-0.2040E+00,0.6100E+00
0.1705E+04,-0.2316E+00,0.5772E+00
0.1710E+04,-0.2525E+00,0.5445E+00
0.1715E+04,-0.2679E+00,0.5129E+00
0.1720E+04,-0.2787E+00,0.4831E+00
0.1725E+04,-0.2857E+00,0.4555E+00
0.1730E+04,-0.2898E+00,0.4301E+00
0.1735E+04,-0.2915E+00,0.4069E+00
0.1740E+04,-0.2915E+00,0.3860E+00
0.1745E+04,-0.2903E+00,0.3671E+00
0.1750E+04,-0.2880E+00,0.3501E+00
0.1755E+04,-0.2850E+00,0.3348E+00
0.1760E+04,-0.2816E+00,0.3211E+00
0.1765E+04,-0.2778E+00,0.3088E+00
0.1770E+04,-0.2738E+00,0.2977E+00
0.1775E+04,-0.2697E+00,0.2877E+00
0.1780E+04,-0.2656E+00,0.2787E+00
0.1785E+04,-0.2615E+00,0.2706E+00
0.1790E+04,-0.2575E+00,0.2633E+00
0.1795E+04,-0.2536E+00,0.2566E+00
0.1800E+04,-0.2498E+00,0.2506E+00
0.1805E+04,-0.2461E+00,0.2451E+00
0.1810E+04,-0.2425E+00,0.2401E+00
0.1815E+04,-0.2390E+00,0.2354E+00
0.1820E+04,-0.2356E+00,0.2312E+00
0.1825E+04,-0.2324E+00,0.2273E+00
0.1830E+04,-0.2293E+00,0.2237E+00
0.1835E+04,-0.2262E+00,0.2204E+00
0.1840E+04,-0.2233E+00,0.2173E+00
0.1845E+04,-0.2205E+00,0.2144E+00
0.1850E+04,-0.2178E+00,0.2118E+00
0.1855E+04,-0.2152E+00,0.2093E+00
0.1860E+04,-0.2126E+00,0.2070E+00
0.1865E+04,-0.2102E+00,0.2049E+00
0.1870E+04,-0.2079E+00,0.2029E+00
0.1875E+04,-0.2056E+00,0.2010E+00
0.1880E+04,-0.2034E+00,0.1992E+00
0.1885E+04,-0.2013E+00,0.1975E+00
0.1890E+04,-0.1993E+00,0.1959E+00
0.1895E+04,-0.1973E+00,0.1944E+00
0.1900E+04,-0.1954E+00,0.1929E+00
0.1905E+04,-0.1936E+00,0.1915E+00
0.1910E+04,-0.1918E+00,0.1902E+00
0.1915E+04,-0.1900E+00,0.1889E+00
0.1920E+04,-0.1883E+00,0.1877E+00
0.1925E+04,-0.1867E+00,0.1865E+00
0.1930E+04,-0.1851E+00,0.1853E+00
0.1935E+04,-0.1835E+00,0.1842E+00
0.1940E+04,-0.1819E+00,0.1832E+00
0.1945E+04,-0.1803E+00,0.1821E+00
0.1950E+04,-0.1787E+00,0.1812E+00
0.1955E+04,-0.1772E+00,0.1802E+00
0.1960E+04,-0.1757E+00,0.1793E+00
0.1965E+04,-0.1742E+00,0.1785E+00
0.1970E+04,-0.1727E+00,0.1777E+00
0.1975E+04,-0.1713E+00,0.1770E+00
0.1980E+04,-0.1699E+00,0.1763E+00
0.1985E+04,-0.1685E+00,0.1757E+00
0.1990E+04,-0.1671E+00,0.1750E+00
0.1995E+04,-0.1658E+00,0.1744E+00
0.2000E+04,-0.1645E+00,0.1739E+00
0.2005E+04,-0.1632E+00,0.1734E+00
0.2010E+04,-0.1620E+00,0.1729E+00
0.2015E+04,-0.1608E+00,0.1724E+00
0.2020E+04,-0.1596E+00,0.1718E+00
0.2025E+04,-0.1585E+00,0.1713E+00
0.2030E+04,-0.1573E+00,0.1708E+00
0.2035E+04,-0.1563E+00,0.1703E+00
0.2040E+04,-0.1552E+00,0.1697E+00
0.2045E+04,-0.1542E+00,0.1691E+00
0.2050E+04,-0.1532E+00,0.1685E+00
0.2055E+04,-0.1521E+00,0.1678E+00
0.2060E+04,-0.1511E+00,0.1671E+00
0.2065E+04,-0.1501E+00,0.1663E+00
0.2070E+04,-0.1490E+00,0.1655E+00
0.2075E+04,-0.1479E+00,0.1646E+00
0.2080E+04,-0.1468E+00,0.1637E+00
0.2085E+04,-0.1457E+00,0.1628E+00
0.2090E+04,-0.1445E+00,0.1618E+00
0.2095E+04,-0.1433E+00,0.1607E+00
0.2100E+04,-0.1420E+00,0.1596E+00
0.2105E+04,-0.1406E+00,0.1585E+00
0.2110E+04,-0.1392E+00,0.1573E+00
0.2115E+04,-0.1378E+00,0.1562E+00
0.2120E+04,-0.1362E+00,0.1550E+00
0.2125E+04,-0.1346E+00,0.1538E+00
0.2130E+04,-0.1329E+00,0.1526E+00
0.2135E+04,-0.1312E+00,0.1514E+00
0.2140E+04,-0.1293E+00,0.1502E+00
0.2145E+04,-0.1275E+00,0.1491E+00
0.2150E+04,-0.1255E+00,0.1480E+00
0.2155E+04,-0.1235E+00,0.1469E+00
0.2160E+04,-0.1215E+00,0.1458E+00
0.2165E+04,-0.1194E+00,0.1448E+00
0.2170E+04,-0.1173E+00,0.1438E+00
0.2175E+04,-0.1152E+00,0.1429E+00
0.2180E+04,-0.1130E+00,0.1420E+00
0.2185E+04,-0.1109E+00,0.1412E+00
0.2190E+04,-0.1087E+00,0.1404E+00
0.2195E+04,-0.1065E+00,0.1397E+00
0.2200E+04,-0.1044E+00,0.1390E+00
