W,Re_T,Im_T
0.1080E+04,-0.4901E-08,-0.1229E-10
0.1085E+04,-0.1442E-06,-0.5527E-09
0.1090E+04,-0.7455E-06,-0.3918E-08
0.1095E+04,-0.2192E-05,-0.1482E-07
0.1100E+04,-0.4847E-05,-0.4046E-07
0.1105E+04,-0.9017E-05,-0.8956E-07
0.1110E+04,-0.1493E-04,-0.1687E-06
0.1115E+04,-0.2272E-04,-0.2754E-06
0.1120E+04,-0.3243E-04,-0.3885E-06
0.1125E+04,-0.4397E-04,-0.4632E-06
0.1130E+04,-0.5716E-04,-0.4330E-06
0.1135E+04,-0.7164E-04,-0.2229E-06
0.1140E+04,-0.8697E-04,0.2319E-06
0.1145E+04,-0.1026E-03,0.9669E-06
0.1150E+04,-0.1178E-03,0.1979E-05
0.1155E+04,-0.1319E-03,0.3225E-05
0.1160E+04,-0.1442E-03,0.4633E-05
0.1165E+04,-0.1539E-03,0.6114E-05
0.1170E+04,-0.1602E-03,0.7575E-05
0.1175E+04,-0.1625E-03,0.8923E-05
0.1180E+04,-0.1598E-03,0.1007E-04
0.1185E+04,-0.1514E-03,0.1094E-04
0.1190E+04,-0.1366E-03,0.1145E-04
0.1195E+04,-0.1145E-03,0.1153E-04
0.1200E+04,-0.8445E-04,0.1111E-04
0.1205E+04,-0.4564E-04,0.1010E-04
0.1210E+04,0.2641E-05,0.8450E-05
0.1215E+04,0.6106E-04,0.6091E-05
0.1220E+04,0.1303E-03,0.2986E-05
0.1225E+04,0.2109E-03,-0.8765E-06
0.1230E+04,0.3035E-03,-0.5470E-05
0.1235E+04,0.4087E-03,-0.1072E-04
0.1240E+04,0.5269E-03,-0.1648E-04
0.1245E+04,0.6588E-03,-0.2258E-04
0.1250E+04,0.8049E-03,-0.2875E-04
0.1255E+04,0.9659E-03,-0.3472E-04
0.1260E+04,0.1142E-02,-0.4018E-04
0.1265E+04,0.1335E-02,-0.4482E-04
0.1270E+04,0.1545E-02,-0.4837E-04
0.1275E+04,0.1773E-02,-0.5059E-04
0.1280E+04,0.2019E-02,-0.5131E-04
0.1285E+04,0.2286E-02,-0.5044E-04
0.1290E+04,0.2573E-02,-0.4793E-04
0.1295E+04,0.2881E-02,-0.4379E-04
