W,Re_T,Im_T
0.1080E+04,-0.3024E-05,-0.7286E-09
0.1085E+04,-0.3333E-04,-0.9321E-08
0.1090E+04,-0.1066E-03,-0.3155E-07
0.1095E+04,-0.2284E-03,-0.6505E-07
0.1100E+04,-0.4006E-03,-0.9980E-07
0.1105E+04,-0.6229E-03,-0.1167E-06
0.1110E+04,-0.8935E-03,-0.7793E-07
0.1115E+04,-0.1210E-02,0.9166E-07
0.1120E+04,-0.1569E-02,0.5263E-06
0.1125E+04,-0.1969E-02,0.1431E-05
0.1130E+04,-0.2404E-02,0.3072E-05
0.1135E+04,-0.2872E-02,0.5740E-05
0.1140E+04,-0.3368E-02,0.9701E-05
0.1145E+04,-0.3891E-02,0.1514E-04
0.1150E+04,-0.4435E-02,0.2216E-04
0.1155E+04,-0.4998E-02,0.3071E-04
0.1160E+04,-0.5576E-02,0.4070E-04
0.1165E+04,-0.6168E-02,0.5195E-04
0.1170E+04,-0.6769E-02,0.6425E-04
0.1175E+04,-0.7379E-02,0.7738E-04
0.1180E+04,-0.7994E-02,0.9113E-04
0.1185E+04,-0.8614E-02,0.1053E-03
0.1190E+04,-0.9237E-02,0.1197E-03
0.1195E+04,-0.9860E-02,0.1341E-03
0.1200E+04,-0.1048E-01,0.1483E-03
0.1205E+04,-0.1111E-01,0.1622E-03
0.1210E+04,-0.1173E-01,0.1755E-03
0.1215E+04,-0.1235E-01,0.1881E-03
0.1220E+04,-0.1296E-01,0.1999E-03
0.1225E+04,-0.1357E-01,0.2108E-03
0.1230E+04,-0.1418E-01,0.2207E-03
0.1235E+04,-0.1478E-01,0.2298E-03
0.1240E+04,-0.1538E-01,0.2381E-03
0.1245E+04,-0.1598E-01,0.2460E-03
0.1250E+04,-0.1657E-01,0.2538E-03
0.1255E+04,-0.1715E-01,0.2619E-03
0.1260E+04,-0.1774E-01,0.2706E-03
0.1265E+04,-0.1831E-01,0.2805E-03
0.1270E+04,-0.1889E-01,0.2920E-03
0.1275E+04,-0.1945E-01,0.3053E-03
0.1280E+04,-0.2002E-01,0.3206E-03
0.1285E+04,-0.2057E-01,0.3382E-03
0.1290E+04,-0.2112E-01,0.3580E-03
0.1295E+04,-0.2166E-01,0.3799E-03
0.1300E+04,-0.2220E-01,0.4039E-03
0.1305E+04,-0.2273E-01,0.4298E-03
0.1310E+04,-0.2325E-01,0.4573E-03
0.1315E+04,-0.2376E-01,0.4863E-03
0.1320E+04,-0.2426E-01,0.5165E-03
0.1325E+04,-0.2476E-01,0.5478E-03
0.1330E+04,-0.2524E-01,0.5801E-03
0.1335E+04,-0.2572E-01,0.6131E-03
0.1340E+04,-0.2619E-01,0.6469E-03
0.1345E+04,-0.2665E-01,0.6813E-03
0.1350E+04,-0.2710E-01,0.7163E-03
0.1355E+04,-0.2754E-01,0.7520E-03
0.1360E+04,-0.2798E-01,0.7883E-03
0.1365E+04,-0.2840E-01,0.8253E-03
0.1370E+04,-0.2882E-01,0.8631E-03
0.1375E+04,-0.2922E-01,0.9016E-03
0.1380E+04,-0.2962E-01,0.9409E-03
0.1385E+04,-0.3000E-01,0.9812E-03
0.1390E+04,-0.3038E-01,0.1022E-02
0.1395E+04,-0.3075E-01,0.1065E-02
0.1400E+04,-0.3110E-01,0.1108E-02
0.1405E+04,-0.3145E-01,0.1153E-02
0.1410E+04,-0.3179E-01,0.1198E-02
0.1415E+04,-0.3212E-01,0.1246E-02
0.1420E+04,-0.3244E-01,0.1294E-02
0.1425E+04,-0.3275E-01,0.1345E-02
0.1430E+04,-0.3305E-01,0.1397E-02
0.1435E+04,-0.3335E-01,0.1451E-02
0.1440E+04,-0.3363E-01,0.1508E-02
0.1445E+04,-0.3391E-01,0.1567E-02
0.1450E+04,-0.3418E-01,0.1630E-02
0.1455E+04,-0.3445E-01,0.1696E-02
0.1460E+04,-0.3470E-01,0.1765E-02
0.1465E+04,-0.3495E-01,0.1840E-02
0.1470E+04,-0.3519E-01,0.1919E-02
0.1475E+04,-0.3543E-01,0.2002E-02
0.1480E+04,-0.3565E-01,0.2092E-02
0.1485E+04,-0.3587E-01,0.2187E-02
0.1490E+04,-0.3609E-01,0.2287E-02
0.1495E+04,-0.3629E-01,0.2394E-02
0.1500E+04,-0.3649E-01,0.2506E-02
0.1505E+04,-0.3668E-01,0.2624E-02
