W,Re_T,Im_T
0.1080E+04,-0.8123E-12,0.4779E-14
0.1085E+04,-0.9182E-10,0.1517E-11
0.1090E+04,-0.1217E-08,0.2614E-10
0.1095E+04,-0.6777E-08,0.1772E-09
0.1100E+04,-0.2427E-07,0.7750E-09
0.1105E+04,-0.6644E-07,0.2608E-08
0.1110E+04,-0.1516E-06,0.7134E-08
0.1115E+04,-0.3028E-06,0.1607E-07
0.1120E+04,-0.5471E-06,0.2975E-07
0.1125E+04,-0.9152E-06,0.4419E-07
0.1130E+04,-0.1444E-05,0.4820E-07
0.1135E+04,-0.2180E-05,0.2243E-07
0.1140E+04,-0.3187E-05,-0.5776E-07
0.1145E+04,-0.4542E-05,-0.2157E-06
0.1150E+04,-0.6343E-05,-0.4650E-06
0.1155E+04,-0.8692E-05,-0.8035E-06
0.1160E+04,-0.1169E-04,-0.1211E-05
0.1165E+04,-0.1544E-04,-0.1650E-05
0.1170E+04,-0.2000E-04,-0.2077E-05
0.1175E+04,-0.2545E-04,-0.2441E-05
0.1180E+04,-0.3182E-04,-0.2697E-05
0.1185E+04,-0.3914E-04,-0.2802E-05
0.1190E+04,-0.4743E-04,-0.2722E-05
0.1195E+04,-0.5671E-04,-0.2427E-05
0.1200E+04,-0.6697E-04,-0.1893E-05
0.1205E+04,-0.7822E-04,-0.1096E-05
0.1210E+04,-0.9044E-04,-0.1256E-07
0.1215E+04,-0.1036E-03,0.1379E-05
0.1220E+04,-0.1177E-03,0.3102E-05
0.1225E+04,-0.1326E-03,0.5178E-05
0.1230E+04,-0.1484E-03,0.7620E-05
0.1235E+04,-0.1648E-03,0.1043E-04
0.1240E+04,-0.1819E-03,0.1360E-04
0.1245E+04,-0.1994E-03,0.1708E-04
0.1250E+04,-0.2172E-03,0.2079E-04
0.1255E+04,-0.2353E-03,0.2462E-04
0.1260E+04,-0.2535E-03,0.2841E-04
0.1265E+04,-0.2717E-03,0.3196E-04
0.1270E+04,-0.2899E-03,0.3506E-04
0.1275E+04,-0.3081E-03,0.3748E-04
0.1280E+04,-0.3264E-03,0.3900E-04
0.1285E+04,-0.3450E-03,0.3943E-04
0.1290E+04,-0.3640E-03,0.3862E-04
0.1295E+04,-0.3836E-03,0.3647E-04
0.1300E+04,-0.4042E-03,0.3296E-04
0.1305E+04,-0.4258E-03,0.2811E-04
0.1310E+04,-0.4487E-03,0.2199E-04
0.1315E+04,-0.4731E-03,0.1473E-04
0.1320E+04,-0.4991E-03,0.6485E-05
0.1325E+04,-0.5268E-03,-0.2569E-05
0.1330E+04,-0.5564E-03,-0.1224E-04
0.1335E+04,-0.5877E-03,-0.2235E-04
0.1340E+04,-0.6209E-03,-0.3269E-04
0.1345E+04,-0.6559E-03,-0.4310E-04
0.1350E+04,-0.6926E-03,-0.5340E-04
0.1355E+04,-0.7310E-03,-0.6343E-04
0.1360E+04,-0.7709E-03,-0.7306E-04
0.1365E+04,-0.8124E-03,-0.8216E-04
0.1370E+04,-0.8553E-03,-0.9061E-04
0.1375E+04,-0.8994E-03,-0.9831E-04
0.1380E+04,-0.9448E-03,-0.1052E-03
0.1385E+04,-0.9912E-03,-0.1111E-03
0.1390E+04,-0.1039E-02,-0.1159E-03
0.1395E+04,-0.1087E-02,-0.1197E-03
0.1400E+04,-0.1136E-02,-0.1223E-03
0.1405E+04,-0.1186E-02,-0.1236E-03
0.1410E+04,-0.1236E-02,-0.1236E-03
0.1415E+04,-0.1286E-02,-0.1222E-03
0.1420E+04,-0.1337E-02,-0.1193E-03
0.1425E+04,-0.1388E-02,-0.1149E-03
0.1430E+04,-0.1438E-02,-0.1089E-03
0.1435E+04,-0.1488E-02,-0.1012E-03
0.1440E+04,-0.1538E-02,-0.9203E-04
0.1445E+04,-0.1587E-02,-0.8122E-04
0.1450E+04,-0.1635E-02,-0.6889E-04
0.1455E+04,-0.1681E-02,-0.5512E-04
0.1460E+04,-0.1726E-02,-0.4006E-04
0.1465E+04,-0.1769E-02,-0.2388E-04
0.1470E+04,-0.1810E-02,-0.6782E-05
0.1475E+04,-0.1850E-02,0.1097E-04
0.1480E+04,-0.1887E-02,0.2911E-04
0.1485E+04,-0.1922E-02,0.4735E-04
0.1490E+04,-0.1954E-02,0.6538E-04
0.1495E+04,-0.1985E-02,0.8292E-04
0.1500E+04,-0.2013E-02,0.9968E-04
0.1505E+04,-0.2039E-02,0.1154E-03
0.1510E+04,-0.2064E-02,0.1299E-03
0.1515E+04,-0.2087E-02,0.1429E-03
0.1520E+04,-0.2108E-02,0.1544E-03
0.1525E+04,-0.2129E-02,0.1641E-03
0.1530E+04,-0.2148E-02,0.1721E-03
0.1535E+04,-0.2167E-02,0.1783E-03
0.1540E+04,-0.2186E-02,0.1828E-03
