W,Re_T,Im_T
0.1080E+04,-0.7975E-10,-0.1666E-12
0.1085E+04,-0.6190E-08,-0.2244E-10
0.1090E+04,-0.5168E-07,-0.2674E-09
0.1095E+04,-0.2099E-06,-0.1421E-08
0.1100E+04,-0.5943E-06,-0.4969E-08
0.1105E+04,-0.1354E-05,-0.1323E-07
0.1110E+04,-0.2666E-05,-0.2846E-07
0.1115E+04,-0.4733E-05,-0.5067E-07
0.1120E+04,-0.7768E-05,-0.7458E-07
0.1125E+04,-0.1199E-04,-0.8730E-07
0.1130E+04,-0.1760E-04,-0.6880E-07
0.1135E+04,-0.2479E-04,0.4070E-08
0.1140E+04,-0.3372E-04,0.1510E-06
0.1145E+04,-0.4453E-04,0.3822E-06
0.1150E+04,-0.5734E-04,0.6946E-06
0.1155E+04,-0.7224E-04,0.1073E-05
0.1160E+04,-0.8930E-04,0.1493E-05
0.1165E+04,-0.1086E-03,0.1927E-05
0.1170E+04,-0.1302E-03,0.2346E-05
0.1175E+04,-0.1541E-03,0.2722E-05
0.1180E+04,-0.1803E-03,0.3027E-05
0.1185E+04,-0.2088E-03,0.3236E-05
0.1190E+04,-0.2396E-03,0.3319E-05
0.1195E+04,-0.2727E-03,0.3247E-05
0.1200E+04,-0.3079E-03,0.2987E-05
0.1205E+04,-0.3453E-03,0.2503E-05
0.1210E+04,-0.3847E-03,0.1761E-05
0.1215E+04,-0.4261E-03,0.7280E-06
0.1220E+04,-0.4694E-03,-0.6226E-06
0.1225E+04,-0.5145E-03,-0.2304E-05
0.1230E+04,-0.5615E-03,-0.4310E-05
0.1235E+04,-0.6101E-03,-0.6610E-05
0.1240E+04,-0.6604E-03,-0.9145E-05
0.1245E+04,-0.7123E-03,-0.1182E-04
0.1250E+04,-0.7656E-03,-0.1453E-04
0.1255E+04,-0.8203E-03,-0.1711E-04
0.1260E+04,-0.8761E-03,-0.1942E-04
0.1265E+04,-0.9327E-03,-0.2132E-04
0.1270E+04,-0.9901E-03,-0.2268E-04
0.1275E+04,-0.1048E-02,-0.2338E-04
0.1280E+04,-0.1105E-02,-0.2338E-04
0.1285E+04,-0.1163E-02,-0.2265E-04
0.1290E+04,-0.1220E-02,-0.2119E-04
0.1295E+04,-0.1275E-02,-0.1907E-04
0.1300E+04,-0.1330E-02,-0.1634E-04
0.1305E+04,-0.1383E-02,-0.1309E-04
0.1310E+04,-0.1435E-02,-0.9411E-05
0.1315E+04,-0.1484E-02,-0.5386E-05
0.1320E+04,-0.1532E-02,-0.1102E-05
0.1325E+04,-0.1578E-02,0.3361E-05
0.1330E+04,-0.1621E-02,0.7934E-05
0.1335E+04,-0.1662E-02,0.1255E-04
0.1340E+04,-0.1701E-02,0.1717E-04
0.1345E+04,-0.1737E-02,0.2172E-04
0.1350E+04,-0.1770E-02,0.2617E-04
0.1355E+04,-0.1801E-02,0.3047E-04
