W,Re_T,Im_T
0.1080E+04,-0.4171E-03,0.1135E-06
0.1085E+04,-0.1732E-02,0.2549E-05
0.1090E+04,-0.3422E-02,0.1102E-04
0.1095E+04,-0.5322E-02,0.2734E-04
0.1100E+04,-0.7342E-02,0.5142E-04
0.1105E+04,-0.9426E-02,0.8264E-04
0.1110E+04,-0.1153E-01,0.1203E-03
0.1115E+04,-0.1364E-01,0.1636E-03
0.1120E+04,-0.1572E-01,0.2124E-03
0.1125E+04,-0.1777E-01,0.2669E-03
0.1130E+04,-0.1978E-01,0.3278E-03
0.1135E+04,-0.2175E-01,0.3965E-03
0.1140E+04,-0.2365E-01,0.4744E-03
0.1145E+04,-0.2550E-01,0.5627E-03
0.1150E+04,-0.2730E-01,0.6619E-03
0.1155E+04,-0.2903E-01,0.7719E-03
0.1160E+04,-0.3070E-01,0.8922E-03
0.1165E+04,-0.3230E-01,0.1021E-02
0.1170E+04,-0.3384E-01,0.1158E-02
0.1175E+04,-0.3532E-01,0.1301E-02
0.1180E+04,-0.3675E-01,0.1448E-02
0.1185E+04,-0.3811E-01,0.1598E-02
0.1190E+04,-0.3942E-01,0.1750E-02
0.1195E+04,-0.4068E-01,0.1901E-02
0.1200E+04,-0.4189E-01,0.2050E-02
0.1205E+04,-0.4306E-01,0.2196E-02
0.1210E+04,-0.4419E-01,0.2336E-02
0.1215E+04,-0.4527E-01,0.2469E-02
0.1220E+04,-0.4632E-01,0.2594E-02
0.1225E+04,-0.4735E-01,0.2709E-02
0.1230E+04,-0.4835E-01,0.2813E-02
0.1235E+04,-0.4932E-01,0.2905E-02
0.1240E+04,-0.5028E-01,0.2985E-02
0.1245E+04,-0.5123E-01,0.3054E-02
0.1250E+04,-0.5217E-01,0.3112E-02
0.1255E+04,-0.5311E-01,0.3162E-02
0.1260E+04,-0.5405E-01,0.3205E-02
0.1265E+04,-0.5498E-01,0.3244E-02
0.1270E+04,-0.5592E-01,0.3281E-02
0.1275E+04,-0.5687E-01,0.3319E-02
0.1280E+04,-0.5781E-01,0.3360E-02
0.1285E+04,-0.5876E-01,0.3405E-02
0.1290E+04,-0.5971E-01,0.3457E-02
0.1295E+04,-0.6065E-01,0.3517E-02
0.1300E+04,-0.6160E-01,0.3586E-02
0.1305E+04,-0.6254E-01,0.3664E-02
0.1310E+04,-0.6347E-01,0.3754E-02
0.1315E+04,-0.6439E-01,0.3856E-02
0.1320E+04,-0.6530E-01,0.3970E-02
0.1325E+04,-0.6619E-01,0.4099E-02
0.1330E+04,-0.6707E-01,0.4244E-02
0.1335E+04,-0.6792E-01,0.4405E-02
0.1340E+04,-0.6876E-01,0.4587E-02
0.1345E+04,-0.6957E-01,0.4789E-02
0.1350E+04,-0.7035E-01,0.5013E-02
0.1355E+04,-0.7111E-01,0.5262E-02
0.1360E+04,-0.7183E-01,0.5537E-02
0.1365E+04,-0.7253E-01,0.5838E-02
0.1370E+04,-0.7320E-01,0.6168E-02
0.1375E+04,-0.7383E-01,0.6526E-02
0.1380E+04,-0.7444E-01,0.6913E-02
0.1385E+04,-0.7501E-01,0.7327E-02
0.1390E+04,-0.7555E-01,0.7766E-02
0.1395E+04,-0.7606E-01,0.8229E-02
0.1400E+04,-0.7653E-01,0.8713E-02
0.1405E+04,-0.7697E-01,0.9215E-02
0.1410E+04,-0.7738E-01,0.9732E-02
0.1415E+04,-0.7774E-01,0.1026E-01
0.1420E+04,-0.7807E-01,0.1080E-01
0.1425E+04,-0.7836E-01,0.1135E-01
0.1430E+04,-0.7860E-01,0.1191E-01
0.1435E+04,-0.7880E-01,0.1247E-01
0.1440E+04,-0.7896E-01,0.1303E-01
0.1445E+04,-0.7906E-01,0.1360E-01
0.1450E+04,-0.7911E-01,0.1417E-01
0.1455E+04,-0.7911E-01,0.1475E-01
0.1460E+04,-0.7906E-01,0.1533E-01
0.1465E+04,-0.7894E-01,0.1592E-01
0.1470E+04,-0.7877E-01,0.1652E-01
0.1475E+04,-0.7853E-01,0.1713E-01
0.1480E+04,-0.7823E-01,0.1776E-01
0.1485E+04,-0.7786E-01,0.1841E-01
0.1490E+04,-0.7742E-01,0.1909E-01
0.1495E+04,-0.7690E-01,0.1979E-01
0.1500E+04,-0.7631E-01,0.2053E-01
0.1505E+04,-0.7565E-01,0.2131E-01
0.1510E+04,-0.7490E-01,0.2212E-01
0.1515E+04,-0.7407E-01,0.2299E-01
0.1520E+04,-0.7315E-01,0.2390E-01
0.1525E+04,-0.7214E-01,0.2486E-01
0.1530E+04,-0.7104E-01,0.2588E-01
0.1535E+04,-0.6984E-01,0.2697E-01
0.1540E+04,-0.6855E-01,0.2812E-01
0.1545E+04,-0.6715E-01,0.2934E-01
0.1550E+04,-0.6564E-01,0.3064E-01
0.1555E+04,-0.6402E-01,0.3202E-01
0.1560E+04,-0.6229E-01,0.3348E-01
0.1565E+04,-0.6043E-01,0.3504E-01
0.1570E+04,-0.5843E-01,0.3670E-01
0.1575E+04,-0.5630E-01,0.3847E-01
0.1580E+04,-0.5402E-01,0.4037E-01
