W,Re_T,Im_T
0.1080E+04,-0.1093E-07,-0.4503E-10
0.1085E+04,-0.3175E-06,-0.2058E-08
0.1090E+04,-0.1630E-05,-0.1462E-07
0.1095E+04,-0.4776E-05,-0.5519E-07
0.1100E+04,-0.1057E-04,-0.1502E-06
0.1105E+04,-0.1974E-04,-0.3317E-06
0.1110E+04,-0.3294E-04,-0.6239E-06
0.1115E+04,-0.5070E-04,-0.1016E-05
0.1120E+04,-0.7343E-04,-0.1430E-05
0.1125E+04,-0.1014E-03,-0.1693E-05
0.1130E+04,-0.1346E-03,-0.1553E-05
0.1135E+04,-0.1728E-03,-0.7231E-06
0.1140E+04,-0.2156E-03,0.1044E-05
0.1145E+04,-0.2622E-03,0.3882E-05
0.1150E+04,-0.3117E-03,0.7774E-05
0.1155E+04,-0.3634E-03,0.1255E-04
0.1160E+04,-0.4164E-03,0.1792E-04
0.1165E+04,-0.4699E-03,0.2354E-04
0.1170E+04,-0.5231E-03,0.2905E-04
0.1175E+04,-0.5754E-03,0.3410E-04
0.1180E+04,-0.6262E-03,0.3835E-04
0.1185E+04,-0.6750E-03,0.4151E-04
0.1190E+04,-0.7212E-03,0.4332E-04
0.1195E+04,-0.7642E-03,0.4349E-04
0.1200E+04,-0.8037E-03,0.4178E-04
0.1205E+04,-0.8394E-03,0.3792E-04
0.1210E+04,-0.8708E-03,0.3167E-04
0.1215E+04,-0.8979E-03,0.2281E-04
0.1220E+04,-0.9206E-03,0.1118E-04
0.1225E+04,-0.9390E-03,-0.3309E-05
0.1230E+04,-0.9533E-03,-0.2059E-04
0.1235E+04,-0.9637E-03,-0.4043E-04
0.1240E+04,-0.9706E-03,-0.6242E-04
0.1245E+04,-0.9743E-03,-0.8590E-04
0.1250E+04,-0.9750E-03,-0.1100E-03
0.1255E+04,-0.9725E-03,-0.1339E-03
0.1260E+04,-0.9668E-03,-0.1563E-03
0.1265E+04,-0.9573E-03,-0.1762E-03
0.1270E+04,-0.9434E-03,-0.1927E-03
0.1275E+04,-0.9241E-03,-0.2050E-03
0.1280E+04,-0.8984E-03,-0.2124E-03
0.1285E+04,-0.8652E-03,-0.2148E-03
0.1290E+04,-0.8236E-03,-0.2120E-03
0.1295E+04,-0.7725E-03,-0.2042E-03
