W,Re_T,Im_T
0.1080E+04,-0.8431E-06,-0.3803E-09
0.1085E+04,-0.9264E-05,-0.8539E-08
0.1090E+04,-0.2947E-04,-0.3452E-07
0.1095E+04,-0.6276E-04,-0.6725E-07
0.1100E+04,-0.1093E-03,-0.5471E-07
0.1105E+04,-0.1684E-03,0.1141E-06
0.1110E+04,-0.2391E-03,0.6250E-06
0.1115E+04,-0.3201E-03,0.1738E-05
0.1120E+04,-0.4098E-03,0.3756E-05
0.1125E+04,-0.5063E-03,0.6944E-05
0.1130E+04,-0.6077E-03,0.1142E-04
0.1135E+04,-0.7120E-03,0.1707E-04
0.1140E+04,-0.8174E-03,0.2345E-04
0.1145E+04,-0.9221E-03,0.2988E-04
0.1150E+04,-0.1025E-02,0.3544E-04
0.1155E+04,-0.1126E-02,0.3919E-04
0.1160E+04,-0.1224E-02,0.4026E-04
0.1165E+04,-0.1319E-02,0.3796E-04
0.1170E+04,-0.1412E-02,0.3185E-04
0.1175E+04,-0.1504E-02,0.2172E-04
0.1180E+04,-0.1595E-02,0.7634E-05
0.1185E+04,-0.1687E-02,-0.1017E-04
0.1190E+04,-0.1779E-02,-0.3128E-04
0.1195E+04,-0.1872E-02,-0.5514E-04
0.1200E+04,-0.1968E-02,-0.8109E-04
0.1205E+04,-0.2067E-02,-0.1084E-03
0.1210E+04,-0.2169E-02,-0.1362E-03
0.1215E+04,-0.2275E-02,-0.1637E-03
0.1220E+04,-0.2385E-02,-0.1898E-03
0.1225E+04,-0.2499E-02,-0.2135E-03
0.1230E+04,-0.2617E-02,-0.2340E-03
0.1235E+04,-0.2740E-02,-0.2500E-03
0.1240E+04,-0.2865E-02,-0.2606E-03
0.1245E+04,-0.2993E-02,-0.2649E-03
0.1250E+04,-0.3122E-02,-0.2623E-03
0.1255E+04,-0.3252E-02,-0.2522E-03
0.1260E+04,-0.3380E-02,-0.2343E-03
0.1265E+04,-0.3505E-02,-0.2087E-03
0.1270E+04,-0.3625E-02,-0.1758E-03
0.1275E+04,-0.3739E-02,-0.1362E-03
0.1280E+04,-0.3844E-02,-0.9065E-04
0.1285E+04,-0.3940E-02,-0.4011E-04
0.1290E+04,-0.4024E-02,0.1449E-04
0.1295E+04,-0.4096E-02,0.7218E-04
0.1300E+04,-0.4154E-02,0.1321E-03
0.1305E+04,-0.4198E-02,0.1934E-03
0.1310E+04,-0.4226E-02,0.2559E-03
0.1315E+04,-0.4237E-02,0.3195E-03
0.1320E+04,-0.4229E-02,0.3851E-03
0.1325E+04,-0.4203E-02,0.4535E-03
0.1330E+04,-0.4156E-02,0.5263E-03
0.1335E+04,-0.4089E-02,0.6049E-03
0.1340E+04,-0.4001E-02,0.6910E-03
0.1345E+04,-0.3890E-02,0.7865E-03
0.1350E+04,-0.3757E-02,0.8937E-03
0.1355E+04,-0.3599E-02,0.1015E-02
0.1360E+04,-0.3418E-02,0.1154E-02
0.1365E+04,-0.3212E-02,0.1313E-02
0.1370E+04,-0.2981E-02,0.1494E-02
0.1375E+04,-0.2726E-02,0.1701E-02
0.1380E+04,-0.2445E-02,0.1934E-02
0.1385E+04,-0.2139E-02,0.2197E-02
0.1390E+04,-0.1805E-02,0.2490E-02
0.1395E+04,-0.1440E-02,0.2818E-02
0.1400E+04,-0.1043E-02,0.3183E-02
0.1405E+04,-0.6110E-03,0.3589E-02
0.1410E+04,-0.1401E-03,0.4042E-02
0.1415E+04,0.3720E-03,0.4548E-02
0.1420E+04,0.9282E-03,0.5112E-02
0.1425E+04,0.1531E-02,0.5742E-02
0.1430E+04,0.2184E-02,0.6446E-02
0.1435E+04,0.2887E-02,0.7234E-02
0.1440E+04,0.3645E-02,0.8116E-02
0.1445E+04,0.4458E-02,0.9103E-02
0.1450E+04,0.5326E-02,0.1021E-01
0.1455E+04,0.6249E-02,0.1144E-01
0.1460E+04,0.7225E-02,0.1283E-01
0.1465E+04,0.8249E-02,0.1437E-01
0.1470E+04,0.9314E-02,0.1610E-01
0.1475E+04,0.1041E-01,0.1802E-01
0.1480E+04,0.1153E-01,0.2015E-01
0.1485E+04,0.1264E-01,0.2251E-01
0.1490E+04,0.1374E-01,0.2511E-01
0.1495E+04,0.1480E-01,0.2796E-01
0.1500E+04,0.1579E-01,0.3107E-01
0.1505E+04,0.1668E-01,0.3444E-01
0.1510E+04,0.1745E-01,0.3807E-01
0.1515E+04,0.1806E-01,0.4195E-01
0.1520E+04,0.1848E-01,0.4608E-01
0.1525E+04,0.1869E-01,0.5042E-01
0.1530E+04,0.1866E-01,0.5496E-01
