W,Re_T,Im_T
0.1080E+04,0.1787E-05,-0.1204E-08
0.1085E+04,0.2004E-04,-0.2905E-07
0.1090E+04,0.6543E-04,-0.1164E-06
0.1095E+04,0.1437E-03,-0.2114E-06
0.1100E+04,0.2590E-03,-0.9947E-07
0.1105E+04,0.4148E-03,0.6653E-06
0.1110E+04,0.6146E-03,0.2821E-05
0.1115E+04,0.8618E-03,0.7395E-05
0.1120E+04,0.1160E-02,0.1557E-04
0.1125E+04,0.1515E-02,0.2840E-04
0.1130E+04,0.1931E-02,0.4633E-04
0.1135E+04,0.2413E-02,0.6889E-04
0.1140E+04,0.2967E-02,0.9442E-04
0.1145E+04,0.3598E-02,0.1202E-03
0.1150E+04,0.4309E-02,0.1429E-03
0.1155E+04,0.5101E-02,0.1590E-03
0.1160E+04,0.5974E-02,0.1655E-03
0.1165E+04,0.6929E-02,0.1601E-03
0.1170E+04,0.7964E-02,0.1418E-03
0.1175E+04,0.9077E-02,0.1106E-03
0.1180E+04,0.1027E-01,0.6755E-04
0.1185E+04,0.1153E-01,0.1483E-04
0.1190E+04,0.1287E-01,-0.4473E-04
0.1195E+04,0.1428E-01,-0.1076E-03
0.1200E+04,0.1577E-01,-0.1697E-03
0.1205E+04,0.1733E-01,-0.2265E-03
0.1210E+04,0.1897E-01,-0.2731E-03
0.1215E+04,0.2069E-01,-0.3041E-03
0.1220E+04,0.2249E-01,-0.3138E-03
0.1225E+04,0.2438E-01,-0.2955E-03
0.1230E+04,0.2636E-01,-0.2422E-03
0.1235E+04,0.2844E-01,-0.1464E-03
0.1240E+04,0.3063E-01,-0.6997E-06
0.1245E+04,0.3294E-01,0.2017E-03
0.1250E+04,0.3537E-01,0.4674E-03
0.1255E+04,0.3794E-01,0.8027E-03
0.1260E+04,0.4065E-01,0.1212E-02
0.1265E+04,0.4352E-01,0.1700E-02
0.1270E+04,0.4655E-01,0.2268E-02
0.1275E+04,0.4976E-01,0.2918E-02
0.1280E+04,0.5315E-01,0.3651E-02
0.1285E+04,0.5673E-01,0.4469E-02
0.1290E+04,0.6050E-01,0.5375E-02
0.1295E+04,0.6448E-01,0.6368E-02
0.1300E+04,0.6866E-01,0.7453E-02
0.1305E+04,0.7304E-01,0.8632E-02
0.1310E+04,0.7763E-01,0.9910E-02
0.1315E+04,0.8243E-01,0.1129E-01
0.1320E+04,0.8742E-01,0.1279E-01
0.1325E+04,0.9262E-01,0.1441E-01
0.1330E+04,0.9803E-01,0.1616E-01
0.1335E+04,0.1036E+00,0.1804E-01
0.1340E+04,0.1094E+00,0.2007E-01
0.1345E+04,0.1155E+00,0.2226E-01
0.1350E+04,0.1217E+00,0.2462E-01
0.1355E+04,0.1282E+00,0.2715E-01
0.1360E+04,0.1349E+00,0.2989E-01
0.1365E+04,0.1419E+00,0.3286E-01
0.1370E+04,0.1492E+00,0.3609E-01
0.1375E+04,0.1569E+00,0.3963E-01
0.1380E+04,0.1648E+00,0.4354E-01
0.1385E+04,0.1732E+00,0.4787E-01
0.1390E+04,0.1820E+00,0.5272E-01
0.1395E+04,0.1912E+00,0.5817E-01
0.1400E+04,0.2008E+00,0.6432E-01
0.1405E+04,0.2109E+00,0.7131E-01
0.1410E+04,0.2215E+00,0.7926E-01
0.1415E+04,0.2324E+00,0.8834E-01
0.1420E+04,0.2438E+00,0.9874E-01
0.1425E+04,0.2555E+00,0.1106E+00
0.1430E+04,0.2675E+00,0.1243E+00
0.1435E+04,0.2796E+00,0.1400E+00
0.1440E+04,0.2917E+00,0.1581E+00
0.1445E+04,0.3035E+00,0.1789E+00
0.1450E+04,0.3146E+00,0.2026E+00
0.1455E+04,0.3245E+00,0.2299E+00
0.1460E+04,0.3326E+00,0.2609E+00
0.1465E+04,0.3378E+00,0.2959E+00
0.1470E+04,0.3391E+00,0.3350E+00
0.1475E+04,0.3350E+00,0.3780E+00
0.1480E+04,0.3239E+00,0.4241E+00
0.1485E+04,0.3041E+00,0.4721E+00
0.1490E+04,0.2742E+00,0.5197E+00
0.1495E+04,0.2335E+00,0.5639E+00
0.1500E+04,0.1824E+00,0.6012E+00
0.1505E+04,0.1227E+00,0.6282E+00
0.1510E+04,0.5801E-01,0.6421E+00
0.1515E+04,-0.7566E-02,0.6420E+00
0.1520E+04,-0.6965E-01,0.6285E+00
0.1525E+04,-0.1248E+00,0.6039E+00
0.1530E+04,-0.1708E+00,0.5715E+00
0.1535E+04,-0.2070E+00,0.5344E+00
0.1540E+04,-0.2338E+00,0.4956E+00
0.1545E+04,-0.2524E+00,0.4572E+00
0.1550E+04,-0.2640E+00,0.4207E+00
0.1555E+04,-0.2702E+00,0.3867E+00
0.1560E+04,-0.2721E+00,0.3559E+00
0.1565E+04,-0.2709E+00,0.3281E+00
0.1570E+04,-0.2675E+00,0.3034E+00
0.1575E+04,-0.2624E+00,0.2814E+00
0.1580E+04,-0.2563E+00,0.2619E+00
0.1585E+04,-0.2495E+00,0.2447E+00
0.1590E+04,-0.2422E+00,0.2294E+00
0.1595E+04,-0.2347E+00,0.2158E+00
0.1600E+04,-0.2272E+00,0.2037E+00
0.1605E+04,-0.2197E+00,0.1929E+00
0.1610E+04,-0.2122E+00,0.1833E+00
0.1615E+04,-0.2049E+00,0.1746E+00
0.1620E+04,-0.1977E+00,0.1668E+00
0.1625E+04,-0.1906E+00,0.1597E+00
0.1630E+04,-0.1837E+00,0.1533E+00
0.1635E+04,-0.1770E+00,0.1475E+00
0.1640E+04,-0.1704E+00,0.1422E+00
0.1645E+04,-0.1640E+00,0.1375E+00
0.1650E+04,-0.1577E+00,0.1332E+00
0.1655E+04,-0.1515E+00,0.1293E+00
0.1660E+04,-0.1455E+00,0.1258E+00
0.1665E+04,-0.1395E+00,0.1226E+00
