W,Re_T,Im_T
0.1080E+04,-0.1923E-01,0.3637E-03
0.1085E+04,-0.3192E-01,0.9535E-03
0.1090E+04,-0.4152E-01,0.1726E-02
0.1095E+04,-0.4998E-01,0.2567E-02
0.1100E+04,-0.5786E-01,0.3440E-02
0.1105E+04,-0.6539E-01,0.4364E-02
0.1110E+04,-0.7271E-01,0.5360E-02
0.1115E+04,-0.7990E-01,0.6447E-02
0.1120E+04,-0.8703E-01,0.7632E-02
0.1125E+04,-0.9413E-01,0.8922E-02
0.1130E+04,-0.1012E+00,0.1032E-01
0.1135E+04,-0.1084E+00,0.1183E-01
0.1140E+04,-0.1155E+00,0.1345E-01
0.1145E+04,-0.1227E+00,0.1518E-01
0.1150E+04,-0.1299E+00,0.1702E-01
0.1155E+04,-0.1372E+00,0.1899E-01
0.1160E+04,-0.1445E+00,0.2108E-01
0.1165E+04,-0.1517E+00,0.2330E-01
0.1170E+04,-0.1591E+00,0.2564E-01
0.1175E+04,-0.1664E+00,0.2810E-01
0.1180E+04,-0.1736E+00,0.3069E-01
0.1185E+04,-0.1809E+00,0.3341E-01
0.1190E+04,-0.1882E+00,0.3625E-01
0.1195E+04,-0.1953E+00,0.3921E-01
0.1200E+04,-0.2025E+00,0.4229E-01
0.1205E+04,-0.2095E+00,0.4548E-01
0.1210E+04,-0.2165E+00,0.4879E-01
0.1215E+04,-0.2234E+00,0.5220E-01
0.1220E+04,-0.2301E+00,0.5571E-01
0.1225E+04,-0.2368E+00,0.5932E-01
0.1230E+04,-0.2434E+00,0.6302E-01
0.1235E+04,-0.2498E+00,0.6681E-01
0.1240E+04,-0.2561E+00,0.7068E-01
0.1245E+04,-0.2623E+00,0.7463E-01
0.1250E+04,-0.2684E+00,0.7865E-01
0.1255E+04,-0.2743E+00,0.8273E-01
0.1260E+04,-0.2801E+00,0.8687E-01
0.1265E+04,-0.2858E+00,0.9106E-01
0.1270E+04,-0.2914E+00,0.9531E-01
0.1275E+04,-0.2969E+00,0.9959E-01
0.1280E+04,-0.3023E+00,0.1039E+00
0.1285E+04,-0.3075E+00,0.1082E+00
