W,Re_T,Im_T
0.1615E+04,-0.2234E-05,0.4997E-10
0.1620E+04,-0.1265E-04,0.3100E-09
0.1625E+04,-0.3322E-04,0.8901E-09
0.1630E+04,-0.6497E-04,0.1901E-08
0.1635E+04,-0.1086E-03,0.3463E-08
0.1640E+04,-0.1645E-03,0.5708E-08
0.1645E+04,-0.2330E-03,0.8774E-08
0.1650E+04,-0.3143E-03,0.1281E-07
0.1655E+04,-0.4084E-03,0.1797E-07
0.1660E+04,-0.5154E-03,0.2440E-07
0.1665E+04,-0.6351E-03,0.3226E-07
0.1670E+04,-0.7674E-03,0.4169E-07
0.1675E+04,-0.9122E-03,0.5282E-07
0.1680E+04,-0.1069E-02,0.6579E-07
0.1685E+04,-0.1238E-02,0.8069E-07
0.1690E+04,-0.1419E-02,0.9764E-07
0.1695E+04,-0.1611E-02,0.1167E-06
0.1700E+04,-0.1815E-02,0.1380E-06
0.1705E+04,-0.2029E-02,0.1615E-06
0.1710E+04,-0.2254E-02,0.1874E-06
0.1715E+04,-0.2489E-02,0.2159E-06
0.1720E+04,-0.2734E-02,0.2470E-06
0.1725E+04,-0.2989E-02,0.2810E-06
0.1730E+04,-0.3253E-02,0.3184E-06
0.1735E+04,-0.3526E-02,0.3595E-06
0.1740E+04,-0.3807E-02,0.4049E-06
0.1745E+04,-0.4097E-02,0.4554E-06
0.1750E+04,-0.4395E-02,0.5118E-06
0.1755E+04,-0.4701E-02,0.5752E-06
0.1760E+04,-0.5014E-02,0.6467E-06
0.1765E+04,-0.5334E-02,0.7279E-06
0.1770E+04,-0.5661E-02,0.8202E-06
0.1775E+04,-0.5995E-02,0.9254E-06
0.1780E+04,-0.6334E-02,0.1045E-05
0.1785E+04,-0.6680E-02,0.1182E-05
0.1790E+04,-0.7032E-02,0.1339E-05
0.1795E+04,-0.7389E-02,0.1516E-05
0.1800E+04,-0.7751E-02,0.1718E-05
0.1805E+04,-0.8118E-02,0.1947E-05
0.1810E+04,-0.8490E-02,0.2206E-05
0.1815E+04,-0.8866E-02,0.2497E-05
0.1820E+04,-0.9247E-02,0.2824E-05
0.1825E+04,-0.9632E-02,0.3191E-05
0.1830E+04,-0.1002E-01,0.3601E-05
0.1835E+04,-0.1041E-01,0.4058E-05
0.1840E+04,-0.1081E-01,0.4565E-05
0.1845E+04,-0.1121E-01,0.5128E-05
0.1850E+04,-0.1161E-01,0.5751E-05
0.1855E+04,-0.1201E-01,0.6439E-05
0.1860E+04,-0.1242E-01,0.7197E-05
0.1865E+04,-0.1283E-01,0.8030E-05
0.1870E+04,-0.1325E-01,0.8943E-05
0.1875E+04,-0.1366E-01,0.9943E-05
0.1880E+04,-0.1408E-01,0.1104E-04
0.1885E+04,-0.1450E-01,0.1223E-04
0.1890E+04,-0.1492E-01,0.1352E-04
0.1895E+04,-0.1534E-01,0.1492E-04
0.1900E+04,-0.1577E-01,0.1643E-04
0.1905E+04,-0.1620E-01,0.1805E-04
0.1910E+04,-0.1662E-01,0.1979E-04
0.1915E+04,-0.1705E-01,0.2165E-04
0.1920E+04,-0.1748E-01,0.2362E-04
0.1925E+04,-0.1792E-01,0.2570E-04
0.1930E+04,-0.1835E-01,0.2789E-04
0.1935E+04,-0.1878E-01,0.3016E-04
0.1940E+04,-0.1922E-01,0.3252E-04
0.1945E+04,-0.1966E-01,0.3493E-04
0.1950E+04,-0.2009E-01,0.3739E-04
0.1955E+04,-0.2053E-01,0.3985E-04
0.1960E+04,-0.2097E-01,0.4229E-04
0.1965E+04,-0.2141E-01,0.4468E-04
0.1970E+04,-0.2185E-01,0.4698E-04
0.1975E+04,-0.2229E-01,0.4913E-04
0.1980E+04,-0.2274E-01,0.5109E-04
0.1985E+04,-0.2318E-01,0.5280E-04
0.1990E+04,-0.2362E-01,0.5421E-04
0.1995E+04,-0.2407E-01,0.5525E-04
0.2000E+04,-0.2451E-01,0.5585E-04
0.2005E+04,-0.2496E-01,0.5594E-04
0.2010E+04,-0.2540E-01,0.5545E-04
0.2015E+04,-0.2585E-01,0.5431E-04
0.2020E+04,-0.2630E-01,0.5242E-04
0.2025E+04,-0.2674E-01,0.4972E-04
0.2030E+04,-0.2719E-01,0.4611E-04
0.2035E+04,-0.2764E-01,0.4152E-04
0.2040E+04,-0.2808E-01,0.3587E-04
0.2045E+04,-0.2853E-01,0.2907E-04
0.2050E+04,-0.2898E-01,0.2106E-04
0.2055E+04,-0.2942E-01,0.1176E-04
0.2060E+04,-0.2987E-01,0.1103E-05
0.2065E+04,-0.3032E-01,-0.1097E-04
0.2070E+04,-0.3076E-01,-0.2450E-04
0.2075E+04,-0.3120E-01,-0.3954E-04
0.2080E+04,-0.3165E-01,-0.5613E-04
0.2085E+04,-0.3209E-01,-0.7428E-04
0.2090E+04,-0.3253E-01,-0.9402E-04
0.2095E+04,-0.3297E-01,-0.1153E-03
0.2100E+04,-0.3341E-01,-0.1383E-03
0.2105E+04,-0.3385E-01,-0.1628E-03
0.2110E+04,-0.3428E-01,-0.1888E-03
0.2115E+04,-0.3472E-01,-0.2164E-03
0.2120E+04,-0.3515E-01,-0.2454E-03
0.2125E+04,-0.3558E-01,-0.2759E-03
0.2130E+04,-0.3601E-01,-0.3077E-03
0.2135E+04,-0.3643E-01,-0.3408E-03
0.2140E+04,-0.3686E-01,-0.3751E-03
0.2145E+04,-0.3728E-01,-0.4105E-03
0.2150E+04,-0.3770E-01,-0.4470E-03
0.2155E+04,-0.3811E-01,-0.4843E-03
0.2160E+04,-0.3853E-01,-0.5225E-03
0.2165E+04,-0.3894E-01,-0.5613E-03
0.2170E+04,-0.3935E-01,-0.6009E-03
0.2175E+04,-0.3975E-01,-0.6409E-03
0.2180E+04,-0.4016E-01,-0.6814E-03
0.2185E+04,-0.4056E-01,-0.7223E-03
0.2190E+04,-0.4096E-01,-0.7636E-03
0.2195E+04,-0.4136E-01,-0.8052E-03
0.2200E+04,-0.4175E-01,-0.8471E-03
