W,Re_T,Im_T
0.1615E+04,-0.4879E-02,0.3097E-02
0.1620E+04,-0.8502E-02,0.5544E-02
0.1625E+04,-0.1145E-01,0.7663E-02
0.1630E+04,-0.1398E-01,0.9588E-02
0.1635E+04,-0.1617E-01,0.1137E-01
0.1640E+04,-0.1809E-01,0.1306E-01
0.1645E+04,-0.1976E-01,0.1466E-01
0.1650E+04,-0.2121E-01,0.1620E-01
0.1655E+04,-0.2245E-01,0.1769E-01
0.1660E+04,-0.2349E-01,0.1915E-01
0.1665E+04,-0.2435E-01,0.2059E-01
0.1670E+04,-0.2501E-01,0.2203E-01
0.1675E+04,-0.2547E-01,0.2349E-01
0.1680E+04,-0.2573E-01,0.2500E-01
0.1685E+04,-0.2573E-01,0.2654E-01
0.1690E+04,-0.2529E-01,0.2841E-01
0.1695E+04,-0.2491E-01,0.3089E-01
0.1700E+04,-0.2481E-01,0.3365E-01
0.1705E+04,-0.2494E-01,0.3659E-01
0.1710E+04,-0.2533E-01,0.3966E-01
0.1715E+04,-0.2601E-01,0.4278E-01
0.1720E+04,-0.2697E-01,0.4589E-01
0.1725E+04,-0.2819E-01,0.4893E-01
0.1730E+04,-0.2965E-01,0.5186E-01
0.1735E+04,-0.3132E-01,0.5464E-01
0.1740E+04,-0.3318E-01,0.5724E-01
0.1745E+04,-0.3518E-01,0.5965E-01
0.1750E+04,-0.3731E-01,0.6186E-01
0.1755E+04,-0.3953E-01,0.6385E-01
0.1760E+04,-0.4182E-01,0.6563E-01
0.1765E+04,-0.4415E-01,0.6719E-01
0.1770E+04,-0.4650E-01,0.6853E-01
0.1775E+04,-0.4885E-01,0.6966E-01
0.1780E+04,-0.5117E-01,0.7059E-01
0.1785E+04,-0.5345E-01,0.7132E-01
0.1790E+04,-0.5567E-01,0.7187E-01
0.1795E+04,-0.5781E-01,0.7225E-01
0.1800E+04,-0.5986E-01,0.7249E-01
0.1805E+04,-0.6182E-01,0.7259E-01
0.1810E+04,-0.6367E-01,0.7257E-01
0.1815E+04,-0.6542E-01,0.7245E-01
0.1820E+04,-0.6706E-01,0.7225E-01
0.1825E+04,-0.6860E-01,0.7197E-01
0.1830E+04,-0.7004E-01,0.7163E-01
0.1835E+04,-0.7139E-01,0.7125E-01
0.1840E+04,-0.7265E-01,0.7083E-01
0.1845E+04,-0.7383E-01,0.7037E-01
0.1850E+04,-0.7493E-01,0.6989E-01
0.1855E+04,-0.7596E-01,0.6938E-01
0.1860E+04,-0.7692E-01,0.6886E-01
0.1865E+04,-0.7782E-01,0.6831E-01
0.1870E+04,-0.7866E-01,0.6776E-01
0.1875E+04,-0.7945E-01,0.6718E-01
0.1880E+04,-0.8018E-01,0.6660E-01
0.1885E+04,-0.8087E-01,0.6600E-01
0.1890E+04,-0.8151E-01,0.6539E-01
0.1895E+04,-0.8210E-01,0.6477E-01
0.1900E+04,-0.8265E-01,0.6414E-01
0.1905E+04,-0.8316E-01,0.6350E-01
0.1910E+04,-0.8361E-01,0.6285E-01
0.1915E+04,-0.8403E-01,0.6220E-01
0.1920E+04,-0.8441E-01,0.6154E-01
0.1925E+04,-0.8474E-01,0.6088E-01
0.1930E+04,-0.8503E-01,0.6022E-01
0.1935E+04,-0.8528E-01,0.5956E-01
0.1940E+04,-0.8549E-01,0.5890E-01
0.1945E+04,-0.8567E-01,0.5825E-01
0.1950E+04,-0.8581E-01,0.5761E-01
0.1955E+04,-0.8591E-01,0.5697E-01
0.1960E+04,-0.8598E-01,0.5635E-01
0.1965E+04,-0.8602E-01,0.5573E-01
0.1970E+04,-0.8604E-01,0.5513E-01
0.1975E+04,-0.8602E-01,0.5454E-01
0.1980E+04,-0.8598E-01,0.5397E-01
0.1985E+04,-0.8592E-01,0.5341E-01
0.1990E+04,-0.8583E-01,0.5287E-01
0.1995E+04,-0.8573E-01,0.5234E-01
0.2000E+04,-0.8561E-01,0.5183E-01
0.2005E+04,-0.8547E-01,0.5134E-01
0.2010E+04,-0.8532E-01,0.5086E-01
0.2015E+04,-0.8515E-01,0.5039E-01
0.2020E+04,-0.8497E-01,0.4994E-01
0.2025E+04,-0.8479E-01,0.4951E-01
0.2030E+04,-0.8459E-01,0.4909E-01
0.2035E+04,-0.8438E-01,0.4868E-01
0.2040E+04,-0.8416E-01,0.4829E-01
0.2045E+04,-0.8393E-01,0.4790E-01
0.2050E+04,-0.8370E-01,0.4753E-01
0.2055E+04,-0.8346E-01,0.4718E-01
0.2060E+04,-0.8321E-01,0.4683E-01
0.2065E+04,-0.8295E-01,0.4650E-01
0.2070E+04,-0.8268E-01,0.4618E-01
0.2075E+04,-0.8241E-01,0.4587E-01
0.2080E+04,-0.8213E-01,0.4557E-01
0.2085E+04,-0.8184E-01,0.4528E-01
0.2090E+04,-0.8154E-01,0.4501E-01
0.2095E+04,-0.8123E-01,0.4475E-01
0.2100E+04,-0.8092E-01,0.4451E-01
0.2105E+04,-0.8060E-01,0.4428E-01
0.2110E+04,-0.8027E-01,0.4406E-01
0.2115E+04,-0.7994E-01,0.4386E-01
0.2120E+04,-0.7960E-01,0.4368E-01
0.2125E+04,-0.7926E-01,0.4351E-01
0.2130E+04,-0.7891E-01,0.4336E-01
0.2135E+04,-0.7856E-01,0.4323E-01
0.2140E+04,-0.7821E-01,0.4312E-01
0.2145E+04,-0.7786E-01,0.4302E-01
0.2150E+04,-0.7750E-01,0.4294E-01
0.2155E+04,-0.7715E-01,0.4288E-01
0.2160E+04,-0.7680E-01,0.4284E-01
0.2165E+04,-0.7645E-01,0.4282E-01
0.2170E+04,-0.7610E-01,0.4281E-01
0.2175E+04,-0.7576E-01,0.4282E-01
0.2180E+04,-0.7542E-01,0.4285E-01
0.2185E+04,-0.7509E-01,0.4289E-01
0.2190E+04,-0.7476E-01,0.4294E-01
0.2195E+04,-0.7443E-01,0.4301E-01
