W,Re_T,Im_T
0.1690E+04,-0.2731E-06,0.1853E-06
0.1695E+04,-0.2739E-05,0.1738E-05
0.1700E+04,-0.7782E-05,0.4620E-05
0.1705E+04,-0.1567E-04,0.8721E-05
0.1710E+04,-0.2669E-04,0.1396E-04
0.1715E+04,-0.4109E-04,0.2025E-04
0.1720E+04,-0.5912E-04,0.2753E-04
0.1725E+04,-0.8098E-04,0.3575E-04
0.1730E+04,-0.1069E-03,0.4484E-04
0.1735E+04,-0.1370E-03,0.5476E-04
0.1740E+04,-0.1715E-03,0.6548E-04
0.1745E+04,-0.2105E-03,0.7697E-04
0.1750E+04,-0.2543E-03,0.8919E-04
0.1755E+04,-0.3029E-03,0.1021E-03
0.1760E+04,-0.3564E-03,0.1157E-03
0.1765E+04,-0.4151E-03,0.1300E-03
0.1770E+04,-0.4790E-03,0.1449E-03
0.1775E+04,-0.5483E-03,0.1605E-03
0.1780E+04,-0.6230E-03,0.1766E-03
0.1785E+04,-0.7033E-03,0.1933E-03
0.1790E+04,-0.7892E-03,0.2105E-03
0.1795E+04,-0.8808E-03,0.2282E-03
0.1800E+04,-0.9782E-03,0.2463E-03
0.1805E+04,-0.1081E-02,0.2649E-03
0.1810E+04,-0.1191E-02,0.2839E-03
0.1815E+04,-0.1306E-02,0.3032E-03
0.1820E+04,-0.1427E-02,0.3228E-03
0.1825E+04,-0.1554E-02,0.3427E-03
0.1830E+04,-0.1688E-02,0.3627E-03
0.1835E+04,-0.1827E-02,0.3829E-03
0.1840E+04,-0.1973E-02,0.4032E-03
0.1845E+04,-0.2125E-02,0.4235E-03
0.1850E+04,-0.2283E-02,0.4437E-03
0.1855E+04,-0.2447E-02,0.4639E-03
0.1860E+04,-0.2618E-02,0.4839E-03
0.1865E+04,-0.2794E-02,0.5037E-03
0.1870E+04,-0.2977E-02,0.5231E-03
0.1875E+04,-0.3166E-02,0.5422E-03
0.1880E+04,-0.3362E-02,0.5607E-03
0.1885E+04,-0.3564E-02,0.5788E-03
0.1890E+04,-0.3772E-02,0.5961E-03
0.1895E+04,-0.3986E-02,0.6128E-03
0.1900E+04,-0.4206E-02,0.6286E-03
0.1905E+04,-0.4433E-02,0.6436E-03
0.1910E+04,-0.4666E-02,0.6575E-03
0.1915E+04,-0.4905E-02,0.6703E-03
0.1920E+04,-0.5151E-02,0.6820E-03
0.1925E+04,-0.5402E-02,0.6924E-03
0.1930E+04,-0.5659E-02,0.7014E-03
0.1935E+04,-0.5923E-02,0.7091E-03
0.1940E+04,-0.6193E-02,0.7152E-03
0.1945E+04,-0.6468E-02,0.7197E-03
0.1950E+04,-0.6750E-02,0.7226E-03
0.1955E+04,-0.7037E-02,0.7237E-03
0.1960E+04,-0.7331E-02,0.7230E-03
0.1965E+04,-0.7630E-02,0.7205E-03
0.1970E+04,-0.7935E-02,0.7160E-03
0.1975E+04,-0.8245E-02,0.7095E-03
0.1980E+04,-0.8561E-02,0.7008E-03
0.1985E+04,-0.8883E-02,0.6900E-03
0.1990E+04,-0.9211E-02,0.6770E-03
0.1995E+04,-0.9544E-02,0.6616E-03
0.2000E+04,-0.9883E-02,0.6438E-03
0.2005E+04,-0.1023E-01,0.6234E-03
0.2010E+04,-0.1058E-01,0.6005E-03
0.2015E+04,-0.1093E-01,0.5748E-03
0.2020E+04,-0.1129E-01,0.5463E-03
0.2025E+04,-0.1166E-01,0.5148E-03
0.2030E+04,-0.1203E-01,0.4804E-03
0.2035E+04,-0.1240E-01,0.4427E-03
0.2040E+04,-0.1278E-01,0.4018E-03
0.2045E+04,-0.1317E-01,0.3575E-03
0.2050E+04,-0.1356E-01,0.3096E-03
0.2055E+04,-0.1395E-01,0.2582E-03
0.2060E+04,-0.1435E-01,0.2029E-03
0.2065E+04,-0.1476E-01,0.1438E-03
0.2070E+04,-0.1516E-01,0.8074E-04
0.2075E+04,-0.1558E-01,0.1359E-04
0.2080E+04,-0.1599E-01,-0.5774E-04
0.2085E+04,-0.1641E-01,-0.1333E-03
0.2090E+04,-0.1684E-01,-0.2133E-03
0.2095E+04,-0.1726E-01,-0.2977E-03
0.2100E+04,-0.1770E-01,-0.3866E-03
0.2105E+04,-0.1813E-01,-0.4802E-03
0.2110E+04,-0.1857E-01,-0.5783E-03
0.2115E+04,-0.1901E-01,-0.6812E-03
0.2120E+04,-0.1945E-01,-0.7889E-03
0.2125E+04,-0.1990E-01,-0.9013E-03
0.2130E+04,-0.2034E-01,-0.1019E-02
0.2135E+04,-0.2080E-01,-0.1141E-02
0.2140E+04,-0.2125E-01,-0.1268E-02
0.2145E+04,-0.2170E-01,-0.1400E-02
0.2150E+04,-0.2216E-01,-0.1537E-02
0.2155E+04,-0.2262E-01,-0.1679E-02
0.2160E+04,-0.2308E-01,-0.1826E-02
0.2165E+04,-0.2354E-01,-0.1978E-02
0.2170E+04,-0.2400E-01,-0.2136E-02
0.2175E+04,-0.2446E-01,-0.2298E-02
0.2180E+04,-0.2493E-01,-0.2465E-02
0.2185E+04,-0.2539E-01,-0.2638E-02
0.2190E+04,-0.2586E-01,-0.2815E-02
0.2195E+04,-0.2632E-01,-0.2998E-02
0.2200E+04,-0.2679E-01,-0.3186E-02
