W,Re_T,Im_T
0.1690E+04,-0.1342E-04,0.5514E-06
0.1695E+04,-0.6627E-04,0.2684E-05
0.1700E+04,-0.1336E-03,0.5367E-05
0.1705E+04,-0.2117E-03,0.8476E-05
0.1710E+04,-0.2987E-03,0.1197E-04
0.1715E+04,-0.3936E-03,0.1582E-04
0.1720E+04,-0.4955E-03,0.2000E-04
0.1725E+04,-0.6037E-03,0.2449E-04
0.1730E+04,-0.7177E-03,0.2925E-04
0.1735E+04,-0.8371E-03,0.3425E-04
0.1740E+04,-0.9614E-03,0.3944E-04
0.1745E+04,-0.1090E-02,0.4478E-04
0.1750E+04,-0.1223E-02,0.5022E-04
0.1755E+04,-0.1360E-02,0.5571E-04
0.1760E+04,-0.1501E-02,0.6121E-04
0.1765E+04,-0.1645E-02,0.6667E-04
0.1770E+04,-0.1793E-02,0.7205E-04
0.1775E+04,-0.1943E-02,0.7730E-04
0.1780E+04,-0.2096E-02,0.8239E-04
0.1785E+04,-0.2252E-02,0.8728E-04
0.1790E+04,-0.2411E-02,0.9194E-04
0.1795E+04,-0.2572E-02,0.9635E-04
0.1800E+04,-0.2735E-02,0.1005E-03
0.1805E+04,-0.2901E-02,0.1043E-03
0.1810E+04,-0.3068E-02,0.1079E-03
0.1815E+04,-0.3238E-02,0.1110E-03
0.1820E+04,-0.3409E-02,0.1139E-03
0.1825E+04,-0.3582E-02,0.1164E-03
0.1830E+04,-0.3757E-02,0.1185E-03
0.1835E+04,-0.3934E-02,0.1202E-03
0.1840E+04,-0.4112E-02,0.1215E-03
0.1845E+04,-0.4292E-02,0.1224E-03
0.1850E+04,-0.4474E-02,0.1228E-03
0.1855E+04,-0.4657E-02,0.1226E-03
0.1860E+04,-0.4841E-02,0.1220E-03
0.1865E+04,-0.5027E-02,0.1207E-03
0.1870E+04,-0.5215E-02,0.1188E-03
0.1875E+04,-0.5403E-02,0.1163E-03
0.1880E+04,-0.5594E-02,0.1130E-03
0.1885E+04,-0.5785E-02,0.1090E-03
0.1890E+04,-0.5978E-02,0.1042E-03
0.1895E+04,-0.6172E-02,0.9855E-04
0.1900E+04,-0.6368E-02,0.9203E-04
0.1905E+04,-0.6564E-02,0.8459E-04
0.1910E+04,-0.6762E-02,0.7621E-04
0.1915E+04,-0.6961E-02,0.6685E-04
0.1920E+04,-0.7162E-02,0.5649E-04
0.1925E+04,-0.7363E-02,0.4510E-04
0.1930E+04,-0.7566E-02,0.3268E-04
0.1935E+04,-0.7770E-02,0.1920E-04
0.1940E+04,-0.7975E-02,0.4655E-05
0.1945E+04,-0.8181E-02,-0.1097E-04
0.1950E+04,-0.8388E-02,-0.2770E-04
0.1955E+04,-0.8596E-02,-0.4552E-04
0.1960E+04,-0.8805E-02,-0.6446E-04
0.1965E+04,-0.9016E-02,-0.8453E-04
0.1970E+04,-0.9227E-02,-0.1057E-03
0.1975E+04,-0.9439E-02,-0.1281E-03
0.1980E+04,-0.9653E-02,-0.1516E-03
0.1985E+04,-0.9868E-02,-0.1764E-03
0.1990E+04,-0.1008E-01,-0.2023E-03
0.1995E+04,-0.1030E-01,-0.2295E-03
0.2000E+04,-0.1052E-01,-0.2580E-03
0.2005E+04,-0.1074E-01,-0.2877E-03
0.2010E+04,-0.1095E-01,-0.3187E-03
0.2015E+04,-0.1118E-01,-0.3511E-03
0.2020E+04,-0.1140E-01,-0.3848E-03
0.2025E+04,-0.1162E-01,-0.4199E-03
0.2030E+04,-0.1184E-01,-0.4564E-03
0.2035E+04,-0.1207E-01,-0.4943E-03
0.2040E+04,-0.1229E-01,-0.5336E-03
0.2045E+04,-0.1252E-01,-0.5744E-03
0.2050E+04,-0.1274E-01,-0.6166E-03
0.2055E+04,-0.1297E-01,-0.6603E-03
0.2060E+04,-0.1320E-01,-0.7055E-03
0.2065E+04,-0.1342E-01,-0.7522E-03
0.2070E+04,-0.1365E-01,-0.8004E-03
0.2075E+04,-0.1388E-01,-0.8500E-03
0.2080E+04,-0.1411E-01,-0.9013E-03
0.2085E+04,-0.1434E-01,-0.9540E-03
0.2090E+04,-0.1457E-01,-0.1008E-02
0.2095E+04,-0.1480E-01,-0.1064E-02
0.2100E+04,-0.1503E-01,-0.1121E-02
0.2105E+04,-0.1526E-01,-0.1180E-02
0.2110E+04,-0.1549E-01,-0.1241E-02
0.2115E+04,-0.1572E-01,-0.1303E-02
0.2120E+04,-0.1595E-01,-0.1367E-02
0.2125E+04,-0.1618E-01,-0.1432E-02
0.2130E+04,-0.1641E-01,-0.1499E-02
0.2135E+04,-0.1664E-01,-0.1568E-02
0.2140E+04,-0.1687E-01,-0.1638E-02
0.2145E+04,-0.1710E-01,-0.1710E-02
0.2150E+04,-0.1733E-01,-0.1783E-02
0.2155E+04,-0.1756E-01,-0.1858E-02
0.2160E+04,-0.1779E-01,-0.1935E-02
0.2165E+04,-0.1802E-01,-0.2013E-02
0.2170E+04,-0.1825E-01,-0.2093E-02
0.2175E+04,-0.1847E-01,-0.2174E-02
0.2180E+04,-0.1870E-01,-0.2257E-02
0.2185E+04,-0.1893E-01,-0.2341E-02
0.2190E+04,-0.1915E-01,-0.2427E-02
0.2195E+04,-0.1937E-01,-0.2513E-02
0.2200E+04,-0.1960E-01,-0.2601E-02
