W,Re_T,Im_T
0.1690E+04,0.1324E-02,0.2985E-03
0.1695E+04,0.3333E-02,0.7885E-03
0.1700E+04,0.4901E-02,0.1220E-02
0.1705E+04,0.6236E-02,0.1640E-02
0.1710E+04,0.7401E-02,0.2065E-02
0.1715E+04,0.8424E-02,0.2505E-02
0.1720E+04,0.9319E-02,0.2968E-02
0.1725E+04,0.1009E-01,0.3459E-02
0.1730E+04,0.1075E-01,0.3979E-02
0.1735E+04,0.1130E-01,0.4529E-02
0.1740E+04,0.1173E-01,0.5107E-02
0.1745E+04,0.1204E-01,0.5710E-02
0.1750E+04,0.1225E-01,0.6333E-02
0.1755E+04,0.1234E-01,0.6972E-02
0.1760E+04,0.1232E-01,0.7620E-02
0.1765E+04,0.1220E-01,0.8274E-02
0.1770E+04,0.1198E-01,0.8927E-02
0.1775E+04,0.1165E-01,0.9574E-02
0.1780E+04,0.1124E-01,0.1021E-01
0.1785E+04,0.1073E-01,0.1083E-01
0.1790E+04,0.1014E-01,0.1144E-01
0.1795E+04,0.9471E-02,0.1201E-01
0.1800E+04,0.8729E-02,0.1257E-01
0.1805E+04,0.7920E-02,0.1310E-01
0.1810E+04,0.7049E-02,0.1359E-01
0.1815E+04,0.6120E-02,0.1405E-01
0.1820E+04,0.5139E-02,0.1448E-01
0.1825E+04,0.4110E-02,0.1488E-01
0.1830E+04,0.3038E-02,0.1524E-01
0.1835E+04,0.1928E-02,0.1556E-01
0.1840E+04,0.7830E-03,0.1585E-01
0.1845E+04,-0.3922E-03,0.1609E-01
0.1850E+04,-0.1594E-02,0.1630E-01
0.1855E+04,-0.2818E-02,0.1647E-01
0.1860E+04,-0.4060E-02,0.1660E-01
0.1865E+04,-0.5317E-02,0.1668E-01
0.1870E+04,-0.6584E-02,0.1673E-01
0.1875E+04,-0.7857E-02,0.1674E-01
0.1880E+04,-0.9134E-02,0.1671E-01
0.1885E+04,-0.1041E-01,0.1664E-01
0.1890E+04,-0.1168E-01,0.1654E-01
0.1895E+04,-0.1294E-01,0.1640E-01
0.1900E+04,-0.1420E-01,0.1622E-01
0.1905E+04,-0.1544E-01,0.1602E-01
0.1910E+04,-0.1666E-01,0.1578E-01
0.1915E+04,-0.1786E-01,0.1552E-01
0.1920E+04,-0.1905E-01,0.1523E-01
0.1925E+04,-0.2021E-01,0.1492E-01
0.1930E+04,-0.2135E-01,0.1459E-01
0.1935E+04,-0.2247E-01,0.1424E-01
0.1940E+04,-0.2356E-01,0.1388E-01
0.1945E+04,-0.2464E-01,0.1350E-01
0.1950E+04,-0.2568E-01,0.1312E-01
0.1955E+04,-0.2671E-01,0.1272E-01
0.1960E+04,-0.2771E-01,0.1232E-01
0.1965E+04,-0.2869E-01,0.1191E-01
0.1970E+04,-0.2965E-01,0.1150E-01
0.1975E+04,-0.3060E-01,0.1109E-01
0.1980E+04,-0.3152E-01,0.1067E-01
0.1985E+04,-0.3243E-01,0.1025E-01
0.1990E+04,-0.3331E-01,0.9823E-02
0.1995E+04,-0.3419E-01,0.9399E-02
0.2000E+04,-0.3504E-01,0.8973E-02
0.2005E+04,-0.3589E-01,0.8545E-02
0.2010E+04,-0.3671E-01,0.8117E-02
0.2015E+04,-0.3753E-01,0.7687E-02
0.2020E+04,-0.3833E-01,0.7255E-02
0.2025E+04,-0.3912E-01,0.6822E-02
0.2030E+04,-0.3990E-01,0.6387E-02
0.2035E+04,-0.4066E-01,0.5950E-02
0.2040E+04,-0.4142E-01,0.5511E-02
0.2045E+04,-0.4216E-01,0.5069E-02
0.2050E+04,-0.4289E-01,0.4624E-02
0.2055E+04,-0.4361E-01,0.4177E-02
0.2060E+04,-0.4432E-01,0.3727E-02
0.2065E+04,-0.4501E-01,0.3273E-02
0.2070E+04,-0.4569E-01,0.2817E-02
0.2075E+04,-0.4637E-01,0.2357E-02
0.2080E+04,-0.4702E-01,0.1894E-02
0.2085E+04,-0.4767E-01,0.1429E-02
0.2090E+04,-0.4831E-01,0.9604E-03
0.2095E+04,-0.4893E-01,0.4897E-03
0.2100E+04,-0.4953E-01,0.1694E-04
0.2105E+04,-0.5013E-01,-0.4576E-03
0.2110E+04,-0.5071E-01,-0.9335E-03
0.2115E+04,-0.5128E-01,-0.1410E-02
0.2120E+04,-0.5184E-01,-0.1888E-02
0.2125E+04,-0.5238E-01,-0.2366E-02
0.2130E+04,-0.5291E-01,-0.2843E-02
0.2135E+04,-0.5343E-01,-0.3321E-02
0.2140E+04,-0.5394E-01,-0.3798E-02
0.2145E+04,-0.5444E-01,-0.4275E-02
0.2150E+04,-0.5493E-01,-0.4751E-02
0.2155E+04,-0.5540E-01,-0.5226E-02
0.2160E+04,-0.5587E-01,-0.5701E-02
0.2165E+04,-0.5633E-01,-0.6176E-02
0.2170E+04,-0.5677E-01,-0.6650E-02
0.2175E+04,-0.5721E-01,-0.7125E-02
0.2180E+04,-0.5764E-01,-0.7599E-02
0.2185E+04,-0.5806E-01,-0.8074E-02
0.2190E+04,-0.5847E-01,-0.8548E-02
0.2195E+04,-0.5887E-01,-0.9023E-02
0.2200E+04,-0.5925E-01,-0.9498E-02
