W,Re_T,Im_T
0.1690E+04,-0.1626E-08,0.2153E-09
0.1695E+04,-0.3025E-07,0.3922E-08
0.1700E+04,-0.1122E-06,0.1422E-07
0.1705E+04,-0.2691E-06,0.3332E-07
0.1710E+04,-0.5236E-06,0.6330E-07
0.1715E+04,-0.8997E-06,0.1061E-06
0.1720E+04,-0.1423E-05,0.1638E-06
0.1725E+04,-0.2119E-05,0.2380E-06
0.1730E+04,-0.3017E-05,0.3305E-06
0.1735E+04,-0.4145E-05,0.4429E-06
0.1740E+04,-0.5533E-05,0.5768E-06
0.1745E+04,-0.7211E-05,0.7335E-06
0.1750E+04,-0.9212E-05,0.9144E-06
0.1755E+04,-0.1157E-04,0.1120E-05
0.1760E+04,-0.1431E-04,0.1353E-05
0.1765E+04,-0.1747E-04,0.1612E-05
0.1770E+04,-0.2108E-04,0.1898E-05
0.1775E+04,-0.2518E-04,0.2212E-05
0.1780E+04,-0.2980E-04,0.2553E-05
0.1785E+04,-0.3497E-04,0.2919E-05
0.1790E+04,-0.4073E-04,0.3311E-05
0.1795E+04,-0.4710E-04,0.3725E-05
0.1800E+04,-0.5413E-04,0.4160E-05
0.1805E+04,-0.6184E-04,0.4611E-05
0.1810E+04,-0.7027E-04,0.5074E-05
0.1815E+04,-0.7945E-04,0.5545E-05
0.1820E+04,-0.8941E-04,0.6016E-05
0.1825E+04,-0.1002E-03,0.6480E-05
0.1830E+04,-0.1118E-03,0.6929E-05
0.1835E+04,-0.1243E-03,0.7353E-05
0.1840E+04,-0.1377E-03,0.7740E-05
0.1845E+04,-0.1521E-03,0.8079E-05
0.1850E+04,-0.1674E-03,0.8355E-05
0.1855E+04,-0.1837E-03,0.8553E-05
0.1860E+04,-0.2011E-03,0.8656E-05
0.1865E+04,-0.2195E-03,0.8647E-05
0.1870E+04,-0.2390E-03,0.8505E-05
0.1875E+04,-0.2596E-03,0.8208E-05
0.1880E+04,-0.2814E-03,0.7736E-05
0.1885E+04,-0.3043E-03,0.7063E-05
0.1890E+04,-0.3285E-03,0.6164E-05
0.1895E+04,-0.3539E-03,0.5010E-05
0.1900E+04,-0.3805E-03,0.3575E-05
0.1905E+04,-0.4083E-03,0.1826E-05
0.1910E+04,-0.4375E-03,-0.2671E-06
0.1915E+04,-0.4680E-03,-0.2739E-05
0.1920E+04,-0.4998E-03,-0.5625E-05
0.1925E+04,-0.5330E-03,-0.8961E-05
0.1930E+04,-0.5675E-03,-0.1279E-04
0.1935E+04,-0.6033E-03,-0.1714E-04
0.1940E+04,-0.6406E-03,-0.2207E-04
0.1945E+04,-0.6792E-03,-0.2761E-04
0.1950E+04,-0.7193E-03,-0.3381E-04
0.1955E+04,-0.7607E-03,-0.4072E-04
0.1960E+04,-0.8036E-03,-0.4838E-04
0.1965E+04,-0.8478E-03,-0.5684E-04
0.1970E+04,-0.8935E-03,-0.6616E-04
0.1975E+04,-0.9405E-03,-0.7639E-04
0.1980E+04,-0.9889E-03,-0.8758E-04
0.1985E+04,-0.1039E-02,-0.9980E-04
0.1990E+04,-0.1090E-02,-0.1131E-03
0.1995E+04,-0.1142E-02,-0.1276E-03
0.2000E+04,-0.1196E-02,-0.1433E-03
0.2005E+04,-0.1251E-02,-0.1602E-03
0.2010E+04,-0.1308E-02,-0.1786E-03
0.2015E+04,-0.1365E-02,-0.1984E-03
0.2020E+04,-0.1424E-02,-0.2198E-03
0.2025E+04,-0.1484E-02,-0.2428E-03
0.2030E+04,-0.1545E-02,-0.2675E-03
0.2035E+04,-0.1607E-02,-0.2941E-03
0.2040E+04,-0.1670E-02,-0.3227E-03
0.2045E+04,-0.1733E-02,-0.3533E-03
0.2050E+04,-0.1798E-02,-0.3861E-03
0.2055E+04,-0.1862E-02,-0.4211E-03
0.2060E+04,-0.1927E-02,-0.4584E-03
0.2065E+04,-0.1992E-02,-0.4982E-03
0.2070E+04,-0.2058E-02,-0.5405E-03
0.2075E+04,-0.2122E-02,-0.5852E-03
0.2080E+04,-0.2187E-02,-0.6325E-03
0.2085E+04,-0.2250E-02,-0.6822E-03
0.2090E+04,-0.2312E-02,-0.7344E-03
0.2095E+04,-0.2373E-02,-0.7888E-03
0.2100E+04,-0.2432E-02,-0.8454E-03
0.2105E+04,-0.2489E-02,-0.9039E-03
0.2110E+04,-0.2544E-02,-0.9642E-03
0.2115E+04,-0.2597E-02,-0.1026E-02
0.2120E+04,-0.2647E-02,-0.1089E-02
0.2125E+04,-0.2694E-02,-0.1152E-02
0.2130E+04,-0.2739E-02,-0.1216E-02
0.2135E+04,-0.2782E-02,-0.1280E-02
0.2140E+04,-0.2821E-02,-0.1344E-02
0.2145E+04,-0.2859E-02,-0.1407E-02
0.2150E+04,-0.2894E-02,-0.1470E-02
0.2155E+04,-0.2927E-02,-0.1531E-02
0.2160E+04,-0.2959E-02,-0.1591E-02
0.2165E+04,-0.2989E-02,-0.1650E-02
0.2170E+04,-0.3018E-02,-0.1708E-02
0.2175E+04,-0.3045E-02,-0.1764E-02
0.2180E+04,-0.3072E-02,-0.1818E-02
0.2185E+04,-0.3099E-02,-0.1871E-02
0.2190E+04,-0.3125E-02,-0.1924E-02
0.2195E+04,-0.3151E-02,-0.1975E-02
0.2200E+04,-0.3177E-02,-0.2025E-02
