W,Re_T,Im_T
0.1690E+04,0.1914E-02,0.5735E-03
0.1695E+04,0.1244E-01,0.4023E-02
0.1700E+04,0.2755E-01,0.9692E-02
0.1705E+04,0.4564E-01,0.1750E-01
0.1710E+04,0.6573E-01,0.2745E-01
0.1715E+04,0.8707E-01,0.3953E-01
0.1720E+04,0.1090E+00,0.5366E-01
0.1725E+04,0.1311E+00,0.6970E-01
0.1730E+04,0.1529E+00,0.8747E-01
0.1735E+04,0.1740E+00,0.1068E+00
0.1740E+04,0.1942E+00,0.1274E+00
0.1745E+04,0.2132E+00,0.1490E+00
0.1750E+04,0.2309E+00,0.1716E+00
0.1755E+04,0.2473E+00,0.1947E+00
0.1760E+04,0.2621E+00,0.2183E+00
0.1765E+04,0.2755E+00,0.2420E+00
0.1770E+04,0.2873E+00,0.2657E+00
0.1775E+04,0.2976E+00,0.2892E+00
0.1780E+04,0.3065E+00,0.3124E+00
0.1785E+04,0.3141E+00,0.3350E+00
0.1790E+04,0.3205E+00,0.3569E+00
0.1795E+04,0.3258E+00,0.3781E+00
0.1800E+04,0.3301E+00,0.3986E+00
0.1805E+04,0.3336E+00,0.4182E+00
0.1810E+04,0.3363E+00,0.4370E+00
0.1815E+04,0.3384E+00,0.4550E+00
0.1820E+04,0.3399E+00,0.4722E+00
0.1825E+04,0.3409E+00,0.4887E+00
0.1830E+04,0.3414E+00,0.5044E+00
0.1835E+04,0.3416E+00,0.5195E+00
0.1840E+04,0.3413E+00,0.5338E+00
0.1845E+04,0.3407E+00,0.5475E+00
0.1850E+04,0.3397E+00,0.5606E+00
0.1855E+04,0.3384E+00,0.5730E+00
0.1860E+04,0.3368E+00,0.5848E+00
0.1865E+04,0.3349E+00,0.5959E+00
0.1870E+04,0.3328E+00,0.6064E+00
0.1875E+04,0.3305E+00,0.6163E+00
0.1880E+04,0.3279E+00,0.6255E+00
0.1885E+04,0.3252E+00,0.6341E+00
0.1890E+04,0.3225E+00,0.6420E+00
0.1895E+04,0.3196E+00,0.6493E+00
0.1900E+04,0.3168E+00,0.6560E+00
0.1905E+04,0.3140E+00,0.6621E+00
0.1910E+04,0.3112E+00,0.6677E+00
0.1915E+04,0.3086E+00,0.6727E+00
0.1920E+04,0.3061E+00,0.6773E+00
0.1925E+04,0.3037E+00,0.6814E+00
0.1930E+04,0.3015E+00,0.6852E+00
0.1935E+04,0.2995E+00,0.6886E+00
0.1940E+04,0.2977E+00,0.6917E+00
0.1945E+04,0.2961E+00,0.6945E+00
0.1950E+04,0.2946E+00,0.6971E+00
0.1955E+04,0.2933E+00,0.6995E+00
0.1960E+04,0.2922E+00,0.7017E+00
0.1965E+04,0.2912E+00,0.7038E+00
0.1970E+04,0.2904E+00,0.7058E+00
0.1975E+04,0.2896E+00,0.7077E+00
0.1980E+04,0.2890E+00,0.7094E+00
0.1985E+04,0.2884E+00,0.7111E+00
0.1990E+04,0.2878E+00,0.7128E+00
0.1995E+04,0.2873E+00,0.7143E+00
0.2000E+04,0.2868E+00,0.7158E+00
0.2005E+04,0.2864E+00,0.7172E+00
0.2010E+04,0.2859E+00,0.7186E+00
0.2015E+04,0.2854E+00,0.7198E+00
0.2020E+04,0.2849E+00,0.7210E+00
0.2025E+04,0.2844E+00,0.7220E+00
0.2030E+04,0.2839E+00,0.7230E+00
0.2035E+04,0.2834E+00,0.7239E+00
0.2040E+04,0.2828E+00,0.7246E+00
0.2045E+04,0.2823E+00,0.7253E+00
0.2050E+04,0.2818E+00,0.7258E+00
0.2055E+04,0.2812E+00,0.7262E+00
0.2060E+04,0.2807E+00,0.7265E+00
0.2065E+04,0.2802E+00,0.7268E+00
0.2070E+04,0.2797E+00,0.7269E+00
0.2075E+04,0.2793E+00,0.7269E+00
0.2080E+04,0.2789E+00,0.7268E+00
0.2085E+04,0.2785E+00,0.7266E+00
0.2090E+04,0.2782E+00,0.7264E+00
0.2095E+04,0.2779E+00,0.7260E+00
0.2100E+04,0.2776E+00,0.7256E+00
0.2105E+04,0.2774E+00,0.7251E+00
0.2110E+04,0.2772E+00,0.7246E+00
0.2115E+04,0.2771E+00,0.7240E+00
0.2120E+04,0.2769E+00,0.7234E+00
0.2125E+04,0.2769E+00,0.7228E+00
0.2130E+04,0.2769E+00,0.7220E+00
0.2135E+04,0.2769E+00,0.7213E+00
0.2140E+04,0.2769E+00,0.7205E+00
0.2145E+04,0.2769E+00,0.7198E+00
0.2150E+04,0.2770E+00,0.7189E+00
0.2155E+04,0.2771E+00,0.7181E+00
0.2160E+04,0.2772E+00,0.7173E+00
0.2165E+04,0.2774E+00,0.7164E+00
0.2170E+04,0.2775E+00,0.7155E+00
0.2175E+04,0.2776E+00,0.7146E+00
0.2180E+04,0.2777E+00,0.7137E+00
0.2185E+04,0.2779E+00,0.7128E+00
0.2190E+04,0.2780E+00,0.7118E+00
0.2195E+04,0.2780E+00,0.7108E+00
0.2200E+04,0.2781E+00,0.7098E+00
