W,Re_T,Im_T
0.1690E+04,-0.1019E-05,0.5003E-07
0.1695E+04,-0.2280E-04,0.1123E-05
0.1700E+04,-0.8567E-04,0.4235E-05
0.1705E+04,-0.1999E-03,0.9918E-05
0.1710E+04,-0.3719E-03,0.1854E-04
0.1715E+04,-0.6062E-03,0.3037E-04
0.1720E+04,-0.9055E-03,0.4564E-04
0.1725E+04,-0.1272E-02,0.6456E-04
0.1730E+04,-0.1706E-02,0.8732E-04
0.1735E+04,-0.2208E-02,0.1141E-03
0.1740E+04,-0.2778E-02,0.1451E-03
0.1745E+04,-0.3416E-02,0.1805E-03
0.1750E+04,-0.4120E-02,0.2205E-03
0.1755E+04,-0.4889E-02,0.2653E-03
0.1760E+04,-0.5722E-02,0.3152E-03
0.1765E+04,-0.6618E-02,0.3704E-03
0.1770E+04,-0.7574E-02,0.4311E-03
0.1775E+04,-0.8589E-02,0.4976E-03
0.1780E+04,-0.9661E-02,0.5702E-03
0.1785E+04,-0.1079E-01,0.6489E-03
0.1790E+04,-0.1197E-01,0.7342E-03
0.1795E+04,-0.1320E-01,0.8261E-03
0.1800E+04,-0.1448E-01,0.9249E-03
0.1805E+04,-0.1581E-01,0.1031E-02
0.1810E+04,-0.1719E-01,0.1144E-02
0.1815E+04,-0.1861E-01,0.1264E-02
0.1820E+04,-0.2007E-01,0.1391E-02
0.1825E+04,-0.2157E-01,0.1527E-02
0.1830E+04,-0.2311E-01,0.1669E-02
0.1835E+04,-0.2468E-01,0.1819E-02
0.1840E+04,-0.2629E-01,0.1978E-02
0.1845E+04,-0.2794E-01,0.2144E-02
0.1850E+04,-0.2961E-01,0.2318E-02
0.1855E+04,-0.3131E-01,0.2500E-02
0.1860E+04,-0.3304E-01,0.2691E-02
0.1865E+04,-0.3480E-01,0.2890E-02
0.1870E+04,-0.3658E-01,0.3098E-02
0.1875E+04,-0.3839E-01,0.3315E-02
0.1880E+04,-0.4021E-01,0.3541E-02
0.1885E+04,-0.4206E-01,0.3776E-02
0.1890E+04,-0.4392E-01,0.4021E-02
0.1895E+04,-0.4581E-01,0.4275E-02
0.1900E+04,-0.4770E-01,0.4540E-02
0.1905E+04,-0.4962E-01,0.4814E-02
0.1910E+04,-0.5155E-01,0.5097E-02
0.1915E+04,-0.5349E-01,0.5391E-02
0.1920E+04,-0.5545E-01,0.5695E-02
0.1925E+04,-0.5742E-01,0.6009E-02
0.1930E+04,-0.5939E-01,0.6332E-02
0.1935E+04,-0.6138E-01,0.6666E-02
0.1940E+04,-0.6338E-01,0.7009E-02
0.1945E+04,-0.6539E-01,0.7361E-02
0.1950E+04,-0.6740E-01,0.7722E-02
0.1955E+04,-0.6942E-01,0.8093E-02
0.1960E+04,-0.7145E-01,0.8472E-02
0.1965E+04,-0.7348E-01,0.8859E-02
0.1970E+04,-0.7552E-01,0.9255E-02
0.1975E+04,-0.7756E-01,0.9660E-02
0.1980E+04,-0.7961E-01,0.1007E-01
0.1985E+04,-0.8165E-01,0.1049E-01
0.1990E+04,-0.8370E-01,0.1092E-01
0.1995E+04,-0.8575E-01,0.1135E-01
0.2000E+04,-0.8780E-01,0.1180E-01
0.2005E+04,-0.8985E-01,0.1225E-01
0.2010E+04,-0.9189E-01,0.1270E-01
0.2015E+04,-0.9394E-01,0.1317E-01
0.2020E+04,-0.9598E-01,0.1364E-01
0.2025E+04,-0.9802E-01,0.1412E-01
0.2030E+04,-0.1001E+00,0.1460E-01
0.2035E+04,-0.1021E+00,0.1509E-01
0.2040E+04,-0.1041E+00,0.1559E-01
0.2045E+04,-0.1061E+00,0.1610E-01
0.2050E+04,-0.1081E+00,0.1662E-01
0.2055E+04,-0.1102E+00,0.1714E-01
0.2060E+04,-0.1122E+00,0.1767E-01
0.2065E+04,-0.1142E+00,0.1820E-01
0.2070E+04,-0.1162E+00,0.1874E-01
0.2075E+04,-0.1181E+00,0.1929E-01
0.2080E+04,-0.1201E+00,0.1985E-01
0.2085E+04,-0.1221E+00,0.2041E-01
0.2090E+04,-0.1241E+00,0.2098E-01
0.2095E+04,-0.1260E+00,0.2156E-01
0.2100E+04,-0.1280E+00,0.2214E-01
0.2105E+04,-0.1299E+00,0.2273E-01
0.2110E+04,-0.1318E+00,0.2332E-01
0.2115E+04,-0.1338E+00,0.2392E-01
0.2120E+04,-0.1357E+00,0.2453E-01
0.2125E+04,-0.1376E+00,0.2514E-01
0.2130E+04,-0.1395E+00,0.2575E-01
0.2135E+04,-0.1414E+00,0.2637E-01
0.2140E+04,-0.1432E+00,0.2700E-01
0.2145E+04,-0.1451E+00,0.2763E-01
0.2150E+04,-0.1470E+00,0.2827E-01
0.2155E+04,-0.1488E+00,0.2891E-01
0.2160E+04,-0.1507E+00,0.2956E-01
0.2165E+04,-0.1525E+00,0.3021E-01
0.2170E+04,-0.1543E+00,0.3087E-01
0.2175E+04,-0.1561E+00,0.3153E-01
0.2180E+04,-0.1579E+00,0.3220E-01
0.2185E+04,-0.1597E+00,0.3286E-01
0.2190E+04,-0.1615E+00,0.3354E-01
0.2195E+04,-0.1632E+00,0.3422E-01
0.2200E+04,-0.1650E+00,0.3490E-01
