W,Re_T,Im_T
0.1690E+04,0.1048E-08,0.3891E-10
0.1695E+04,0.8199E-07,0.3021E-08
0.1700E+04,0.5275E-06,0.1930E-07
0.1705E+04,0.1742E-05,0.6323E-07
0.1710E+04,0.4191E-05,0.1509E-06
0.1715E+04,0.8378E-05,0.2991E-06
0.1720E+04,0.1482E-04,0.5244E-06
0.1725E+04,0.2406E-04,0.8430E-06
0.1730E+04,0.3663E-04,0.1270E-05
0.1735E+04,0.5304E-04,0.1820E-05
0.1740E+04,0.7382E-04,0.2507E-05
0.1745E+04,0.9947E-04,0.3342E-05
0.1750E+04,0.1305E-03,0.4338E-05
0.1755E+04,0.1673E-03,0.5507E-05
0.1760E+04,0.2104E-03,0.6861E-05
0.1765E+04,0.2603E-03,0.8412E-05
0.1770E+04,0.3172E-03,0.1017E-04
0.1775E+04,0.3816E-03,0.1216E-04
0.1780E+04,0.4539E-03,0.1439E-04
0.1785E+04,0.5344E-03,0.1688E-04
0.1790E+04,0.6234E-03,0.1965E-04
0.1795E+04,0.7213E-03,0.2273E-04
0.1800E+04,0.8283E-03,0.2615E-04
0.1805E+04,0.9447E-03,0.2992E-04
0.1810E+04,0.1071E-02,0.3409E-04
0.1815E+04,0.1207E-02,0.3869E-04
0.1820E+04,0.1353E-02,0.4375E-04
0.1825E+04,0.1509E-02,0.4933E-04
0.1830E+04,0.1675E-02,0.5545E-04
0.1835E+04,0.1853E-02,0.6217E-04
0.1840E+04,0.2041E-02,0.6952E-04
0.1845E+04,0.2240E-02,0.7757E-04
0.1850E+04,0.2450E-02,0.8635E-04
0.1855E+04,0.2671E-02,0.9592E-04
0.1860E+04,0.2903E-02,0.1063E-03
0.1865E+04,0.3147E-02,0.1176E-03
0.1870E+04,0.3402E-02,0.1298E-03
0.1875E+04,0.3668E-02,0.1431E-03
0.1880E+04,0.3946E-02,0.1573E-03
0.1885E+04,0.4235E-02,0.1727E-03
0.1890E+04,0.4536E-02,0.1891E-03
0.1895E+04,0.4848E-02,0.2068E-03
0.1900E+04,0.5171E-02,0.2257E-03
0.1905E+04,0.5506E-02,0.2459E-03
0.1910E+04,0.5852E-02,0.2674E-03
0.1915E+04,0.6209E-02,0.2902E-03
0.1920E+04,0.6578E-02,0.3145E-03
0.1925E+04,0.6958E-02,0.3402E-03
0.1930E+04,0.7349E-02,0.3674E-03
0.1935E+04,0.7751E-02,0.3962E-03
0.1940E+04,0.8164E-02,0.4264E-03
0.1945E+04,0.8587E-02,0.4583E-03
0.1950E+04,0.9022E-02,0.4919E-03
0.1955E+04,0.9466E-02,0.5270E-03
0.1960E+04,0.9922E-02,0.5639E-03
0.1965E+04,0.1039E-01,0.6025E-03
0.1970E+04,0.1086E-01,0.6428E-03
0.1975E+04,0.1135E-01,0.6849E-03
0.1980E+04,0.1185E-01,0.7288E-03
0.1985E+04,0.1235E-01,0.7745E-03
0.1990E+04,0.1287E-01,0.8221E-03
0.1995E+04,0.1340E-01,0.8716E-03
0.2000E+04,0.1393E-01,0.9229E-03
0.2005E+04,0.1448E-01,0.9763E-03
0.2010E+04,0.1503E-01,0.1032E-02
0.2015E+04,0.1559E-01,0.1089E-02
0.2020E+04,0.1616E-01,0.1148E-02
0.2025E+04,0.1674E-01,0.1210E-02
0.2030E+04,0.1733E-01,0.1274E-02
0.2035E+04,0.1793E-01,0.1340E-02
0.2040E+04,0.1854E-01,0.1408E-02
0.2045E+04,0.1916E-01,0.1479E-02
0.2050E+04,0.1978E-01,0.1552E-02
0.2055E+04,0.2041E-01,0.1627E-02
0.2060E+04,0.2105E-01,0.1705E-02
0.2065E+04,0.2169E-01,0.1785E-02
0.2070E+04,0.2235E-01,0.1868E-02
0.2075E+04,0.2301E-01,0.1953E-02
0.2080E+04,0.2368E-01,0.2041E-02
0.2085E+04,0.2435E-01,0.2130E-02
0.2090E+04,0.2503E-01,0.2222E-02
0.2095E+04,0.2571E-01,0.2317E-02
0.2100E+04,0.2641E-01,0.2413E-02
0.2105E+04,0.2710E-01,0.2511E-02
0.2110E+04,0.2780E-01,0.2611E-02
0.2115E+04,0.2851E-01,0.2712E-02
0.2120E+04,0.2923E-01,0.2815E-02
0.2125E+04,0.2995E-01,0.2919E-02
0.2130E+04,0.3067E-01,0.3024E-02
0.2135E+04,0.3140E-01,0.3129E-02
0.2140E+04,0.3213E-01,0.3236E-02
0.2145E+04,0.3287E-01,0.3343E-02
0.2150E+04,0.3361E-01,0.3451E-02
0.2155E+04,0.3436E-01,0.3558E-02
0.2160E+04,0.3512E-01,0.3666E-02
0.2165E+04,0.3588E-01,0.3774E-02
0.2170E+04,0.3664E-01,0.3883E-02
0.2175E+04,0.3741E-01,0.3991E-02
0.2180E+04,0.3819E-01,0.4100E-02
0.2185E+04,0.3897E-01,0.4209E-02
0.2190E+04,0.3976E-01,0.4318E-02
0.2195E+04,0.4055E-01,0.4428E-02
0.2200E+04,0.4135E-01,0.4539E-02
