W,Re_T,Im_T
0.1690E+04,0.1709E-05,0.2429E-06
0.1695E+04,0.3856E-04,0.5370E-05
0.1700E+04,0.1461E-03,0.1998E-04
0.1705E+04,0.3435E-03,0.4626E-04
0.1710E+04,0.6445E-03,0.8560E-04
0.1715E+04,0.1059E-02,0.1390E-03
0.1720E+04,0.1595E-02,0.2073E-03
0.1725E+04,0.2259E-02,0.2911E-03
0.1730E+04,0.3055E-02,0.3909E-03
0.1735E+04,0.3987E-02,0.5074E-03
0.1740E+04,0.5057E-02,0.6409E-03
0.1745E+04,0.6269E-02,0.7919E-03
0.1750E+04,0.7623E-02,0.9609E-03
0.1755E+04,0.9120E-02,0.1148E-02
0.1760E+04,0.1076E-01,0.1355E-02
0.1765E+04,0.1255E-01,0.1581E-02
0.1770E+04,0.1448E-01,0.1827E-02
0.1775E+04,0.1656E-01,0.2095E-02
0.1780E+04,0.1878E-01,0.2385E-02
0.1785E+04,0.2114E-01,0.2699E-02
0.1790E+04,0.2364E-01,0.3038E-02
0.1795E+04,0.2629E-01,0.3404E-02
0.1800E+04,0.2908E-01,0.3798E-02
0.1805E+04,0.3201E-01,0.4222E-02
0.1810E+04,0.3507E-01,0.4677E-02
0.1815E+04,0.3827E-01,0.5167E-02
0.1820E+04,0.4161E-01,0.5693E-02
0.1825E+04,0.4507E-01,0.6257E-02
0.1830E+04,0.4867E-01,0.6862E-02
0.1835E+04,0.5239E-01,0.7509E-02
0.1840E+04,0.5624E-01,0.8202E-02
0.1845E+04,0.6021E-01,0.8943E-02
0.1850E+04,0.6430E-01,0.9735E-02
0.1855E+04,0.6851E-01,0.1058E-01
0.1860E+04,0.7283E-01,0.1148E-01
0.1865E+04,0.7727E-01,0.1244E-01
0.1870E+04,0.8181E-01,0.1347E-01
0.1875E+04,0.8647E-01,0.1456E-01
0.1880E+04,0.9122E-01,0.1572E-01
0.1885E+04,0.9607E-01,0.1696E-01
0.1890E+04,0.1010E+00,0.1827E-01
0.1895E+04,0.1060E+00,0.1966E-01
0.1900E+04,0.1112E+00,0.2114E-01
0.1905E+04,0.1163E+00,0.2270E-01
0.1910E+04,0.1216E+00,0.2435E-01
0.1915E+04,0.1270E+00,0.2610E-01
0.1920E+04,0.1323E+00,0.2794E-01
0.1925E+04,0.1378E+00,0.2988E-01
0.1930E+04,0.1433E+00,0.3191E-01
0.1935E+04,0.1488E+00,0.3405E-01
0.1940E+04,0.1544E+00,0.3628E-01
0.1945E+04,0.1600E+00,0.3862E-01
0.1950E+04,0.1656E+00,0.4106E-01
0.1955E+04,0.1712E+00,0.4359E-01
0.1960E+04,0.1768E+00,0.4623E-01
0.1965E+04,0.1825E+00,0.4896E-01
0.1970E+04,0.1881E+00,0.5180E-01
0.1975E+04,0.1937E+00,0.5473E-01
0.1980E+04,0.1993E+00,0.5775E-01
0.1985E+04,0.2049E+00,0.6087E-01
0.1990E+04,0.2104E+00,0.6408E-01
0.1995E+04,0.2160E+00,0.6738E-01
0.2000E+04,0.2214E+00,0.7077E-01
0.2005E+04,0.2269E+00,0.7425E-01
0.2010E+04,0.2323E+00,0.7781E-01
0.2015E+04,0.2376E+00,0.8145E-01
0.2020E+04,0.2429E+00,0.8517E-01
0.2025E+04,0.2481E+00,0.8897E-01
0.2030E+04,0.2532E+00,0.9283E-01
0.2035E+04,0.2583E+00,0.9677E-01
0.2040E+04,0.2633E+00,0.1008E+00
0.2045E+04,0.2682E+00,0.1048E+00
0.2050E+04,0.2730E+00,0.1089E+00
0.2055E+04,0.2777E+00,0.1131E+00
0.2060E+04,0.2823E+00,0.1173E+00
0.2065E+04,0.2868E+00,0.1215E+00
0.2070E+04,0.2913E+00,0.1258E+00
0.2075E+04,0.2956E+00,0.1300E+00
0.2080E+04,0.2999E+00,0.1343E+00
0.2085E+04,0.3040E+00,0.1386E+00
0.2090E+04,0.3080E+00,0.1429E+00
0.2095E+04,0.3120E+00,0.1472E+00
0.2100E+04,0.3158E+00,0.1515E+00
0.2105E+04,0.3196E+00,0.1558E+00
0.2110E+04,0.3232E+00,0.1601E+00
0.2115E+04,0.3268E+00,0.1643E+00
0.2120E+04,0.3303E+00,0.1685E+00
0.2125E+04,0.3337E+00,0.1727E+00
0.2130E+04,0.3370E+00,0.1769E+00
0.2135E+04,0.3403E+00,0.1810E+00
0.2140E+04,0.3435E+00,0.1851E+00
0.2145E+04,0.3467E+00,0.1891E+00
0.2150E+04,0.3498E+00,0.1932E+00
0.2155E+04,0.3528E+00,0.1971E+00
0.2160E+04,0.3558E+00,0.2011E+00
0.2165E+04,0.3588E+00,0.2050E+00
0.2170E+04,0.3617E+00,0.2089E+00
0.2175E+04,0.3645E+00,0.2128E+00
0.2180E+04,0.3674E+00,0.2167E+00
0.2185E+04,0.3702E+00,0.2205E+00
0.2190E+04,0.3729E+00,0.2244E+00
0.2195E+04,0.3756E+00,0.2282E+00
0.2200E+04,0.3783E+00,0.2320E+00
