W,Re_T,Im_T
0.1690E+04,0.4429E-08,0.2108E-09
0.1695E+04,0.3441E-06,0.1611E-07
0.1700E+04,0.2200E-05,0.1009E-06
0.1705E+04,0.7222E-05,0.3234E-06
0.1710E+04,0.1728E-04,0.7538E-06
0.1715E+04,0.3437E-04,0.1458E-05
0.1720E+04,0.6053E-04,0.2495E-05
0.1725E+04,0.9780E-04,0.3916E-05
0.1730E+04,0.1482E-03,0.5766E-05
0.1735E+04,0.2138E-03,0.8082E-05
0.1740E+04,0.2965E-03,0.1090E-04
0.1745E+04,0.3982E-03,0.1424E-04
0.1750E+04,0.5206E-03,0.1814E-04
0.1755E+04,0.6656E-03,0.2263E-04
0.1760E+04,0.8347E-03,0.2772E-04
0.1765E+04,0.1030E-02,0.3346E-04
0.1770E+04,0.1252E-02,0.3989E-04
0.1775E+04,0.1502E-02,0.4703E-04
0.1780E+04,0.1783E-02,0.5495E-04
0.1785E+04,0.2095E-02,0.6369E-04
0.1790E+04,0.2439E-02,0.7334E-04
0.1795E+04,0.2817E-02,0.8396E-04
0.1800E+04,0.3229E-02,0.9565E-04
0.1805E+04,0.3677E-02,0.1085E-03
0.1810E+04,0.4161E-02,0.1226E-03
0.1815E+04,0.4682E-02,0.1381E-03
0.1820E+04,0.5241E-02,0.1552E-03
0.1825E+04,0.5839E-02,0.1738E-03
0.1830E+04,0.6476E-02,0.1944E-03
0.1835E+04,0.7153E-02,0.2169E-03
0.1840E+04,0.7871E-02,0.2415E-03
0.1845E+04,0.8630E-02,0.2685E-03
0.1850E+04,0.9430E-02,0.2981E-03
0.1855E+04,0.1027E-01,0.3304E-03
0.1860E+04,0.1116E-01,0.3657E-03
0.1865E+04,0.1208E-01,0.4043E-03
0.1870E+04,0.1305E-01,0.4464E-03
0.1875E+04,0.1406E-01,0.4923E-03
0.1880E+04,0.1512E-01,0.5423E-03
0.1885E+04,0.1622E-01,0.5966E-03
0.1890E+04,0.1736E-01,0.6556E-03
0.1895E+04,0.1855E-01,0.7196E-03
0.1900E+04,0.1978E-01,0.7889E-03
0.1905E+04,0.2106E-01,0.8640E-03
0.1910E+04,0.2237E-01,0.9450E-03
0.1915E+04,0.2373E-01,0.1032E-02
0.1920E+04,0.2514E-01,0.1126E-02
0.1925E+04,0.2658E-01,0.1228E-02
0.1930E+04,0.2807E-01,0.1336E-02
0.1935E+04,0.2961E-01,0.1453E-02
0.1940E+04,0.3118E-01,0.1577E-02
0.1945E+04,0.3280E-01,0.1710E-02
0.1950E+04,0.3446E-01,0.1851E-02
0.1955E+04,0.3616E-01,0.2002E-02
0.1960E+04,0.3790E-01,0.2163E-02
0.1965E+04,0.3968E-01,0.2333E-02
0.1970E+04,0.4150E-01,0.2513E-02
0.1975E+04,0.4337E-01,0.2704E-02
0.1980E+04,0.4527E-01,0.2907E-02
0.1985E+04,0.4721E-01,0.3120E-02
0.1990E+04,0.4919E-01,0.3346E-02
0.1995E+04,0.5121E-01,0.3584E-02
0.2000E+04,0.5327E-01,0.3834E-02
0.2005E+04,0.5536E-01,0.4098E-02
0.2010E+04,0.5749E-01,0.4376E-02
0.2015E+04,0.5966E-01,0.4668E-02
0.2020E+04,0.6187E-01,0.4974E-02
0.2025E+04,0.6411E-01,0.5296E-02
0.2030E+04,0.6638E-01,0.5633E-02
0.2035E+04,0.6869E-01,0.5987E-02
0.2040E+04,0.7103E-01,0.6358E-02
0.2045E+04,0.7341E-01,0.6745E-02
0.2050E+04,0.7582E-01,0.7151E-02
0.2055E+04,0.7826E-01,0.7574E-02
0.2060E+04,0.8073E-01,0.8016E-02
0.2065E+04,0.8322E-01,0.8477E-02
0.2070E+04,0.8575E-01,0.8957E-02
0.2075E+04,0.8831E-01,0.9457E-02
0.2080E+04,0.9089E-01,0.9977E-02
0.2085E+04,0.9350E-01,0.1052E-01
0.2090E+04,0.9614E-01,0.1108E-01
0.2095E+04,0.9880E-01,0.1166E-01
0.2100E+04,0.1015E+00,0.1226E-01
0.2105E+04,0.1042E+00,0.1289E-01
0.2110E+04,0.1069E+00,0.1353E-01
0.2115E+04,0.1097E+00,0.1420E-01
0.2120E+04,0.1125E+00,0.1489E-01
0.2125E+04,0.1153E+00,0.1560E-01
0.2130E+04,0.1181E+00,0.1633E-01
0.2135E+04,0.1209E+00,0.1709E-01
0.2140E+04,0.1237E+00,0.1787E-01
0.2145E+04,0.1266E+00,0.1867E-01
0.2150E+04,0.1295E+00,0.1949E-01
0.2155E+04,0.1324E+00,0.2034E-01
0.2160E+04,0.1353E+00,0.2122E-01
0.2165E+04,0.1383E+00,0.2211E-01
0.2170E+04,0.1412E+00,0.2303E-01
0.2175E+04,0.1442E+00,0.2398E-01
0.2180E+04,0.1471E+00,0.2495E-01
0.2185E+04,0.1501E+00,0.2595E-01
0.2190E+04,0.1531E+00,0.2697E-01
0.2195E+04,0.1561E+00,0.2802E-01
0.2200E+04,0.1591E+00,0.2909E-01
