W,Re_T,Im_T
0.1690E+04,0.8102E-06,0.2011E-07
0.1695E+04,0.1790E-04,0.4374E-06
0.1700E+04,0.6648E-04,0.1600E-05
0.1705E+04,0.1534E-03,0.3641E-05
0.1710E+04,0.2825E-03,0.6624E-05
0.1715E+04,0.4561E-03,0.1058E-04
0.1720E+04,0.6753E-03,0.1554E-04
0.1725E+04,0.9407E-03,0.2151E-04
0.1730E+04,0.1252E-02,0.2852E-04
0.1735E+04,0.1609E-02,0.3659E-04
0.1740E+04,0.2012E-02,0.4577E-04
0.1745E+04,0.2459E-02,0.5609E-04
0.1750E+04,0.2949E-02,0.6760E-04
0.1755E+04,0.3482E-02,0.8037E-04
0.1760E+04,0.4056E-02,0.9446E-04
0.1765E+04,0.4671E-02,0.1100E-03
0.1770E+04,0.5325E-02,0.1270E-03
0.1775E+04,0.6017E-02,0.1456E-03
0.1780E+04,0.6746E-02,0.1659E-03
0.1785E+04,0.7511E-02,0.1880E-03
0.1790E+04,0.8311E-02,0.2120E-03
0.1795E+04,0.9144E-02,0.2381E-03
0.1800E+04,0.1001E-01,0.2664E-03
0.1805E+04,0.1091E-01,0.2970E-03
0.1810E+04,0.1184E-01,0.3300E-03
0.1815E+04,0.1280E-01,0.3655E-03
0.1820E+04,0.1378E-01,0.4038E-03
0.1825E+04,0.1480E-01,0.4448E-03
0.1830E+04,0.1584E-01,0.4888E-03
0.1835E+04,0.1691E-01,0.5359E-03
0.1840E+04,0.1801E-01,0.5862E-03
0.1845E+04,0.1913E-01,0.6400E-03
0.1850E+04,0.2027E-01,0.6973E-03
0.1855E+04,0.2144E-01,0.7583E-03
0.1860E+04,0.2263E-01,0.8232E-03
0.1865E+04,0.2384E-01,0.8922E-03
0.1870E+04,0.2507E-01,0.9655E-03
0.1875E+04,0.2633E-01,0.1043E-02
0.1880E+04,0.2760E-01,0.1125E-02
0.1885E+04,0.2890E-01,0.1212E-02
0.1890E+04,0.3021E-01,0.1304E-02
0.1895E+04,0.3154E-01,0.1401E-02
0.1900E+04,0.3289E-01,0.1503E-02
0.1905E+04,0.3425E-01,0.1610E-02
0.1910E+04,0.3563E-01,0.1723E-02
0.1915E+04,0.3703E-01,0.1841E-02
0.1920E+04,0.3844E-01,0.1964E-02
0.1925E+04,0.3987E-01,0.2093E-02
0.1930E+04,0.4131E-01,0.2227E-02
0.1935E+04,0.4276E-01,0.2367E-02
0.1940E+04,0.4423E-01,0.2513E-02
0.1945E+04,0.4571E-01,0.2663E-02
0.1950E+04,0.4720E-01,0.2820E-02
0.1955E+04,0.4870E-01,0.2981E-02
0.1960E+04,0.5022E-01,0.3148E-02
0.1965E+04,0.5174E-01,0.3321E-02
0.1970E+04,0.5328E-01,0.3499E-02
0.1975E+04,0.5482E-01,0.3682E-02
0.1980E+04,0.5638E-01,0.3871E-02
0.1985E+04,0.5794E-01,0.4066E-02
0.1990E+04,0.5951E-01,0.4266E-02
0.1995E+04,0.6110E-01,0.4472E-02
0.2000E+04,0.6269E-01,0.4684E-02
0.2005E+04,0.6428E-01,0.4902E-02
0.2010E+04,0.6589E-01,0.5126E-02
0.2015E+04,0.6750E-01,0.5356E-02
0.2020E+04,0.6913E-01,0.5593E-02
0.2025E+04,0.7075E-01,0.5836E-02
0.2030E+04,0.7239E-01,0.6085E-02
0.2035E+04,0.7403E-01,0.6341E-02
0.2040E+04,0.7567E-01,0.6604E-02
0.2045E+04,0.7732E-01,0.6874E-02
0.2050E+04,0.7898E-01,0.7151E-02
0.2055E+04,0.8064E-01,0.7435E-02
0.2060E+04,0.8230E-01,0.7725E-02
0.2065E+04,0.8397E-01,0.8023E-02
0.2070E+04,0.8564E-01,0.8327E-02
0.2075E+04,0.8732E-01,0.8638E-02
0.2080E+04,0.8899E-01,0.8956E-02
0.2085E+04,0.9067E-01,0.9281E-02
0.2090E+04,0.9235E-01,0.9613E-02
0.2095E+04,0.9404E-01,0.9951E-02
0.2100E+04,0.9572E-01,0.1030E-01
0.2105E+04,0.9741E-01,0.1065E-01
0.2110E+04,0.9909E-01,0.1100E-01
0.2115E+04,0.1008E+00,0.1137E-01
0.2120E+04,0.1025E+00,0.1174E-01
0.2125E+04,0.1042E+00,0.1211E-01
0.2130E+04,0.1058E+00,0.1250E-01
0.2135E+04,0.1075E+00,0.1288E-01
0.2140E+04,0.1092E+00,0.1328E-01
0.2145E+04,0.1109E+00,0.1368E-01
0.2150E+04,0.1126E+00,0.1409E-01
0.2155E+04,0.1143E+00,0.1450E-01
0.2160E+04,0.1160E+00,0.1492E-01
0.2165E+04,0.1177E+00,0.1534E-01
0.2170E+04,0.1194E+00,0.1577E-01
0.2175E+04,0.1211E+00,0.1621E-01
0.2180E+04,0.1227E+00,0.1665E-01
0.2185E+04,0.1244E+00,0.1710E-01
0.2190E+04,0.1261E+00,0.1756E-01
0.2195E+04,0.1278E+00,0.1802E-01
0.2200E+04,0.1295E+00,0.1849E-01
