W,Re_T,Im_T
0.1690E+04,-0.6561E-11,0.2227E-13
0.1695E+04,-0.1777E-08,0.6133E-11
0.1700E+04,-0.1933E-07,0.6803E-10
0.1705E+04,-0.8919E-07,0.3200E-09
0.1710E+04,-0.2740E-06,0.1002E-08
0.1715E+04,-0.6635E-06,0.2470E-08
0.1720E+04,-0.1374E-05,0.5208E-08
0.1725E+04,-0.2546E-05,0.9824E-08
0.1730E+04,-0.4344E-05,0.1706E-07
0.1735E+04,-0.6953E-05,0.2780E-07
0.1740E+04,-0.1058E-04,0.4303E-07
0.1745E+04,-0.1544E-04,0.6392E-07
0.1750E+04,-0.2178E-04,0.9173E-07
0.1755E+04,-0.2984E-04,0.1279E-06
0.1760E+04,-0.3987E-04,0.1739E-06
0.1765E+04,-0.5215E-04,0.2316E-06
0.1770E+04,-0.6696E-04,0.3027E-06
0.1775E+04,-0.8456E-04,0.3894E-06
0.1780E+04,-0.1052E-03,0.4937E-06
0.1785E+04,-0.1293E-03,0.6182E-06
0.1790E+04,-0.1570E-03,0.7653E-06
0.1795E+04,-0.1886E-03,0.9379E-06
0.1800E+04,-0.2244E-03,0.1139E-05
0.1805E+04,-0.2647E-03,0.1372E-05
0.1810E+04,-0.3098E-03,0.1641E-05
0.1815E+04,-0.3599E-03,0.1948E-05
0.1820E+04,-0.4153E-03,0.2299E-05
0.1825E+04,-0.4763E-03,0.2698E-05
0.1830E+04,-0.5431E-03,0.3150E-05
0.1835E+04,-0.6159E-03,0.3660E-05
0.1840E+04,-0.6951E-03,0.4234E-05
0.1845E+04,-0.7807E-03,0.4878E-05
0.1850E+04,-0.8731E-03,0.5599E-05
0.1855E+04,-0.9725E-03,0.6403E-05
0.1860E+04,-0.1079E-02,0.7300E-05
0.1865E+04,-0.1193E-02,0.8296E-05
0.1870E+04,-0.1314E-02,0.9401E-05
0.1875E+04,-0.1443E-02,0.1063E-04
0.1880E+04,-0.1581E-02,0.1198E-04
0.1885E+04,-0.1726E-02,0.1347E-04
0.1890E+04,-0.1879E-02,0.1512E-04
0.1895E+04,-0.2041E-02,0.1693E-04
0.1900E+04,-0.2211E-02,0.1891E-04
0.1905E+04,-0.2390E-02,0.2109E-04
0.1910E+04,-0.2577E-02,0.2347E-04
0.1915E+04,-0.2773E-02,0.2608E-04
0.1920E+04,-0.2978E-02,0.2891E-04
0.1925E+04,-0.3193E-02,0.3201E-04
0.1930E+04,-0.3416E-02,0.3536E-04
0.1935E+04,-0.3649E-02,0.3901E-04
0.1940E+04,-0.3891E-02,0.4296E-04
0.1945E+04,-0.4142E-02,0.4723E-04
0.1950E+04,-0.4402E-02,0.5184E-04
0.1955E+04,-0.4672E-02,0.5681E-04
0.1960E+04,-0.4952E-02,0.6216E-04
0.1965E+04,-0.5241E-02,0.6790E-04
0.1970E+04,-0.5539E-02,0.7407E-04
0.1975E+04,-0.5847E-02,0.8068E-04
0.1980E+04,-0.6165E-02,0.8775E-04
0.1985E+04,-0.6492E-02,0.9530E-04
0.1990E+04,-0.6828E-02,0.1034E-03
0.1995E+04,-0.7175E-02,0.1120E-03
0.2000E+04,-0.7530E-02,0.1211E-03
0.2005E+04,-0.7895E-02,0.1309E-03
0.2010E+04,-0.8270E-02,0.1412E-03
0.2015E+04,-0.8654E-02,0.1522E-03
0.2020E+04,-0.9048E-02,0.1639E-03
0.2025E+04,-0.9451E-02,0.1763E-03
0.2030E+04,-0.9863E-02,0.1894E-03
0.2035E+04,-0.1029E-01,0.2033E-03
0.2040E+04,-0.1072E-01,0.2179E-03
0.2045E+04,-0.1116E-01,0.2335E-03
0.2050E+04,-0.1161E-01,0.2499E-03
0.2055E+04,-0.1206E-01,0.2672E-03
0.2060E+04,-0.1253E-01,0.2855E-03
0.2065E+04,-0.1301E-01,0.3048E-03
0.2070E+04,-0.1349E-01,0.3251E-03
0.2075E+04,-0.1399E-01,0.3464E-03
0.2080E+04,-0.1449E-01,0.3689E-03
0.2085E+04,-0.1500E-01,0.3925E-03
0.2090E+04,-0.1553E-01,0.4173E-03
0.2095E+04,-0.1605E-01,0.4433E-03
0.2100E+04,-0.1659E-01,0.4705E-03
0.2105E+04,-0.1714E-01,0.4989E-03
0.2110E+04,-0.1769E-01,0.5287E-03
0.2115E+04,-0.1826E-01,0.5598E-03
0.2120E+04,-0.1883E-01,0.5922E-03
0.2125E+04,-0.1941E-01,0.6259E-03
0.2130E+04,-0.2000E-01,0.6610E-03
0.2135E+04,-0.2059E-01,0.6974E-03
0.2140E+04,-0.2120E-01,0.7351E-03
0.2145E+04,-0.2181E-01,0.7742E-03
0.2150E+04,-0.2243E-01,0.8147E-03
0.2155E+04,-0.2306E-01,0.8565E-03
0.2160E+04,-0.2370E-01,0.8996E-03
0.2165E+04,-0.2434E-01,0.9441E-03
0.2170E+04,-0.2499E-01,0.9899E-03
0.2175E+04,-0.2565E-01,0.1037E-02
0.2180E+04,-0.2632E-01,0.1086E-02
0.2185E+04,-0.2699E-01,0.1136E-02
0.2190E+04,-0.2767E-01,0.1187E-02
0.2195E+04,-0.2836E-01,0.1240E-02
0.2200E+04,-0.2905E-01,0.1294E-02
