W,Re_T,Im_T
0.1690E+04,0.2859E-11,0.1065E-12
0.1695E+04,0.7753E-09,0.2860E-10
0.1700E+04,0.8402E-08,0.3086E-09
0.1705E+04,0.3863E-07,0.1409E-08
0.1710E+04,0.1183E-06,0.4271E-08
0.1715E+04,0.2855E-06,0.1018E-07
0.1720E+04,0.5892E-06,0.2073E-07
0.1725E+04,0.1089E-05,0.3770E-07
0.1730E+04,0.1853E-05,0.6308E-07
0.1735E+04,0.2958E-05,0.9893E-07
0.1740E+04,0.4489E-05,0.1474E-06
0.1745E+04,0.6538E-05,0.2108E-06
0.1750E+04,0.9201E-05,0.2913E-06
0.1755E+04,0.1258E-04,0.3913E-06
0.1760E+04,0.1678E-04,0.5134E-06
0.1765E+04,0.2191E-04,0.6601E-06
0.1770E+04,0.2809E-04,0.8344E-06
0.1775E+04,0.3542E-04,0.1039E-05
0.1780E+04,0.4402E-04,0.1279E-05
0.1785E+04,0.5402E-04,0.1557E-05
0.1790E+04,0.6552E-04,0.1877E-05
0.1795E+04,0.7865E-04,0.2244E-05
0.1800E+04,0.9353E-04,0.2665E-05
0.1805E+04,0.1103E-03,0.3144E-05
0.1810E+04,0.1290E-03,0.3688E-05
0.1815E+04,0.1499E-03,0.4304E-05
0.1820E+04,0.1729E-03,0.4999E-05
0.1825E+04,0.1983E-03,0.5781E-05
0.1830E+04,0.2262E-03,0.6660E-05
0.1835E+04,0.2566E-03,0.7642E-05
0.1840E+04,0.2897E-03,0.8739E-05
0.1845E+04,0.3257E-03,0.9960E-05
0.1850E+04,0.3645E-03,0.1131E-04
0.1855E+04,0.4063E-03,0.1282E-04
0.1860E+04,0.4513E-03,0.1447E-04
0.1865E+04,0.4995E-03,0.1630E-04
0.1870E+04,0.5511E-03,0.1831E-04
0.1875E+04,0.6060E-03,0.2051E-04
0.1880E+04,0.6645E-03,0.2292E-04
0.1885E+04,0.7267E-03,0.2555E-04
0.1890E+04,0.7925E-03,0.2842E-04
0.1895E+04,0.8621E-03,0.3155E-04
0.1900E+04,0.9357E-03,0.3495E-04
0.1905E+04,0.1013E-02,0.3864E-04
0.1910E+04,0.1095E-02,0.4264E-04
0.1915E+04,0.1180E-02,0.4697E-04
0.1920E+04,0.1270E-02,0.5166E-04
0.1925E+04,0.1364E-02,0.5672E-04
0.1930E+04,0.1463E-02,0.6219E-04
0.1935E+04,0.1566E-02,0.6808E-04
0.1940E+04,0.1673E-02,0.7444E-04
0.1945E+04,0.1785E-02,0.8128E-04
0.1950E+04,0.1901E-02,0.8864E-04
0.1955E+04,0.2022E-02,0.9655E-04
0.1960E+04,0.2148E-02,0.1051E-03
0.1965E+04,0.2278E-02,0.1142E-03
0.1970E+04,0.2413E-02,0.1239E-03
0.1975E+04,0.2553E-02,0.1344E-03
0.1980E+04,0.2697E-02,0.1456E-03
0.1985E+04,0.2847E-02,0.1577E-03
0.1990E+04,0.3001E-02,0.1705E-03
0.1995E+04,0.3160E-02,0.1842E-03
0.2000E+04,0.3324E-02,0.1988E-03
0.2005E+04,0.3493E-02,0.2145E-03
0.2010E+04,0.3667E-02,0.2312E-03
0.2015E+04,0.3845E-02,0.2489E-03
0.2020E+04,0.4029E-02,0.2679E-03
0.2025E+04,0.4217E-02,0.2881E-03
0.2030E+04,0.4411E-02,0.3096E-03
0.2035E+04,0.4609E-02,0.3324E-03
0.2040E+04,0.4812E-02,0.3567E-03
0.2045E+04,0.5019E-02,0.3825E-03
0.2050E+04,0.5232E-02,0.4099E-03
0.2055E+04,0.5449E-02,0.4390E-03
0.2060E+04,0.5670E-02,0.4698E-03
0.2065E+04,0.5896E-02,0.5023E-03
0.2070E+04,0.6126E-02,0.5366E-03
0.2075E+04,0.6360E-02,0.5728E-03
0.2080E+04,0.6598E-02,0.6108E-03
0.2085E+04,0.6840E-02,0.6506E-03
0.2090E+04,0.7085E-02,0.6922E-03
0.2095E+04,0.7334E-02,0.7355E-03
0.2100E+04,0.7586E-02,0.7804E-03
0.2105E+04,0.7841E-02,0.8268E-03
0.2110E+04,0.8099E-02,0.8745E-03
0.2115E+04,0.8360E-02,0.9234E-03
0.2120E+04,0.8624E-02,0.9733E-03
0.2125E+04,0.8890E-02,0.1024E-02
0.2130E+04,0.9159E-02,0.1075E-02
0.2135E+04,0.9431E-02,0.1127E-02
0.2140E+04,0.9706E-02,0.1179E-02
0.2145E+04,0.9983E-02,0.1230E-02
0.2150E+04,0.1026E-01,0.1282E-02
0.2155E+04,0.1055E-01,0.1333E-02
0.2160E+04,0.1083E-01,0.1384E-02
0.2165E+04,0.1112E-01,0.1434E-02
0.2170E+04,0.1142E-01,0.1484E-02
0.2175E+04,0.1171E-01,0.1533E-02
0.2180E+04,0.1201E-01,0.1582E-02
0.2185E+04,0.1232E-01,0.1630E-02
0.2190E+04,0.1263E-01,0.1678E-02
0.2195E+04,0.1294E-01,0.1725E-02
0.2200E+04,0.1326E-01,0.1773E-02
