W,Re_T,Im_T
0.1690E+04,-0.2481E-12,0.2056E-16
0.1695E+04,-0.1131E-10,0.2025E-13
0.1700E+04,-0.1831E-09,0.3944E-12
0.1705E+04,-0.1156E-08,0.2700E-11
0.1710E+04,-0.4479E-08,0.1127E-10
0.1715E+04,-0.1299E-07,0.3523E-10
0.1720E+04,-0.3110E-07,0.9119E-10
0.1725E+04,-0.6502E-07,0.2066E-09
0.1730E+04,-0.1228E-06,0.4241E-09
0.1735E+04,-0.2145E-06,0.8069E-09
0.1740E+04,-0.3517E-06,0.1446E-08
0.1745E+04,-0.5479E-06,0.2467E-08
0.1750E+04,-0.8178E-06,0.4042E-08
0.1755E+04,-0.1177E-05,0.6404E-08
0.1760E+04,-0.1643E-05,0.9856E-08
0.1765E+04,-0.2232E-05,0.1480E-07
0.1770E+04,-0.2960E-05,0.2174E-07
0.1775E+04,-0.3845E-05,0.3133E-07
0.1780E+04,-0.4900E-05,0.4441E-07
0.1785E+04,-0.6140E-05,0.6202E-07
0.1790E+04,-0.7577E-05,0.8544E-07
0.1795E+04,-0.9218E-05,0.1163E-06
0.1800E+04,-0.1107E-04,0.1566E-06
0.1805E+04,-0.1314E-04,0.2087E-06
0.1810E+04,-0.1541E-04,0.2756E-06
0.1815E+04,-0.1789E-04,0.3610E-06
0.1820E+04,-0.2056E-04,0.4692E-06
0.1825E+04,-0.2340E-04,0.6054E-06
0.1830E+04,-0.2640E-04,0.7759E-06
0.1835E+04,-0.2951E-04,0.9883E-06
0.1840E+04,-0.3270E-04,0.1251E-05
0.1845E+04,-0.3593E-04,0.1575E-05
0.1850E+04,-0.3914E-04,0.1973E-05
0.1855E+04,-0.4227E-04,0.2459E-05
0.1860E+04,-0.4525E-04,0.3049E-05
0.1865E+04,-0.4800E-04,0.3763E-05
0.1870E+04,-0.5043E-04,0.4624E-05
0.1875E+04,-0.5245E-04,0.5656E-05
0.1880E+04,-0.5394E-04,0.6889E-05
0.1885E+04,-0.5479E-04,0.8357E-05
0.1890E+04,-0.5487E-04,0.1010E-04
0.1895E+04,-0.5405E-04,0.1215E-04
0.1900E+04,-0.5216E-04,0.1457E-04
0.1905E+04,-0.4905E-04,0.1740E-04
0.1910E+04,-0.4454E-04,0.2071E-04
0.1915E+04,-0.3847E-04,0.2457E-04
0.1920E+04,-0.3062E-04,0.2904E-04
0.1925E+04,-0.2080E-04,0.3421E-04
0.1930E+04,-0.8789E-05,0.4018E-04
0.1935E+04,0.5642E-05,0.4704E-04
0.1940E+04,0.2273E-04,0.5491E-04
0.1945E+04,0.4273E-04,0.6392E-04
0.1950E+04,0.6590E-04,0.7420E-04
0.1955E+04,0.9252E-04,0.8590E-04
0.1960E+04,0.1229E-03,0.9920E-04
0.1965E+04,0.1572E-03,0.1143E-03
0.1970E+04,0.1959E-03,0.1313E-03
0.1975E+04,0.2392E-03,0.1505E-03
0.1980E+04,0.2875E-03,0.1721E-03
0.1985E+04,0.3410E-03,0.1964E-03
0.1990E+04,0.4002E-03,0.2237E-03
0.1995E+04,0.4654E-03,0.2542E-03
0.2000E+04,0.5370E-03,0.2883E-03
0.2005E+04,0.6152E-03,0.3264E-03
0.2010E+04,0.7006E-03,0.3689E-03
0.2015E+04,0.7934E-03,0.4161E-03
0.2020E+04,0.8940E-03,0.4686E-03
0.2025E+04,0.1003E-02,0.5270E-03
0.2030E+04,0.1120E-02,0.5917E-03
0.2035E+04,0.1247E-02,0.6634E-03
0.2040E+04,0.1383E-02,0.7429E-03
0.2045E+04,0.1528E-02,0.8308E-03
0.2050E+04,0.1684E-02,0.9281E-03
0.2055E+04,0.1849E-02,0.1035E-02
0.2060E+04,0.2025E-02,0.1154E-02
0.2065E+04,0.2211E-02,0.1285E-02
0.2070E+04,0.2408E-02,0.1429E-02
0.2075E+04,0.2615E-02,0.1587E-02
0.2080E+04,0.2833E-02,0.1762E-02
0.2085E+04,0.3060E-02,0.1953E-02
0.2090E+04,0.3297E-02,0.2161E-02
0.2095E+04,0.3542E-02,0.2390E-02
0.2100E+04,0.3796E-02,0.2639E-02
0.2105E+04,0.4057E-02,0.2909E-02
0.2110E+04,0.4324E-02,0.3203E-02
0.2115E+04,0.4596E-02,0.3520E-02
0.2120E+04,0.4871E-02,0.3862E-02
0.2125E+04,0.5149E-02,0.4228E-02
0.2130E+04,0.5426E-02,0.4621E-02
0.2135E+04,0.5703E-02,0.5040E-02
0.2140E+04,0.5977E-02,0.5484E-02
0.2145E+04,0.6246E-02,0.5954E-02
0.2150E+04,0.6510E-02,0.6450E-02
0.2155E+04,0.6767E-02,0.6971E-02
0.2160E+04,0.7015E-02,0.7515E-02
0.2165E+04,0.7254E-02,0.8083E-02
0.2170E+04,0.7483E-02,0.8674E-02
0.2175E+04,0.7701E-02,0.9286E-02
0.2180E+04,0.7909E-02,0.9918E-02
0.2185E+04,0.8105E-02,0.1057E-01
0.2190E+04,0.8289E-02,0.1124E-01
0.2195E+04,0.8463E-02,0.1193E-01
0.2200E+04,0.8626E-02,0.1264E-01
