W,Re_T,Im_T
0.1690E+04,-0.2870E-08,0.3075E-10
0.1695E+04,-0.2222E-06,0.2717E-08
0.1700E+04,-0.1415E-05,0.1975E-07
0.1705E+04,-0.4626E-05,0.7360E-07
0.1710E+04,-0.1102E-04,0.1996E-06
0.1715E+04,-0.2182E-04,0.4484E-06
0.1720E+04,-0.3826E-04,0.8888E-06
0.1725E+04,-0.6154E-04,0.1609E-05
0.1730E+04,-0.9285E-04,0.2719E-05
0.1735E+04,-0.1333E-03,0.4347E-05
0.1740E+04,-0.1841E-03,0.6641E-05
0.1745E+04,-0.2462E-03,0.9766E-05
0.1750E+04,-0.3206E-03,0.1390E-04
0.1755E+04,-0.4084E-03,0.1922E-04
0.1760E+04,-0.5104E-03,0.2591E-04
0.1765E+04,-0.6274E-03,0.3417E-04
0.1770E+04,-0.7604E-03,0.4417E-04
0.1775E+04,-0.9102E-03,0.5606E-04
0.1780E+04,-0.1077E-02,0.7001E-04
0.1785E+04,-0.1263E-02,0.8613E-04
0.1790E+04,-0.1467E-02,0.1045E-03
0.1795E+04,-0.1691E-02,0.1252E-03
0.1800E+04,-0.1935E-02,0.1482E-03
0.1805E+04,-0.2199E-02,0.1736E-03
0.1810E+04,-0.2484E-02,0.2012E-03
0.1815E+04,-0.2791E-02,0.2310E-03
0.1820E+04,-0.3119E-02,0.2628E-03
0.1825E+04,-0.3468E-02,0.2965E-03
0.1830E+04,-0.3840E-02,0.3321E-03
0.1835E+04,-0.4233E-02,0.3693E-03
0.1840E+04,-0.4648E-02,0.4081E-03
0.1845E+04,-0.5084E-02,0.4485E-03
0.1850E+04,-0.5542E-02,0.4904E-03
0.1855E+04,-0.6021E-02,0.5338E-03
0.1860E+04,-0.6521E-02,0.5788E-03
0.1865E+04,-0.7041E-02,0.6254E-03
0.1870E+04,-0.7582E-02,0.6736E-03
0.1875E+04,-0.8142E-02,0.7237E-03
0.1880E+04,-0.8723E-02,0.7757E-03
0.1885E+04,-0.9323E-02,0.8298E-03
0.1890E+04,-0.9942E-02,0.8861E-03
0.1895E+04,-0.1058E-01,0.9447E-03
0.1900E+04,-0.1124E-01,0.1006E-02
0.1905E+04,-0.1191E-01,0.1070E-02
0.1910E+04,-0.1260E-01,0.1136E-02
0.1915E+04,-0.1331E-01,0.1206E-02
0.1920E+04,-0.1404E-01,0.1278E-02
0.1925E+04,-0.1478E-01,0.1354E-02
0.1930E+04,-0.1554E-01,0.1433E-02
0.1935E+04,-0.1632E-01,0.1515E-02
0.1940E+04,-0.1711E-01,0.1601E-02
0.1945E+04,-0.1792E-01,0.1690E-02
0.1950E+04,-0.1874E-01,0.1783E-02
0.1955E+04,-0.1958E-01,0.1880E-02
0.1960E+04,-0.2043E-01,0.1980E-02
0.1965E+04,-0.2130E-01,0.2084E-02
0.1970E+04,-0.2218E-01,0.2191E-02
0.1975E+04,-0.2308E-01,0.2303E-02
0.1980E+04,-0.2398E-01,0.2419E-02
0.1985E+04,-0.2490E-01,0.2538E-02
0.1990E+04,-0.2583E-01,0.2661E-02
0.1995E+04,-0.2678E-01,0.2789E-02
0.2000E+04,-0.2773E-01,0.2920E-02
0.2005E+04,-0.2870E-01,0.3056E-02
0.2010E+04,-0.2967E-01,0.3195E-02
0.2015E+04,-0.3066E-01,0.3339E-02
0.2020E+04,-0.3166E-01,0.3487E-02
0.2025E+04,-0.3266E-01,0.3639E-02
0.2030E+04,-0.3367E-01,0.3795E-02
0.2035E+04,-0.3469E-01,0.3955E-02
0.2040E+04,-0.3572E-01,0.4120E-02
0.2045E+04,-0.3676E-01,0.4289E-02
0.2050E+04,-0.3780E-01,0.4462E-02
0.2055E+04,-0.3885E-01,0.4640E-02
0.2060E+04,-0.3991E-01,0.4822E-02
0.2065E+04,-0.4097E-01,0.5009E-02
0.2070E+04,-0.4203E-01,0.5201E-02
0.2075E+04,-0.4310E-01,0.5398E-02
0.2080E+04,-0.4417E-01,0.5601E-02
0.2085E+04,-0.4524E-01,0.5810E-02
0.2090E+04,-0.4632E-01,0.6024E-02
0.2095E+04,-0.4740E-01,0.6245E-02
0.2100E+04,-0.4848E-01,0.6474E-02
0.2105E+04,-0.4956E-01,0.6709E-02
0.2110E+04,-0.5064E-01,0.6952E-02
0.2115E+04,-0.5172E-01,0.7204E-02
0.2120E+04,-0.5280E-01,0.7464E-02
0.2125E+04,-0.5388E-01,0.7733E-02
0.2130E+04,-0.5497E-01,0.8012E-02
0.2135E+04,-0.5605E-01,0.8301E-02
0.2140E+04,-0.5713E-01,0.8600E-02
0.2145E+04,-0.5822E-01,0.8911E-02
0.2150E+04,-0.5930E-01,0.9232E-02
0.2155E+04,-0.6038E-01,0.9565E-02
0.2160E+04,-0.6147E-01,0.9910E-02
0.2165E+04,-0.6255E-01,0.1027E-01
0.2170E+04,-0.6364E-01,0.1064E-01
0.2175E+04,-0.6473E-01,0.1102E-01
0.2180E+04,-0.6582E-01,0.1141E-01
0.2185E+04,-0.6691E-01,0.1181E-01
0.2190E+04,-0.6800E-01,0.1223E-01
0.2195E+04,-0.6910E-01,0.1265E-01
0.2200E+04,-0.7020E-01,0.1309E-01
