W,Re_T,Im_T
0.1615E+04,-0.2427E-05,0.4025E-05
0.1620E+04,-0.1569E-04,0.2597E-04
0.1625E+04,-0.4318E-04,0.7159E-04
0.1630E+04,-0.8577E-04,0.1428E-03
0.1635E+04,-0.1431E-03,0.2398E-03
0.1640E+04,-0.2143E-03,0.3623E-03
0.1645E+04,-0.2978E-03,0.5093E-03
0.1650E+04,-0.3921E-03,0.6798E-03
0.1655E+04,-0.4954E-03,0.8728E-03
0.1660E+04,-0.6061E-03,0.1087E-02
0.1665E+04,-0.7223E-03,0.1322E-02
0.1670E+04,-0.8425E-03,0.1577E-02
0.1675E+04,-0.9652E-03,0.1851E-02
0.1680E+04,-0.1089E-02,0.2143E-02
0.1685E+04,-0.1214E-02,0.2454E-02
0.1690E+04,-0.1338E-02,0.2782E-02
0.1695E+04,-0.1461E-02,0.3129E-02
0.1700E+04,-0.1584E-02,0.3492E-02
0.1705E+04,-0.1705E-02,0.3873E-02
0.1710E+04,-0.1826E-02,0.4270E-02
0.1715E+04,-0.1947E-02,0.4682E-02
0.1720E+04,-0.2069E-02,0.5110E-02
0.1725E+04,-0.2193E-02,0.5551E-02
0.1730E+04,-0.2319E-02,0.6004E-02
0.1735E+04,-0.2448E-02,0.6468E-02
0.1740E+04,-0.2580E-02,0.6941E-02
0.1745E+04,-0.2716E-02,0.7420E-02
0.1750E+04,-0.2855E-02,0.7905E-02
0.1755E+04,-0.2998E-02,0.8393E-02
0.1760E+04,-0.3144E-02,0.8881E-02
0.1765E+04,-0.3292E-02,0.9370E-02
0.1770E+04,-0.3442E-02,0.9856E-02
0.1775E+04,-0.3592E-02,0.1034E-01
0.1780E+04,-0.3742E-02,0.1082E-01
0.1785E+04,-0.3890E-02,0.1129E-01
0.1790E+04,-0.4037E-02,0.1176E-01
0.1795E+04,-0.4180E-02,0.1222E-01
0.1800E+04,-0.4319E-02,0.1267E-01
0.1805E+04,-0.4454E-02,0.1312E-01
0.1810E+04,-0.4584E-02,0.1356E-01
0.1815E+04,-0.4709E-02,0.1399E-01
0.1820E+04,-0.4829E-02,0.1442E-01
0.1825E+04,-0.4943E-02,0.1484E-01
0.1830E+04,-0.5051E-02,0.1525E-01
0.1835E+04,-0.5154E-02,0.1565E-01
0.1840E+04,-0.5251E-02,0.1604E-01
0.1845E+04,-0.5343E-02,0.1642E-01
0.1850E+04,-0.5428E-02,0.1680E-01
0.1855E+04,-0.5507E-02,0.1716E-01
0.1860E+04,-0.5579E-02,0.1751E-01
0.1865E+04,-0.5643E-02,0.1784E-01
0.1870E+04,-0.5698E-02,0.1817E-01
0.1875E+04,-0.5745E-02,0.1848E-01
0.1880E+04,-0.5781E-02,0.1878E-01
0.1885E+04,-0.5805E-02,0.1906E-01
0.1890E+04,-0.5816E-02,0.1933E-01
0.1895E+04,-0.5813E-02,0.1959E-01
0.1900E+04,-0.5794E-02,0.1984E-01
0.1905E+04,-0.5759E-02,0.2007E-01
0.1910E+04,-0.5706E-02,0.2029E-01
0.1915E+04,-0.5634E-02,0.2050E-01
0.1920E+04,-0.5543E-02,0.2071E-01
0.1925E+04,-0.5431E-02,0.2091E-01
0.1930E+04,-0.5298E-02,0.2110E-01
0.1935E+04,-0.5143E-02,0.2129E-01
0.1940E+04,-0.4967E-02,0.2147E-01
0.1945E+04,-0.4770E-02,0.2166E-01
0.1950E+04,-0.4552E-02,0.2185E-01
0.1955E+04,-0.4314E-02,0.2205E-01
0.1960E+04,-0.4057E-02,0.2225E-01
0.1965E+04,-0.3782E-02,0.2246E-01
0.1970E+04,-0.3490E-02,0.2267E-01
0.1975E+04,-0.3182E-02,0.2290E-01
0.1980E+04,-0.2861E-02,0.2314E-01
0.1985E+04,-0.2527E-02,0.2339E-01
0.1990E+04,-0.2183E-02,0.2365E-01
0.1995E+04,-0.1829E-02,0.2393E-01
0.2000E+04,-0.1468E-02,0.2422E-01
0.2005E+04,-0.1101E-02,0.2453E-01
0.2010E+04,-0.7299E-03,0.2484E-01
0.2015E+04,-0.3557E-03,0.2518E-01
0.2020E+04,0.1997E-04,0.2552E-01
0.2025E+04,0.3958E-03,0.2588E-01
0.2030E+04,0.7707E-03,0.2625E-01
0.2035E+04,0.1143E-02,0.2663E-01
0.2040E+04,0.1513E-02,0.2703E-01
0.2045E+04,0.1879E-02,0.2744E-01
0.2050E+04,0.2240E-02,0.2785E-01
0.2055E+04,0.2596E-02,0.2828E-01
0.2060E+04,0.2946E-02,0.2871E-01
0.2065E+04,0.3289E-02,0.2915E-01
0.2070E+04,0.3627E-02,0.2960E-01
0.2075E+04,0.3958E-02,0.3006E-01
0.2080E+04,0.4282E-02,0.3052E-01
0.2085E+04,0.4599E-02,0.3099E-01
0.2090E+04,0.4910E-02,0.3146E-01
0.2095E+04,0.5213E-02,0.3194E-01
0.2100E+04,0.5509E-02,0.3243E-01
0.2105E+04,0.5798E-02,0.3292E-01
0.2110E+04,0.6080E-02,0.3341E-01
0.2115E+04,0.6353E-02,0.3391E-01
0.2120E+04,0.6619E-02,0.3442E-01
0.2125E+04,0.6875E-02,0.3493E-01
0.2130E+04,0.7123E-02,0.3544E-01
0.2135E+04,0.7361E-02,0.3596E-01
0.2140E+04,0.7589E-02,0.3648E-01
0.2145E+04,0.7807E-02,0.3700E-01
0.2150E+04,0.8013E-02,0.3753E-01
0.2155E+04,0.8209E-02,0.3806E-01
0.2160E+04,0.8392E-02,0.3859E-01
0.2165E+04,0.8564E-02,0.3912E-01
0.2170E+04,0.8724E-02,0.3965E-01
0.2175E+04,0.8873E-02,0.4018E-01
0.2180E+04,0.9010E-02,0.4070E-01
0.2185E+04,0.9135E-02,0.4123E-01
0.2190E+04,0.9251E-02,0.4175E-01
0.2195E+04,0.9356E-02,0.4226E-01
0.2200E+04,0.9452E-02,0.4277E-01
