W,Re_T,Im_T
0.1615E+04,0.1152E-07,0.6082E-09
0.1620E+04,0.1676E-06,0.8997E-08
0.1625E+04,0.7389E-06,0.4030E-07
0.1630E+04,0.2064E-05,0.1143E-06
0.1635E+04,0.4523E-05,0.2543E-06
0.1640E+04,0.8519E-05,0.4862E-06
0.1645E+04,0.1447E-04,0.8386E-06
0.1650E+04,0.2281E-04,0.1343E-05
0.1655E+04,0.3396E-04,0.2032E-05
0.1660E+04,0.4835E-04,0.2943E-05
0.1665E+04,0.6640E-04,0.4115E-05
0.1670E+04,0.8852E-04,0.5592E-05
0.1675E+04,0.1151E-03,0.7421E-05
0.1680E+04,0.1466E-03,0.9651E-05
0.1685E+04,0.1833E-03,0.1234E-04
0.1690E+04,0.2256E-03,0.1555E-04
0.1695E+04,0.2739E-03,0.1933E-04
0.1700E+04,0.3284E-03,0.2377E-04
0.1705E+04,0.3896E-03,0.2894E-04
0.1710E+04,0.4576E-03,0.3491E-04
0.1715E+04,0.5328E-03,0.4176E-04
0.1720E+04,0.6154E-03,0.4959E-04
0.1725E+04,0.7057E-03,0.5848E-04
0.1730E+04,0.8039E-03,0.6853E-04
0.1735E+04,0.9102E-03,0.7985E-04
0.1740E+04,0.1025E-02,0.9252E-04
0.1745E+04,0.1148E-02,0.1067E-03
0.1750E+04,0.1280E-02,0.1224E-03
0.1755E+04,0.1420E-02,0.1398E-03
0.1760E+04,0.1570E-02,0.1591E-03
0.1765E+04,0.1729E-02,0.1803E-03
0.1770E+04,0.1897E-02,0.2036E-03
0.1775E+04,0.2074E-02,0.2292E-03
0.1780E+04,0.2261E-02,0.2573E-03
0.1785E+04,0.2457E-02,0.2879E-03
0.1790E+04,0.2663E-02,0.3213E-03
0.1795E+04,0.2879E-02,0.3577E-03
0.1800E+04,0.3104E-02,0.3973E-03
0.1805E+04,0.3339E-02,0.4404E-03
0.1810E+04,0.3584E-02,0.4871E-03
0.1815E+04,0.3838E-02,0.5378E-03
0.1820E+04,0.4103E-02,0.5927E-03
0.1825E+04,0.4376E-02,0.6521E-03
0.1830E+04,0.4660E-02,0.7163E-03
0.1835E+04,0.4952E-02,0.7856E-03
0.1840E+04,0.5254E-02,0.8603E-03
0.1845E+04,0.5565E-02,0.9407E-03
0.1850E+04,0.5885E-02,0.1027E-02
0.1855E+04,0.6213E-02,0.1120E-02
0.1860E+04,0.6549E-02,0.1219E-02
0.1865E+04,0.6894E-02,0.1325E-02
0.1870E+04,0.7246E-02,0.1439E-02
0.1875E+04,0.7605E-02,0.1559E-02
0.1880E+04,0.7972E-02,0.1688E-02
0.1885E+04,0.8344E-02,0.1824E-02
0.1890E+04,0.8723E-02,0.1969E-02
0.1895E+04,0.9108E-02,0.2122E-02
0.1900E+04,0.9498E-02,0.2283E-02
0.1905E+04,0.9893E-02,0.2453E-02
0.1910E+04,0.1029E-01,0.2632E-02
0.1915E+04,0.1069E-01,0.2819E-02
0.1920E+04,0.1110E-01,0.3016E-02
0.1925E+04,0.1151E-01,0.3222E-02
0.1930E+04,0.1192E-01,0.3437E-02
0.1935E+04,0.1234E-01,0.3662E-02
0.1940E+04,0.1275E-01,0.3895E-02
0.1945E+04,0.1317E-01,0.4138E-02
0.1950E+04,0.1359E-01,0.4391E-02
0.1955E+04,0.1400E-01,0.4652E-02
0.1960E+04,0.1442E-01,0.4923E-02
0.1965E+04,0.1484E-01,0.5203E-02
0.1970E+04,0.1525E-01,0.5492E-02
0.1975E+04,0.1566E-01,0.5790E-02
0.1980E+04,0.1607E-01,0.6096E-02
0.1985E+04,0.1648E-01,0.6411E-02
0.1990E+04,0.1689E-01,0.6735E-02
0.1995E+04,0.1729E-01,0.7067E-02
0.2000E+04,0.1769E-01,0.7408E-02
0.2005E+04,0.1809E-01,0.7757E-02
0.2010E+04,0.1848E-01,0.8115E-02
0.2015E+04,0.1887E-01,0.8481E-02
0.2020E+04,0.1925E-01,0.8856E-02
0.2025E+04,0.1963E-01,0.9239E-02
0.2030E+04,0.2001E-01,0.9632E-02
0.2035E+04,0.2037E-01,0.1003E-01
0.2040E+04,0.2073E-01,0.1044E-01
0.2045E+04,0.2109E-01,0.1086E-01
0.2050E+04,0.2144E-01,0.1129E-01
0.2055E+04,0.2177E-01,0.1174E-01
0.2060E+04,0.2210E-01,0.1218E-01
0.2065E+04,0.2242E-01,0.1264E-01
0.2070E+04,0.2273E-01,0.1311E-01
0.2075E+04,0.2302E-01,0.1359E-01
0.2080E+04,0.2330E-01,0.1407E-01
0.2085E+04,0.2357E-01,0.1457E-01
0.2090E+04,0.2382E-01,0.1507E-01
0.2095E+04,0.2405E-01,0.1557E-01
0.2100E+04,0.2426E-01,0.1608E-01
0.2105E+04,0.2446E-01,0.1660E-01
0.2110E+04,0.2463E-01,0.1711E-01
0.2115E+04,0.2479E-01,0.1763E-01
0.2120E+04,0.2492E-01,0.1814E-01
0.2125E+04,0.2504E-01,0.1865E-01
0.2130E+04,0.2513E-01,0.1915E-01
0.2135E+04,0.2521E-01,0.1965E-01
0.2140E+04,0.2527E-01,0.2013E-01
0.2145E+04,0.2531E-01,0.2061E-01
0.2150E+04,0.2533E-01,0.2107E-01
0.2155E+04,0.2534E-01,0.2151E-01
0.2160E+04,0.2534E-01,0.2195E-01
0.2165E+04,0.2533E-01,0.2236E-01
0.2170E+04,0.2531E-01,0.2277E-01
0.2175E+04,0.2528E-01,0.2315E-01
0.2180E+04,0.2525E-01,0.2352E-01
0.2185E+04,0.2522E-01,0.2387E-01
0.2190E+04,0.2518E-01,0.2421E-01
0.2195E+04,0.2515E-01,0.2454E-01
0.2200E+04,0.2512E-01,0.2485E-01
