W,Re_T,Im_T
0.1615E+04,0.3187E-02,0.1165E-02
0.1620E+04,0.9720E-02,0.3717E-02
0.1625E+04,0.1773E-01,0.7103E-02
0.1630E+04,0.2655E-01,0.1114E-01
0.1635E+04,0.3578E-01,0.1572E-01
0.1640E+04,0.4514E-01,0.2073E-01
0.1645E+04,0.5443E-01,0.2608E-01
0.1650E+04,0.6353E-01,0.3169E-01
0.1655E+04,0.7235E-01,0.3749E-01
0.1660E+04,0.8083E-01,0.4343E-01
0.1665E+04,0.8896E-01,0.4944E-01
0.1670E+04,0.9673E-01,0.5552E-01
0.1675E+04,0.1042E+00,0.6165E-01
0.1680E+04,0.1113E+00,0.6782E-01
0.1685E+04,0.1182E+00,0.7404E-01
0.1690E+04,0.1252E+00,0.8085E-01
0.1695E+04,0.1312E+00,0.8855E-01
0.1700E+04,0.1361E+00,0.9642E-01
0.1705E+04,0.1401E+00,0.1043E+00
0.1710E+04,0.1430E+00,0.1121E+00
0.1715E+04,0.1449E+00,0.1196E+00
0.1720E+04,0.1461E+00,0.1268E+00
0.1725E+04,0.1464E+00,0.1334E+00
0.1730E+04,0.1460E+00,0.1396E+00
0.1735E+04,0.1451E+00,0.1451E+00
0.1740E+04,0.1437E+00,0.1501E+00
0.1745E+04,0.1420E+00,0.1545E+00
0.1750E+04,0.1399E+00,0.1583E+00
0.1755E+04,0.1377E+00,0.1615E+00
0.1760E+04,0.1353E+00,0.1643E+00
0.1765E+04,0.1328E+00,0.1666E+00
0.1770E+04,0.1302E+00,0.1684E+00
0.1775E+04,0.1277E+00,0.1698E+00
0.1780E+04,0.1251E+00,0.1708E+00
0.1785E+04,0.1226E+00,0.1714E+00
0.1790E+04,0.1202E+00,0.1718E+00
0.1795E+04,0.1179E+00,0.1719E+00
0.1800E+04,0.1157E+00,0.1717E+00
0.1805E+04,0.1136E+00,0.1714E+00
0.1810E+04,0.1117E+00,0.1708E+00
0.1815E+04,0.1099E+00,0.1701E+00
0.1820E+04,0.1081E+00,0.1694E+00
0.1825E+04,0.1066E+00,0.1685E+00
0.1830E+04,0.1051E+00,0.1676E+00
0.1835E+04,0.1037E+00,0.1666E+00
0.1840E+04,0.1024E+00,0.1656E+00
0.1845E+04,0.1012E+00,0.1646E+00
0.1850E+04,0.1001E+00,0.1635E+00
0.1855E+04,0.9898E-01,0.1624E+00
0.1860E+04,0.9795E-01,0.1613E+00
0.1865E+04,0.9698E-01,0.1603E+00
0.1870E+04,0.9605E-01,0.1592E+00
0.1875E+04,0.9516E-01,0.1580E+00
0.1880E+04,0.9432E-01,0.1569E+00
0.1885E+04,0.9352E-01,0.1558E+00
0.1890E+04,0.9276E-01,0.1547E+00
0.1895E+04,0.9204E-01,0.1536E+00
0.1900E+04,0.9137E-01,0.1524E+00
0.1905E+04,0.9075E-01,0.1513E+00
0.1910E+04,0.9017E-01,0.1502E+00
0.1915E+04,0.8964E-01,0.1491E+00
0.1920E+04,0.8916E-01,0.1480E+00
0.1925E+04,0.8872E-01,0.1469E+00
0.1930E+04,0.8833E-01,0.1458E+00
0.1935E+04,0.8799E-01,0.1448E+00
0.1940E+04,0.8769E-01,0.1438E+00
0.1945E+04,0.8743E-01,0.1428E+00
0.1950E+04,0.8721E-01,0.1419E+00
0.1955E+04,0.8702E-01,0.1410E+00
0.1960E+04,0.8686E-01,0.1401E+00
0.1965E+04,0.8672E-01,0.1393E+00
0.1970E+04,0.8661E-01,0.1385E+00
0.1975E+04,0.8653E-01,0.1378E+00
0.1980E+04,0.8645E-01,0.1371E+00
0.1985E+04,0.8639E-01,0.1365E+00
0.1990E+04,0.8634E-01,0.1359E+00
0.1995E+04,0.8630E-01,0.1353E+00
0.2000E+04,0.8626E-01,0.1348E+00
0.2005E+04,0.8622E-01,0.1343E+00
0.2010E+04,0.8619E-01,0.1339E+00
0.2015E+04,0.8616E-01,0.1335E+00
0.2020E+04,0.8613E-01,0.1331E+00
0.2025E+04,0.8610E-01,0.1328E+00
0.2030E+04,0.8607E-01,0.1325E+00
0.2035E+04,0.8604E-01,0.1322E+00
0.2040E+04,0.8601E-01,0.1319E+00
0.2045E+04,0.8597E-01,0.1317E+00
0.2050E+04,0.8595E-01,0.1315E+00
0.2055E+04,0.8592E-01,0.1313E+00
0.2060E+04,0.8589E-01,0.1312E+00
0.2065E+04,0.8587E-01,0.1311E+00
0.2070E+04,0.8585E-01,0.1310E+00
0.2075E+04,0.8583E-01,0.1309E+00
0.2080E+04,0.8581E-01,0.1309E+00
0.2085E+04,0.8580E-01,0.1308E+00
0.2090E+04,0.8578E-01,0.1309E+00
0.2095E+04,0.8577E-01,0.1309E+00
0.2100E+04,0.8575E-01,0.1310E+00
0.2105E+04,0.8574E-01,0.1311E+00
0.2110E+04,0.8572E-01,0.1312E+00
0.2115E+04,0.8569E-01,0.1314E+00
0.2120E+04,0.8567E-01,0.1316E+00
0.2125E+04,0.8563E-01,0.1318E+00
0.2130E+04,0.8558E-01,0.1321E+00
0.2135E+04,0.8553E-01,0.1324E+00
0.2140E+04,0.8546E-01,0.1327E+00
0.2145E+04,0.8538E-01,0.1330E+00
0.2150E+04,0.8529E-01,0.1334E+00
0.2155E+04,0.8519E-01,0.1337E+00
0.2160E+04,0.8507E-01,0.1341E+00
0.2165E+04,0.8495E-01,0.1346E+00
0.2170E+04,0.8481E-01,0.1350E+00
0.2175E+04,0.8466E-01,0.1354E+00
0.2180E+04,0.8449E-01,0.1359E+00
0.2185E+04,0.8432E-01,0.1364E+00
0.2190E+04,0.8414E-01,0.1369E+00
0.2195E+04,0.8396E-01,0.1374E+00
0.2200E+04,0.8376E-01,0.1379E+00
