W,Re_T,Im_T
0.1615E+04,0.4372E-10,0.5619E-11
0.1620E+04,0.1353E-08,0.1785E-09
0.1625E+04,0.9020E-08,0.1219E-08
0.1630E+04,0.3345E-07,0.4623E-08
0.1635E+04,0.9076E-07,0.1281E-07
0.1640E+04,0.2028E-06,0.2917E-07
0.1645E+04,0.3966E-06,0.5811E-07
0.1650E+04,0.7044E-06,0.1051E-06
0.1655E+04,0.1163E-05,0.1764E-06
0.1660E+04,0.1813E-05,0.2797E-06
0.1665E+04,0.2698E-05,0.4232E-06
0.1670E+04,0.3865E-05,0.6164E-06
0.1675E+04,0.5364E-05,0.8697E-06
0.1680E+04,0.7245E-05,0.1194E-05
0.1685E+04,0.9562E-05,0.1603E-05
0.1690E+04,0.1237E-04,0.2108E-05
0.1695E+04,0.1572E-04,0.2724E-05
0.1700E+04,0.1967E-04,0.3466E-05
0.1705E+04,0.2427E-04,0.4348E-05
0.1710E+04,0.2958E-04,0.5389E-05
0.1715E+04,0.3565E-04,0.6604E-05
0.1720E+04,0.4253E-04,0.8010E-05
0.1725E+04,0.5029E-04,0.9624E-05
0.1730E+04,0.5897E-04,0.1146E-04
0.1735E+04,0.6861E-04,0.1355E-04
0.1740E+04,0.7928E-04,0.1589E-04
0.1745E+04,0.9101E-04,0.1851E-04
0.1750E+04,0.1039E-03,0.2143E-04
0.1755E+04,0.1179E-03,0.2466E-04
0.1760E+04,0.1331E-03,0.2821E-04
0.1765E+04,0.1496E-03,0.3210E-04
0.1770E+04,0.1673E-03,0.3634E-04
0.1775E+04,0.1864E-03,0.4096E-04
0.1780E+04,0.2069E-03,0.4596E-04
0.1785E+04,0.2288E-03,0.5135E-04
0.1790E+04,0.2521E-03,0.5715E-04
0.1795E+04,0.2769E-03,0.6338E-04
0.1800E+04,0.3032E-03,0.7003E-04
0.1805E+04,0.3311E-03,0.7713E-04
0.1810E+04,0.3605E-03,0.8469E-04
0.1815E+04,0.3915E-03,0.9272E-04
0.1820E+04,0.4242E-03,0.1012E-03
0.1825E+04,0.4585E-03,0.1102E-03
0.1830E+04,0.4944E-03,0.1197E-03
0.1835E+04,0.5321E-03,0.1298E-03
0.1840E+04,0.5715E-03,0.1403E-03
0.1845E+04,0.6125E-03,0.1514E-03
0.1850E+04,0.6553E-03,0.1631E-03
0.1855E+04,0.6999E-03,0.1753E-03
0.1860E+04,0.7462E-03,0.1881E-03
0.1865E+04,0.7943E-03,0.2015E-03
0.1870E+04,0.8441E-03,0.2155E-03
0.1875E+04,0.8956E-03,0.2301E-03
0.1880E+04,0.9490E-03,0.2453E-03
0.1885E+04,0.1004E-02,0.2612E-03
0.1890E+04,0.1061E-02,0.2778E-03
0.1895E+04,0.1120E-02,0.2949E-03
0.1900E+04,0.1180E-02,0.3128E-03
0.1905E+04,0.1242E-02,0.3313E-03
0.1910E+04,0.1306E-02,0.3505E-03
0.1915E+04,0.1372E-02,0.3704E-03
0.1920E+04,0.1439E-02,0.3910E-03
0.1925E+04,0.1508E-02,0.4123E-03
0.1930E+04,0.1579E-02,0.4344E-03
0.1935E+04,0.1651E-02,0.4571E-03
0.1940E+04,0.1726E-02,0.4805E-03
0.1945E+04,0.1802E-02,0.5047E-03
0.1950E+04,0.1879E-02,0.5296E-03
0.1955E+04,0.1959E-02,0.5552E-03
0.1960E+04,0.2040E-02,0.5815E-03
0.1965E+04,0.2122E-02,0.6086E-03
0.1970E+04,0.2207E-02,0.6364E-03
0.1975E+04,0.2293E-02,0.6650E-03
0.1980E+04,0.2381E-02,0.6942E-03
0.1985E+04,0.2471E-02,0.7243E-03
0.1990E+04,0.2562E-02,0.7551E-03
0.1995E+04,0.2655E-02,0.7867E-03
0.2000E+04,0.2749E-02,0.8190E-03
0.2005E+04,0.2846E-02,0.8522E-03
