W,Re_T,Im_T
0.1690E+04,-0.2689E-08,-0.5686E-10
0.1695E+04,-0.8355E-07,-0.1834E-08
0.1700E+04,-0.3649E-06,-0.8311E-08
0.1705E+04,-0.9434E-06,-0.2229E-07
0.1710E+04,-0.1902E-05,-0.4660E-07
0.1715E+04,-0.3314E-05,-0.8419E-07
0.1720E+04,-0.5246E-05,-0.1382E-06
0.1725E+04,-0.7760E-05,-0.2118E-06
0.1730E+04,-0.1091E-04,-0.3086E-06
0.1735E+04,-0.1475E-04,-0.4322E-06
0.1740E+04,-0.1934E-04,-0.5867E-06
0.1745E+04,-0.2470E-04,-0.7763E-06
0.1750E+04,-0.3090E-04,-0.1005E-05
0.1755E+04,-0.3797E-04,-0.1279E-05
0.1760E+04,-0.4595E-04,-0.1602E-05
0.1765E+04,-0.5487E-04,-0.1980E-05
0.1770E+04,-0.6478E-04,-0.2420E-05
0.1775E+04,-0.7570E-04,-0.2927E-05
0.1780E+04,-0.8767E-04,-0.3509E-05
0.1785E+04,-0.1007E-03,-0.4173E-05
0.1790E+04,-0.1149E-03,-0.4926E-05
0.1795E+04,-0.1302E-03,-0.5779E-05
0.1800E+04,-0.1466E-03,-0.6740E-05
0.1805E+04,-0.1643E-03,-0.7818E-05
0.1810E+04,-0.1832E-03,-0.9026E-05
0.1815E+04,-0.2033E-03,-0.1037E-04
0.1820E+04,-0.2247E-03,-0.1188E-04
0.1825E+04,-0.2474E-03,-0.1355E-04
0.1830E+04,-0.2714E-03,-0.1540E-04
0.1835E+04,-0.2968E-03,-0.1745E-04
0.1840E+04,-0.3235E-03,-0.1971E-04
0.1845E+04,-0.3517E-03,-0.2221E-04
0.1850E+04,-0.3813E-03,-0.2496E-04
0.1855E+04,-0.4123E-03,-0.2798E-04
0.1860E+04,-0.4447E-03,-0.3130E-04
0.1865E+04,-0.4787E-03,-0.3494E-04
0.1870E+04,-0.5142E-03,-0.3893E-04
0.1875E+04,-0.5512E-03,-0.4330E-04
0.1880E+04,-0.5898E-03,-0.4807E-04
0.1885E+04,-0.6300E-03,-0.5327E-04
0.1890E+04,-0.6718E-03,-0.5895E-04
0.1895E+04,-0.7152E-03,-0.6514E-04
0.1900E+04,-0.7603E-03,-0.7187E-04
0.1905E+04,-0.8071E-03,-0.7920E-04
0.1910E+04,-0.8555E-03,-0.8716E-04
0.1915E+04,-0.9057E-03,-0.9580E-04
0.1920E+04,-0.9576E-03,-0.1052E-03
0.1925E+04,-0.1011E-02,-0.1153E-03
0.1930E+04,-0.1067E-02,-0.1264E-03
0.1935E+04,-0.1124E-02,-0.1383E-03
0.1940E+04,-0.1183E-02,-0.1512E-03
0.1945E+04,-0.1244E-02,-0.1651E-03
0.1950E+04,-0.1307E-02,-0.1801E-03
0.1955E+04,-0.1371E-02,-0.1964E-03
0.1960E+04,-0.1438E-02,-0.2138E-03
0.1965E+04,-0.1506E-02,-0.2326E-03
0.1970E+04,-0.1576E-02,-0.2529E-03
0.1975E+04,-0.1648E-02,-0.2747E-03
0.1980E+04,-0.1722E-02,-0.2980E-03
0.1985E+04,-0.1797E-02,-0.3231E-03
0.1990E+04,-0.1875E-02,-0.3500E-03
0.1995E+04,-0.1954E-02,-0.3789E-03
0.2000E+04,-0.2035E-02,-0.4097E-03
0.2005E+04,-0.2118E-02,-0.4428E-03
0.2010E+04,-0.2203E-02,-0.4781E-03
0.2015E+04,-0.2289E-02,-0.5159E-03
0.2020E+04,-0.2377E-02,-0.5563E-03
0.2025E+04,-0.2466E-02,-0.5994E-03
0.2030E+04,-0.2557E-02,-0.6454E-03
0.2035E+04,-0.2649E-02,-0.6944E-03
0.2040E+04,-0.2743E-02,-0.7466E-03
0.2045E+04,-0.2838E-02,-0.8022E-03
0.2050E+04,-0.2933E-02,-0.8614E-03
0.2055E+04,-0.3030E-02,-0.9242E-03
0.2060E+04,-0.3127E-02,-0.9909E-03
0.2065E+04,-0.3224E-02,-0.1062E-02
0.2070E+04,-0.3322E-02,-0.1136E-02
0.2075E+04,-0.3419E-02,-0.1216E-02
0.2080E+04,-0.3517E-02,-0.1299E-02
0.2085E+04,-0.3613E-02,-0.1387E-02
0.2090E+04,-0.3708E-02,-0.1480E-02
0.2095E+04,-0.3802E-02,-0.1577E-02
0.2100E+04,-0.3894E-02,-0.1680E-02
0.2105E+04,-0.3984E-02,-0.1786E-02
0.2110E+04,-0.4071E-02,-0.1898E-02
0.2115E+04,-0.4156E-02,-0.2013E-02
0.2120E+04,-0.4236E-02,-0.2133E-02
0.2125E+04,-0.4313E-02,-0.2257E-02
0.2130E+04,-0.4385E-02,-0.2386E-02
0.2135E+04,-0.4453E-02,-0.2517E-02
0.2140E+04,-0.4515E-02,-0.2652E-02
0.2145E+04,-0.4572E-02,-0.2789E-02
0.2150E+04,-0.4623E-02,-0.2928E-02
0.2155E+04,-0.4667E-02,-0.3069E-02
0.2160E+04,-0.4706E-02,-0.3211E-02
0.2165E+04,-0.4739E-02,-0.3353E-02
0.2170E+04,-0.4765E-02,-0.3495E-02
0.2175E+04,-0.4785E-02,-0.3637E-02
0.2180E+04,-0.4799E-02,-0.3777E-02
0.2185E+04,-0.4808E-02,-0.3915E-02
0.2190E+04,-0.4811E-02,-0.4051E-02
0.2195E+04,-0.4810E-02,-0.4184E-02
0.2200E+04,-0.4803E-02,-0.4314E-02
