W,Re_T,Im_T
0.1690E+04,-0.7732E-07,-0.3931E-08
0.1695E+04,-0.1278E-05,-0.6660E-07
0.1700E+04,-0.4239E-05,-0.2262E-06
0.1705E+04,-0.9154E-05,-0.5000E-06
0.1710E+04,-0.1612E-04,-0.9007E-06
0.1715E+04,-0.2520E-04,-0.1439E-05
0.1720E+04,-0.3640E-04,-0.2122E-05
0.1725E+04,-0.4972E-04,-0.2958E-05
0.1730E+04,-0.6516E-04,-0.3952E-05
0.1735E+04,-0.8266E-04,-0.5107E-05
0.1740E+04,-0.1022E-03,-0.6425E-05
0.1745E+04,-0.1237E-03,-0.7906E-05
0.1750E+04,-0.1471E-03,-0.9549E-05
0.1755E+04,-0.1724E-03,-0.1135E-04
0.1760E+04,-0.1995E-03,-0.1330E-04
0.1765E+04,-0.2282E-03,-0.1540E-04
0.1770E+04,-0.2585E-03,-0.1762E-04
0.1775E+04,-0.2904E-03,-0.1997E-04
0.1780E+04,-0.3237E-03,-0.2241E-04
0.1785E+04,-0.3582E-03,-0.2494E-04
0.1790E+04,-0.3940E-03,-0.2752E-04
0.1795E+04,-0.4309E-03,-0.3013E-04
0.1800E+04,-0.4688E-03,-0.3274E-04
0.1805E+04,-0.5076E-03,-0.3530E-04
0.1810E+04,-0.5471E-03,-0.3779E-04
0.1815E+04,-0.5873E-03,-0.4015E-04
0.1820E+04,-0.6281E-03,-0.4232E-04
0.1825E+04,-0.6692E-03,-0.4426E-04
0.1830E+04,-0.7106E-03,-0.4589E-04
0.1835E+04,-0.7522E-03,-0.4715E-04
0.1840E+04,-0.7939E-03,-0.4796E-04
0.1845E+04,-0.8354E-03,-0.4823E-04
0.1850E+04,-0.8768E-03,-0.4788E-04
0.1855E+04,-0.9178E-03,-0.4682E-04
0.1860E+04,-0.9584E-03,-0.4492E-04
0.1865E+04,-0.9984E-03,-0.4210E-04
0.1870E+04,-0.1038E-02,-0.3821E-04
0.1875E+04,-0.1076E-02,-0.3314E-04
0.1880E+04,-0.1114E-02,-0.2675E-04
0.1885E+04,-0.1151E-02,-0.1889E-04
0.1890E+04,-0.1186E-02,-0.9395E-05
0.1895E+04,-0.1220E-02,0.1899E-05
0.1900E+04,-0.1253E-02,0.1518E-04
0.1905E+04,-0.1284E-02,0.3066E-04
0.1910E+04,-0.1314E-02,0.4855E-04
0.1915E+04,-0.1341E-02,0.6910E-04
0.1920E+04,-0.1368E-02,0.9257E-04
0.1925E+04,-0.1392E-02,0.1192E-03
0.1930E+04,-0.1414E-02,0.1494E-03
0.1935E+04,-0.1434E-02,0.1834E-03
0.1940E+04,-0.1452E-02,0.2216E-03
0.1945E+04,-0.1469E-02,0.2644E-03
0.1950E+04,-0.1483E-02,0.3122E-03
0.1955E+04,-0.1495E-02,0.3652E-03
0.1960E+04,-0.1506E-02,0.4241E-03
0.1965E+04,-0.1515E-02,0.4892E-03
0.1970E+04,-0.1523E-02,0.5609E-03
0.1975E+04,-0.1530E-02,0.6397E-03
0.1980E+04,-0.1536E-02,0.7260E-03
0.1985E+04,-0.1542E-02,0.8203E-03
0.1990E+04,-0.1548E-02,0.9228E-03
0.1995E+04,-0.1555E-02,0.1034E-02
0.2000E+04,-0.1562E-02,0.1154E-02
0.2005E+04,-0.1572E-02,0.1284E-02
0.2010E+04,-0.1584E-02,0.1424E-02
0.2015E+04,-0.1599E-02,0.1573E-02
0.2020E+04,-0.1618E-02,0.1732E-02
0.2025E+04,-0.1641E-02,0.1901E-02
0.2030E+04,-0.1671E-02,0.2081E-02
0.2035E+04,-0.1707E-02,0.2271E-02
0.2040E+04,-0.1750E-02,0.2470E-02
0.2045E+04,-0.1802E-02,0.2680E-02
0.2050E+04,-0.1864E-02,0.2898E-02
0.2055E+04,-0.1935E-02,0.3125E-02
0.2060E+04,-0.2018E-02,0.3360E-02
0.2065E+04,-0.2113E-02,0.3603E-02
0.2070E+04,-0.2222E-02,0.3852E-02
0.2075E+04,-0.2343E-02,0.4107E-02
0.2080E+04,-0.2480E-02,0.4366E-02
0.2085E+04,-0.2631E-02,0.4629E-02
0.2090E+04,-0.2797E-02,0.4894E-02
0.2095E+04,-0.2979E-02,0.5160E-02
0.2100E+04,-0.3177E-02,0.5426E-02
0.2105E+04,-0.3390E-02,0.5690E-02
0.2110E+04,-0.3619E-02,0.5951E-02
0.2115E+04,-0.3864E-02,0.6207E-02
0.2120E+04,-0.4123E-02,0.6458E-02
0.2125E+04,-0.4397E-02,0.6702E-02
0.2130E+04,-0.4685E-02,0.6938E-02
0.2135E+04,-0.4985E-02,0.7164E-02
0.2140E+04,-0.5296E-02,0.7380E-02
0.2145E+04,-0.5619E-02,0.7586E-02
0.2150E+04,-0.5950E-02,0.7779E-02
0.2155E+04,-0.6289E-02,0.7960E-02
0.2160E+04,-0.6635E-02,0.8129E-02
0.2165E+04,-0.6985E-02,0.8285E-02
0.2170E+04,-0.7340E-02,0.8429E-02
0.2175E+04,-0.7697E-02,0.8561E-02
0.2180E+04,-0.8056E-02,0.8681E-02
0.2185E+04,-0.8415E-02,0.8790E-02
0.2190E+04,-0.8773E-02,0.8889E-02
0.2195E+04,-0.9131E-02,0.8978E-02
0.2200E+04,-0.9487E-02,0.9059E-02
