W,Re_T,Im_T
0.1690E+04,-0.1494E-06,0.5542E-09
0.1695E+04,-0.2479E-05,0.9008E-08
0.1700E+04,-0.8254E-05,0.2930E-07
0.1705E+04,-0.1790E-04,0.6185E-07
0.1710E+04,-0.3165E-04,0.1061E-06
0.1715E+04,-0.4969E-04,0.1609E-06
0.1720E+04,-0.7212E-04,0.2246E-06
0.1725E+04,-0.9901E-04,0.2948E-06
0.1730E+04,-0.1304E-03,0.3691E-06
0.1735E+04,-0.1663E-03,0.4443E-06
0.1740E+04,-0.2068E-03,0.5170E-06
0.1745E+04,-0.2518E-03,0.5833E-06
0.1750E+04,-0.3014E-03,0.6389E-06
0.1755E+04,-0.3554E-03,0.6792E-06
0.1760E+04,-0.4139E-03,0.6989E-06
0.1765E+04,-0.4769E-03,0.6927E-06
0.1770E+04,-0.5442E-03,0.6543E-06
0.1775E+04,-0.6159E-03,0.5771E-06
0.1780E+04,-0.6919E-03,0.4541E-06
0.1785E+04,-0.7721E-03,0.2773E-06
0.1790E+04,-0.8566E-03,0.3814E-07
0.1795E+04,-0.9451E-03,-0.2728E-06
0.1800E+04,-0.1038E-02,-0.6659E-06
0.1805E+04,-0.1135E-02,-0.1152E-05
0.1810E+04,-0.1235E-02,-0.1745E-05
0.1815E+04,-0.1340E-02,-0.2456E-05
0.1820E+04,-0.1448E-02,-0.3302E-05
0.1825E+04,-0.1560E-02,-0.4297E-05
0.1830E+04,-0.1676E-02,-0.5459E-05
0.1835E+04,-0.1796E-02,-0.6806E-05
0.1840E+04,-0.1919E-02,-0.8358E-05
0.1845E+04,-0.2046E-02,-0.1014E-04
0.1850E+04,-0.2176E-02,-0.1216E-04
0.1855E+04,-0.2310E-02,-0.1445E-04
0.1860E+04,-0.2447E-02,-0.1704E-04
0.1865E+04,-0.2588E-02,-0.1995E-04
0.1870E+04,-0.2731E-02,-0.2321E-04
0.1875E+04,-0.2878E-02,-0.2684E-04
0.1880E+04,-0.3029E-02,-0.3087E-04
0.1885E+04,-0.3182E-02,-0.3533E-04
0.1890E+04,-0.3338E-02,-0.4027E-04
0.1895E+04,-0.3497E-02,-0.4570E-04
0.1900E+04,-0.3659E-02,-0.5167E-04
0.1905E+04,-0.3825E-02,-0.5821E-04
0.1910E+04,-0.3993E-02,-0.6536E-04
0.1915E+04,-0.4163E-02,-0.7317E-04
0.1920E+04,-0.4337E-02,-0.8169E-04
0.1925E+04,-0.4513E-02,-0.9096E-04
0.1930E+04,-0.4692E-02,-0.1010E-03
0.1935E+04,-0.4873E-02,-0.1120E-03
0.1940E+04,-0.5057E-02,-0.1238E-03
0.1945E+04,-0.5243E-02,-0.1367E-03
0.1950E+04,-0.5432E-02,-0.1505E-03
0.1955E+04,-0.5623E-02,-0.1655E-03
0.1960E+04,-0.5817E-02,-0.1817E-03
0.1965E+04,-0.6012E-02,-0.1990E-03
0.1970E+04,-0.6210E-02,-0.2177E-03
0.1975E+04,-0.6410E-02,-0.2378E-03
0.1980E+04,-0.6612E-02,-0.2593E-03
0.1985E+04,-0.6816E-02,-0.2823E-03
0.1990E+04,-0.7022E-02,-0.3068E-03
0.1995E+04,-0.7229E-02,-0.3330E-03
0.2000E+04,-0.7439E-02,-0.3610E-03
0.2005E+04,-0.7650E-02,-0.3908E-03
0.2010E+04,-0.7862E-02,-0.4225E-03
0.2015E+04,-0.8076E-02,-0.4562E-03
0.2020E+04,-0.8292E-02,-0.4920E-03
0.2025E+04,-0.8509E-02,-0.5300E-03
0.2030E+04,-0.8727E-02,-0.5704E-03
0.2035E+04,-0.8946E-02,-0.6132E-03
0.2040E+04,-0.9166E-02,-0.6586E-03
0.2045E+04,-0.9387E-02,-0.7068E-03
0.2050E+04,-0.9609E-02,-0.7579E-03
0.2055E+04,-0.9831E-02,-0.8120E-03
0.2060E+04,-0.1005E-01,-0.8693E-03
0.2065E+04,-0.1028E-01,-0.9300E-03
0.2070E+04,-0.1050E-01,-0.9941E-03
0.2075E+04,-0.1072E-01,-0.1062E-02
0.2080E+04,-0.1094E-01,-0.1133E-02
0.2085E+04,-0.1116E-01,-0.1208E-02
0.2090E+04,-0.1138E-01,-0.1287E-02
0.2095E+04,-0.1160E-01,-0.1370E-02
0.2100E+04,-0.1181E-01,-0.1456E-02
0.2105E+04,-0.1202E-01,-0.1547E-02
0.2110E+04,-0.1223E-01,-0.1640E-02
0.2115E+04,-0.1243E-01,-0.1737E-02
0.2120E+04,-0.1263E-01,-0.1837E-02
0.2125E+04,-0.1283E-01,-0.1939E-02
0.2130E+04,-0.1302E-01,-0.2043E-02
0.2135E+04,-0.1320E-01,-0.2149E-02
0.2140E+04,-0.1338E-01,-0.2256E-02
0.2145E+04,-0.1356E-01,-0.2364E-02
0.2150E+04,-0.1373E-01,-0.2471E-02
0.2155E+04,-0.1389E-01,-0.2577E-02
0.2160E+04,-0.1405E-01,-0.2682E-02
0.2165E+04,-0.1420E-01,-0.2785E-02
0.2170E+04,-0.1435E-01,-0.2886E-02
0.2175E+04,-0.1449E-01,-0.2984E-02
0.2180E+04,-0.1464E-01,-0.3079E-02
0.2185E+04,-0.1477E-01,-0.3171E-02
0.2190E+04,-0.1491E-01,-0.3260E-02
0.2195E+04,-0.1504E-01,-0.3346E-02
0.2200E+04,-0.1518E-01,-0.3429E-02
