W,Re_T,Im_T
0.1690E+04,0.1348E-01,0.1203E-02
0.1695E+04,0.3471E-01,0.4261E-02
0.1700E+04,0.5196E-01,0.8371E-02
0.1705E+04,0.6699E-01,0.1359E-01
0.1710E+04,0.8019E-01,0.1986E-01
0.1715E+04,0.9165E-01,0.2703E-01
0.1720E+04,0.1014E+00,0.3493E-01
0.1725E+04,0.1094E+00,0.4333E-01
0.1730E+04,0.1158E+00,0.5201E-01
0.1735E+04,0.1205E+00,0.6078E-01
0.1740E+04,0.1237E+00,0.6944E-01
0.1745E+04,0.1255E+00,0.7782E-01
0.1750E+04,0.1260E+00,0.8578E-01
0.1755E+04,0.1253E+00,0.9319E-01
0.1760E+04,0.1236E+00,0.9996E-01
0.1765E+04,0.1210E+00,0.1060E+00
0.1770E+04,0.1176E+00,0.1113E+00
0.1775E+04,0.1137E+00,0.1158E+00
0.1780E+04,0.1093E+00,0.1196E+00
0.1785E+04,0.1045E+00,0.1225E+00
0.1790E+04,0.9957E-01,0.1247E+00
0.1795E+04,0.9448E-01,0.1263E+00
0.1800E+04,0.8933E-01,0.1271E+00
0.1805E+04,0.8421E-01,0.1274E+00
0.1810E+04,0.7916E-01,0.1272E+00
0.1815E+04,0.7422E-01,0.1264E+00
0.1820E+04,0.6941E-01,0.1253E+00
0.1825E+04,0.6477E-01,0.1238E+00
0.1830E+04,0.6029E-01,0.1219E+00
0.1835E+04,0.5599E-01,0.1198E+00
0.1840E+04,0.5187E-01,0.1174E+00
0.1845E+04,0.4793E-01,0.1148E+00
0.1850E+04,0.4418E-01,0.1121E+00
0.1855E+04,0.4061E-01,0.1091E+00
0.1860E+04,0.3723E-01,0.1060E+00
0.1865E+04,0.3404E-01,0.1028E+00
0.1870E+04,0.3104E-01,0.9944E-01
0.1875E+04,0.2822E-01,0.9601E-01
0.1880E+04,0.2558E-01,0.9251E-01
0.1885E+04,0.2313E-01,0.8895E-01
0.1890E+04,0.2086E-01,0.8535E-01
0.1895E+04,0.1877E-01,0.8173E-01
0.1900E+04,0.1685E-01,0.7810E-01
0.1905E+04,0.1509E-01,0.7448E-01
0.1910E+04,0.1348E-01,0.7088E-01
0.1915E+04,0.1203E-01,0.6730E-01
0.1920E+04,0.1071E-01,0.6377E-01
0.1925E+04,0.9525E-02,0.6028E-01
0.1930E+04,0.8459E-02,0.5684E-01
0.1935E+04,0.7506E-02,0.5346E-01
0.1940E+04,0.6656E-02,0.5015E-01
0.1945E+04,0.5902E-02,0.4689E-01
0.1950E+04,0.5235E-02,0.4371E-01
0.1955E+04,0.4650E-02,0.4059E-01
0.1960E+04,0.4137E-02,0.3754E-01
0.1965E+04,0.3692E-02,0.3456E-01
0.1970E+04,0.3309E-02,0.3165E-01
0.1975E+04,0.2982E-02,0.2881E-01
0.1980E+04,0.2706E-02,0.2604E-01
0.1985E+04,0.2476E-02,0.2333E-01
0.1990E+04,0.2290E-02,0.2069E-01
0.1995E+04,0.2142E-02,0.1811E-01
0.2000E+04,0.2030E-02,0.1560E-01
0.2005E+04,0.1950E-02,0.1315E-01
0.2010E+04,0.1899E-02,0.1075E-01
0.2015E+04,0.1874E-02,0.8411E-02
0.2020E+04,0.1873E-02,0.6128E-02
0.2025E+04,0.1894E-02,0.3896E-02
0.2030E+04,0.1934E-02,0.1716E-02
0.2035E+04,0.1992E-02,-0.4168E-03
0.2040E+04,0.2066E-02,-0.2504E-02
0.2045E+04,0.2155E-02,-0.4548E-02
0.2050E+04,0.2259E-02,-0.6551E-02
0.2055E+04,0.2376E-02,-0.8517E-02
0.2060E+04,0.2506E-02,-0.1045E-01
0.2065E+04,0.2650E-02,-0.1235E-01
0.2070E+04,0.2808E-02,-0.1422E-01
0.2075E+04,0.2982E-02,-0.1606E-01
0.2080E+04,0.3173E-02,-0.1788E-01
0.2085E+04,0.3382E-02,-0.1968E-01
0.2090E+04,0.3614E-02,-0.2145E-01
0.2095E+04,0.3869E-02,-0.2320E-01
0.2100E+04,0.4152E-02,-0.2494E-01
0.2105E+04,0.4465E-02,-0.2665E-01
0.2110E+04,0.4812E-02,-0.2834E-01
0.2115E+04,0.5194E-02,-0.3001E-01
0.2120E+04,0.5615E-02,-0.3165E-01
0.2125E+04,0.6076E-02,-0.3327E-01
0.2130E+04,0.6579E-02,-0.3484E-01
0.2135E+04,0.7123E-02,-0.3638E-01
0.2140E+04,0.7708E-02,-0.3788E-01
0.2145E+04,0.8332E-02,-0.3933E-01
0.2150E+04,0.8991E-02,-0.4073E-01
0.2155E+04,0.9684E-02,-0.4207E-01
0.2160E+04,0.1040E-01,-0.4335E-01
0.2165E+04,0.1115E-01,-0.4457E-01
0.2170E+04,0.1190E-01,-0.4573E-01
0.2175E+04,0.1267E-01,-0.4683E-01
0.2180E+04,0.1345E-01,-0.4787E-01
0.2185E+04,0.1422E-01,-0.4885E-01
0.2190E+04,0.1498E-01,-0.4977E-01
0.2195E+04,0.1573E-01,-0.5064E-01
0.2200E+04,0.1646E-01,-0.5147E-01
