W,Re_T,Im_T
0.1690E+04,0.2667E-08,0.9290E-09
0.1695E+04,0.5550E-07,0.1678E-07
0.1700E+04,0.2223E-06,0.6069E-07
0.1705E+04,0.5635E-06,0.1427E-06
0.1710E+04,0.1141E-05,0.2732E-06
0.1715E+04,0.2019E-05,0.4634E-06
0.1720E+04,0.3262E-05,0.7254E-06
0.1725E+04,0.4935E-05,0.1072E-05
0.1730E+04,0.7103E-05,0.1519E-05
0.1735E+04,0.9832E-05,0.2079E-05
0.1740E+04,0.1319E-04,0.2771E-05
0.1745E+04,0.1724E-04,0.3612E-05
0.1750E+04,0.2204E-04,0.4620E-05
0.1755E+04,0.2767E-04,0.5817E-05
0.1760E+04,0.3419E-04,0.7225E-05
0.1765E+04,0.4167E-04,0.8867E-05
0.1770E+04,0.5017E-04,0.1077E-04
0.1775E+04,0.5975E-04,0.1296E-04
0.1780E+04,0.7049E-04,0.1548E-04
0.1785E+04,0.8246E-04,0.1834E-04
0.1790E+04,0.9571E-04,0.2160E-04
0.1795E+04,0.1103E-03,0.2528E-04
0.1800E+04,0.1263E-03,0.2945E-04
0.1805E+04,0.1438E-03,0.3413E-04
0.1810E+04,0.1629E-03,0.3939E-04
0.1815E+04,0.1836E-03,0.4528E-04
0.1820E+04,0.2059E-03,0.5186E-04
0.1825E+04,0.2300E-03,0.5920E-04
0.1830E+04,0.2559E-03,0.6737E-04
0.1835E+04,0.2836E-03,0.7645E-04
0.1840E+04,0.3132E-03,0.8651E-04
0.1845E+04,0.3448E-03,0.9765E-04
0.1850E+04,0.3784E-03,0.1100E-03
0.1855E+04,0.4141E-03,0.1235E-03
0.1860E+04,0.4518E-03,0.1385E-03
0.1865E+04,0.4917E-03,0.1548E-03
0.1870E+04,0.5337E-03,0.1728E-03
0.1875E+04,0.5779E-03,0.1925E-03
0.1880E+04,0.6243E-03,0.2140E-03
0.1885E+04,0.6729E-03,0.2374E-03
0.1890E+04,0.7237E-03,0.2630E-03
0.1895E+04,0.7768E-03,0.2907E-03
0.1900E+04,0.8320E-03,0.3207E-03
0.1905E+04,0.8896E-03,0.3533E-03
0.1910E+04,0.9493E-03,0.3884E-03
0.1915E+04,0.1011E-02,0.4264E-03
0.1920E+04,0.1075E-02,0.4673E-03
0.1925E+04,0.1141E-02,0.5113E-03
0.1930E+04,0.1210E-02,0.5586E-03
0.1935E+04,0.1280E-02,0.6093E-03
0.1940E+04,0.1352E-02,0.6637E-03
0.1945E+04,0.1427E-02,0.7218E-03
0.1950E+04,0.1503E-02,0.7839E-03
0.1955E+04,0.1581E-02,0.8501E-03
0.1960E+04,0.1660E-02,0.9207E-03
0.1965E+04,0.1741E-02,0.9958E-03
0.1970E+04,0.1823E-02,0.1076E-02
0.1975E+04,0.1907E-02,0.1160E-02
0.1980E+04,0.1992E-02,0.1250E-02
0.1985E+04,0.2078E-02,0.1345E-02
0.1990E+04,0.2165E-02,0.1446E-02
0.1995E+04,0.2252E-02,0.1553E-02
0.2000E+04,0.2341E-02,0.1666E-02
0.2005E+04,0.2429E-02,0.1785E-02
0.2010E+04,0.2518E-02,0.1910E-02
0.2015E+04,0.2606E-02,0.2043E-02
0.2020E+04,0.2694E-02,0.2183E-02
0.2025E+04,0.2782E-02,0.2330E-02
0.2030E+04,0.2868E-02,0.2486E-02
0.2035E+04,0.2953E-02,0.2649E-02
0.2040E+04,0.3035E-02,0.2822E-02
0.2045E+04,0.3115E-02,0.3003E-02
0.2050E+04,0.3191E-02,0.3194E-02
0.2055E+04,0.3263E-02,0.3394E-02
0.2060E+04,0.3329E-02,0.3603E-02
0.2065E+04,0.3390E-02,0.3823E-02
0.2070E+04,0.3443E-02,0.4052E-02
0.2075E+04,0.3489E-02,0.4291E-02
0.2080E+04,0.3524E-02,0.4539E-02
0.2085E+04,0.3549E-02,0.4796E-02
0.2090E+04,0.3563E-02,0.5060E-02
0.2095E+04,0.3563E-02,0.5332E-02
0.2100E+04,0.3550E-02,0.5611E-02
0.2105E+04,0.3521E-02,0.5893E-02
0.2110E+04,0.3477E-02,0.6180E-02
0.2115E+04,0.3417E-02,0.6468E-02
0.2120E+04,0.3341E-02,0.6756E-02
0.2125E+04,0.3249E-02,0.7042E-02
0.2130E+04,0.3141E-02,0.7325E-02
0.2135E+04,0.3017E-02,0.7603E-02
0.2140E+04,0.2879E-02,0.7874E-02
0.2145E+04,0.2728E-02,0.8138E-02
0.2150E+04,0.2565E-02,0.8393E-02
0.2155E+04,0.2391E-02,0.8638E-02
0.2160E+04,0.2208E-02,0.8873E-02
0.2165E+04,0.2018E-02,0.9097E-02
0.2170E+04,0.1821E-02,0.9311E-02
0.2175E+04,0.1620E-02,0.9515E-02
0.2180E+04,0.1415E-02,0.9708E-02
0.2185E+04,0.1207E-02,0.9893E-02
0.2190E+04,0.9976E-03,0.1007E-01
0.2195E+04,0.7872E-03,0.1024E-01
0.2200E+04,0.5761E-03,0.1040E-01
