W,Re_T,Im_T
0.1690E+04,0.5277E-02,-0.2609E-03
0.1695E+04,0.1333E-01,-0.6255E-03
0.1700E+04,0.1975E-01,-0.8446E-03
0.1705E+04,0.2539E-01,-0.9296E-03
0.1710E+04,0.3053E-01,-0.8609E-03
0.1715E+04,0.3529E-01,-0.6147E-03
0.1720E+04,0.3972E-01,-0.1719E-03
0.1725E+04,0.4385E-01,0.4785E-03
0.1730E+04,0.4770E-01,0.1338E-02
0.1735E+04,0.5126E-01,0.2401E-02
0.1740E+04,0.5452E-01,0.3653E-02
0.1745E+04,0.5749E-01,0.5076E-02
0.1750E+04,0.6016E-01,0.6648E-02
0.1755E+04,0.6254E-01,0.8348E-02
0.1760E+04,0.6462E-01,0.1015E-01
0.1765E+04,0.6642E-01,0.1204E-01
0.1770E+04,0.6794E-01,0.1398E-01
0.1775E+04,0.6920E-01,0.1597E-01
0.1780E+04,0.7020E-01,0.1799E-01
0.1785E+04,0.7095E-01,0.2001E-01
0.1790E+04,0.7148E-01,0.2202E-01
0.1795E+04,0.7178E-01,0.2401E-01
0.1800E+04,0.7188E-01,0.2597E-01
0.1805E+04,0.7179E-01,0.2788E-01
0.1810E+04,0.7151E-01,0.2975E-01
0.1815E+04,0.7107E-01,0.3156E-01
0.1820E+04,0.7048E-01,0.3331E-01
0.1825E+04,0.6974E-01,0.3498E-01
0.1830E+04,0.6887E-01,0.3659E-01
0.1835E+04,0.6788E-01,0.3811E-01
0.1840E+04,0.6677E-01,0.3956E-01
0.1845E+04,0.6557E-01,0.4092E-01
0.1850E+04,0.6427E-01,0.4220E-01
0.1855E+04,0.6289E-01,0.4338E-01
0.1860E+04,0.6145E-01,0.4447E-01
0.1865E+04,0.5994E-01,0.4548E-01
0.1870E+04,0.5838E-01,0.4638E-01
0.1875E+04,0.5678E-01,0.4720E-01
0.1880E+04,0.5514E-01,0.4792E-01
0.1885E+04,0.5349E-01,0.4856E-01
0.1890E+04,0.5183E-01,0.4911E-01
0.1895E+04,0.5016E-01,0.4957E-01
0.1900E+04,0.4849E-01,0.4995E-01
0.1905E+04,0.4684E-01,0.5027E-01
0.1910E+04,0.4520E-01,0.5051E-01
0.1915E+04,0.4359E-01,0.5069E-01
0.1920E+04,0.4200E-01,0.5081E-01
0.1925E+04,0.4044E-01,0.5088E-01
0.1930E+04,0.3892E-01,0.5091E-01
0.1935E+04,0.3743E-01,0.5090E-01
0.1940E+04,0.3597E-01,0.5086E-01
0.1945E+04,0.3455E-01,0.5079E-01
0.1950E+04,0.3317E-01,0.5069E-01
0.1955E+04,0.3181E-01,0.5058E-01
0.1960E+04,0.3049E-01,0.5045E-01
0.1965E+04,0.2920E-01,0.5032E-01
0.1970E+04,0.2794E-01,0.5017E-01
0.1975E+04,0.2670E-01,0.5001E-01
0.1980E+04,0.2550E-01,0.4985E-01
0.1985E+04,0.2431E-01,0.4969E-01
0.1990E+04,0.2314E-01,0.4952E-01
0.1995E+04,0.2200E-01,0.4936E-01
0.2000E+04,0.2087E-01,0.4919E-01
0.2005E+04,0.1975E-01,0.4902E-01
0.2010E+04,0.1865E-01,0.4886E-01
0.2015E+04,0.1757E-01,0.4869E-01
0.2020E+04,0.1649E-01,0.4852E-01
0.2025E+04,0.1543E-01,0.4836E-01
0.2030E+04,0.1437E-01,0.4819E-01
0.2035E+04,0.1332E-01,0.4802E-01
0.2040E+04,0.1228E-01,0.4785E-01
0.2045E+04,0.1125E-01,0.4768E-01
0.2050E+04,0.1022E-01,0.4750E-01
0.2055E+04,0.9194E-02,0.4732E-01
0.2060E+04,0.8175E-02,0.4714E-01
0.2065E+04,0.7160E-02,0.4695E-01
0.2070E+04,0.6151E-02,0.4675E-01
0.2075E+04,0.5147E-02,0.4655E-01
0.2080E+04,0.4149E-02,0.4633E-01
0.2085E+04,0.3158E-02,0.4611E-01
0.2090E+04,0.2174E-02,0.4588E-01
0.2095E+04,0.1199E-02,0.4564E-01
0.2100E+04,0.2328E-03,0.4539E-01
0.2105E+04,-0.7232E-03,0.4514E-01
0.2110E+04,-0.1669E-02,0.4487E-01
0.2115E+04,-0.2603E-02,0.4460E-01
0.2120E+04,-0.3525E-02,0.4432E-01
0.2125E+04,-0.4435E-02,0.4403E-01
0.2130E+04,-0.5333E-02,0.4374E-01
0.2135E+04,-0.6220E-02,0.4344E-01
0.2140E+04,-0.7095E-02,0.4314E-01
0.2145E+04,-0.7960E-02,0.4283E-01
0.2150E+04,-0.8813E-02,0.4253E-01
0.2155E+04,-0.9657E-02,0.4222E-01
0.2160E+04,-0.1049E-01,0.4191E-01
0.2165E+04,-0.1132E-01,0.4159E-01
0.2170E+04,-0.1213E-01,0.4127E-01
0.2175E+04,-0.1294E-01,0.4095E-01
0.2180E+04,-0.1374E-01,0.4063E-01
0.2185E+04,-0.1453E-01,0.4030E-01
0.2190E+04,-0.1532E-01,0.3997E-01
0.2195E+04,-0.1609E-01,0.3963E-01
0.2200E+04,-0.1685E-01,0.3929E-01
