W,Re_T,Im_T
0.1690E+04,-0.1978E-05,0.7956E-05
0.1695E+04,-0.2240E-04,0.6786E-04
0.1700E+04,-0.6727E-04,0.1647E-03
0.1705E+04,-0.1378E-03,0.2847E-03
0.1710E+04,-0.2330E-03,0.4186E-03
0.1715E+04,-0.3506E-03,0.5598E-03
0.1720E+04,-0.4880E-03,0.7038E-03
0.1725E+04,-0.6422E-03,0.8475E-03
0.1730E+04,-0.8105E-03,0.9891E-03
0.1735E+04,-0.9906E-03,0.1128E-02
0.1740E+04,-0.1180E-02,0.1262E-02
0.1745E+04,-0.1378E-02,0.1393E-02
0.1750E+04,-0.1583E-02,0.1520E-02
0.1755E+04,-0.1793E-02,0.1643E-02
0.1760E+04,-0.2008E-02,0.1763E-02
0.1765E+04,-0.2228E-02,0.1880E-02
0.1770E+04,-0.2450E-02,0.1995E-02
0.1775E+04,-0.2677E-02,0.2107E-02
0.1780E+04,-0.2906E-02,0.2217E-02
0.1785E+04,-0.3138E-02,0.2325E-02
0.1790E+04,-0.3372E-02,0.2431E-02
0.1795E+04,-0.3609E-02,0.2535E-02
0.1800E+04,-0.3848E-02,0.2639E-02
0.1805E+04,-0.4090E-02,0.2740E-02
0.1810E+04,-0.4334E-02,0.2841E-02
0.1815E+04,-0.4580E-02,0.2939E-02
0.1820E+04,-0.4828E-02,0.3037E-02
0.1825E+04,-0.5078E-02,0.3133E-02
0.1830E+04,-0.5331E-02,0.3228E-02
0.1835E+04,-0.5585E-02,0.3321E-02
0.1840E+04,-0.5841E-02,0.3414E-02
0.1845E+04,-0.6099E-02,0.3505E-02
0.1850E+04,-0.6358E-02,0.3595E-02
0.1855E+04,-0.6620E-02,0.3683E-02
0.1860E+04,-0.6883E-02,0.3770E-02
0.1865E+04,-0.7148E-02,0.3856E-02
0.1870E+04,-0.7414E-02,0.3941E-02
0.1875E+04,-0.7682E-02,0.4025E-02
0.1880E+04,-0.7952E-02,0.4107E-02
0.1885E+04,-0.8224E-02,0.4189E-02
0.1890E+04,-0.8498E-02,0.4268E-02
0.1895E+04,-0.8774E-02,0.4347E-02
0.1900E+04,-0.9051E-02,0.4425E-02
0.1905E+04,-0.9331E-02,0.4501E-02
0.1910E+04,-0.9612E-02,0.4575E-02
0.1915E+04,-0.9896E-02,0.4648E-02
0.1920E+04,-0.1018E-01,0.4719E-02
0.1925E+04,-0.1047E-01,0.4789E-02
0.1930E+04,-0.1076E-01,0.4857E-02
0.1935E+04,-0.1105E-01,0.4923E-02
0.1940E+04,-0.1134E-01,0.4987E-02
0.1945E+04,-0.1164E-01,0.5049E-02
0.1950E+04,-0.1194E-01,0.5109E-02
0.1955E+04,-0.1224E-01,0.5167E-02
0.1960E+04,-0.1254E-01,0.5222E-02
0.1965E+04,-0.1285E-01,0.5276E-02
0.1970E+04,-0.1316E-01,0.5327E-02
0.1975E+04,-0.1346E-01,0.5377E-02
0.1980E+04,-0.1378E-01,0.5423E-02
0.1985E+04,-0.1409E-01,0.5468E-02
0.1990E+04,-0.1441E-01,0.5509E-02
0.1995E+04,-0.1473E-01,0.5548E-02
0.2000E+04,-0.1505E-01,0.5584E-02
0.2005E+04,-0.1538E-01,0.5616E-02
0.2010E+04,-0.1571E-01,0.5646E-02
0.2015E+04,-0.1604E-01,0.5671E-02
0.2020E+04,-0.1637E-01,0.5693E-02
0.2025E+04,-0.1671E-01,0.5711E-02
0.2030E+04,-0.1705E-01,0.5724E-02
0.2035E+04,-0.1740E-01,0.5732E-02
0.2040E+04,-0.1775E-01,0.5736E-02
0.2045E+04,-0.1809E-01,0.5733E-02
0.2050E+04,-0.1845E-01,0.5725E-02
0.2055E+04,-0.1880E-01,0.5711E-02
0.2060E+04,-0.1916E-01,0.5691E-02
0.2065E+04,-0.1952E-01,0.5664E-02
0.2070E+04,-0.1988E-01,0.5629E-02
0.2075E+04,-0.2025E-01,0.5588E-02
0.2080E+04,-0.2061E-01,0.5539E-02
0.2085E+04,-0.2098E-01,0.5483E-02
0.2090E+04,-0.2134E-01,0.5419E-02
0.2095E+04,-0.2171E-01,0.5348E-02
0.2100E+04,-0.2207E-01,0.5269E-02
0.2105E+04,-0.2244E-01,0.5182E-02
0.2110E+04,-0.2280E-01,0.5088E-02
0.2115E+04,-0.2316E-01,0.4986E-02
0.2120E+04,-0.2352E-01,0.4877E-02
0.2125E+04,-0.2388E-01,0.4761E-02
0.2130E+04,-0.2423E-01,0.4638E-02
0.2135E+04,-0.2458E-01,0.4508E-02
0.2140E+04,-0.2493E-01,0.4372E-02
0.2145E+04,-0.2528E-01,0.4229E-02
0.2150E+04,-0.2563E-01,0.4080E-02
0.2155E+04,-0.2597E-01,0.3926E-02
0.2160E+04,-0.2631E-01,0.3766E-02
0.2165E+04,-0.2664E-01,0.3601E-02
0.2170E+04,-0.2697E-01,0.3431E-02
0.2175E+04,-0.2730E-01,0.3257E-02
0.2180E+04,-0.2763E-01,0.3078E-02
0.2185E+04,-0.2795E-01,0.2894E-02
0.2190E+04,-0.2827E-01,0.2707E-02
0.2195E+04,-0.2859E-01,0.2515E-02
0.2200E+04,-0.2891E-01,0.2320E-02
