W,Re_T,Im_T
0.1690E+04,0.2027E-03,-0.9753E-04
0.1695E+04,0.9433E-03,-0.4456E-03
0.1700E+04,0.1800E-02,-0.8356E-03
0.1705E+04,0.2709E-02,-0.1236E-02
0.1710E+04,0.3644E-02,-0.1636E-02
0.1715E+04,0.4593E-02,-0.2029E-02
0.1720E+04,0.5546E-02,-0.2411E-02
0.1725E+04,0.6501E-02,-0.2781E-02
0.1730E+04,0.7454E-02,-0.3137E-02
0.1735E+04,0.8404E-02,-0.3479E-02
0.1740E+04,0.9350E-02,-0.3807E-02
0.1745E+04,0.1029E-01,-0.4120E-02
0.1750E+04,0.1123E-01,-0.4417E-02
0.1755E+04,0.1217E-01,-0.4699E-02
0.1760E+04,0.1311E-01,-0.4964E-02
0.1765E+04,0.1405E-01,-0.5213E-02
0.1770E+04,0.1499E-01,-0.5444E-02
0.1775E+04,0.1593E-01,-0.5656E-02
0.1780E+04,0.1688E-01,-0.5850E-02
0.1785E+04,0.1784E-01,-0.6022E-02
0.1790E+04,0.1880E-01,-0.6172E-02
0.1795E+04,0.1977E-01,-0.6299E-02
0.1800E+04,0.2074E-01,-0.6400E-02
0.1805E+04,0.2173E-01,-0.6473E-02
0.1810E+04,0.2273E-01,-0.6518E-02
0.1815E+04,0.2373E-01,-0.6530E-02
0.1820E+04,0.2475E-01,-0.6510E-02
0.1825E+04,0.2578E-01,-0.6454E-02
0.1830E+04,0.2681E-01,-0.6359E-02
0.1835E+04,0.2786E-01,-0.6224E-02
0.1840E+04,0.2891E-01,-0.6046E-02
0.1845E+04,0.2997E-01,-0.5823E-02
0.1850E+04,0.3104E-01,-0.5552E-02
0.1855E+04,0.3210E-01,-0.5231E-02
0.1860E+04,0.3317E-01,-0.4857E-02
0.1865E+04,0.3424E-01,-0.4429E-02
0.1870E+04,0.3530E-01,-0.3945E-02
0.1875E+04,0.3635E-01,-0.3402E-02
0.1880E+04,0.3739E-01,-0.2799E-02
0.1885E+04,0.3842E-01,-0.2135E-02
0.1890E+04,0.3942E-01,-0.1410E-02
0.1895E+04,0.4040E-01,-0.6222E-03
0.1900E+04,0.4135E-01,0.2276E-03
0.1905E+04,0.4226E-01,0.1139E-02
0.1910E+04,0.4314E-01,0.2110E-02
0.1915E+04,0.4397E-01,0.3140E-02
0.1920E+04,0.4475E-01,0.4226E-02
0.1925E+04,0.4548E-01,0.5365E-02
0.1930E+04,0.4615E-01,0.6553E-02
0.1935E+04,0.4675E-01,0.7786E-02
0.1940E+04,0.4729E-01,0.9061E-02
0.1945E+04,0.4776E-01,0.1037E-01
0.1950E+04,0.4816E-01,0.1171E-01
0.1955E+04,0.4848E-01,0.1308E-01
0.1960E+04,0.4873E-01,0.1447E-01
0.1965E+04,0.4890E-01,0.1587E-01
0.1970E+04,0.4900E-01,0.1729E-01
0.1975E+04,0.4902E-01,0.1871E-01
0.1980E+04,0.4896E-01,0.2013E-01
0.1985E+04,0.4883E-01,0.2154E-01
0.1990E+04,0.4862E-01,0.2295E-01
0.1995E+04,0.4834E-01,0.2434E-01
0.2000E+04,0.4800E-01,0.2572E-01
0.2005E+04,0.4758E-01,0.2707E-01
0.2010E+04,0.4709E-01,0.2841E-01
0.2015E+04,0.4655E-01,0.2972E-01
0.2020E+04,0.4593E-01,0.3100E-01
0.2025E+04,0.4526E-01,0.3225E-01
0.2030E+04,0.4452E-01,0.3347E-01
0.2035E+04,0.4373E-01,0.3465E-01
0.2040E+04,0.4288E-01,0.3580E-01
0.2045E+04,0.4198E-01,0.3691E-01
0.2050E+04,0.4102E-01,0.3798E-01
0.2055E+04,0.4001E-01,0.3901E-01
0.2060E+04,0.3894E-01,0.4000E-01
0.2065E+04,0.3782E-01,0.4093E-01
0.2070E+04,0.3666E-01,0.4182E-01
0.2075E+04,0.3544E-01,0.4266E-01
0.2080E+04,0.3417E-01,0.4344E-01
0.2085E+04,0.3285E-01,0.4416E-01
0.2090E+04,0.3149E-01,0.4481E-01
0.2095E+04,0.3008E-01,0.4540E-01
0.2100E+04,0.2864E-01,0.4591E-01
0.2105E+04,0.2715E-01,0.4635E-01
0.2110E+04,0.2564E-01,0.4671E-01
0.2115E+04,0.2410E-01,0.4698E-01
0.2120E+04,0.2253E-01,0.4716E-01
0.2125E+04,0.2095E-01,0.4724E-01
0.2130E+04,0.1937E-01,0.4723E-01
0.2135E+04,0.1778E-01,0.4712E-01
0.2140E+04,0.1621E-01,0.4691E-01
0.2145E+04,0.1466E-01,0.4661E-01
0.2150E+04,0.1313E-01,0.4620E-01
0.2155E+04,0.1165E-01,0.4570E-01
0.2160E+04,0.1021E-01,0.4511E-01
0.2165E+04,0.8822E-02,0.4444E-01
0.2170E+04,0.7500E-02,0.4369E-01
0.2175E+04,0.6247E-02,0.4286E-01
0.2180E+04,0.5069E-02,0.4198E-01
0.2185E+04,0.3970E-02,0.4104E-01
0.2190E+04,0.2953E-02,0.4005E-01
0.2195E+04,0.2019E-02,0.3904E-01
0.2200E+04,0.1168E-02,0.3799E-01
