W,Re_T,Im_T
0.1690E+04,-0.4169E-04,0.5225E-04
0.1695E+04,-0.2075E-03,0.2379E-03
0.1700E+04,-0.4188E-03,0.4423E-03
0.1705E+04,-0.6603E-03,0.6462E-03
0.1710E+04,-0.9233E-03,0.8414E-03
0.1715E+04,-0.1201E-02,0.1024E-02
0.1720E+04,-0.1489E-02,0.1192E-02
0.1725E+04,-0.1781E-02,0.1345E-02
0.1730E+04,-0.2076E-02,0.1483E-02
0.1735E+04,-0.2371E-02,0.1607E-02
0.1740E+04,-0.2663E-02,0.1718E-02
0.1745E+04,-0.2951E-02,0.1816E-02
0.1750E+04,-0.3234E-02,0.1903E-02
0.1755E+04,-0.3511E-02,0.1979E-02
0.1760E+04,-0.3781E-02,0.2047E-02
0.1765E+04,-0.4045E-02,0.2105E-02
0.1770E+04,-0.4301E-02,0.2156E-02
0.1775E+04,-0.4549E-02,0.2200E-02
0.1780E+04,-0.4791E-02,0.2238E-02
0.1785E+04,-0.5025E-02,0.2271E-02
0.1790E+04,-0.5252E-02,0.2298E-02
0.1795E+04,-0.5471E-02,0.2321E-02
0.1800E+04,-0.5684E-02,0.2339E-02
0.1805E+04,-0.5890E-02,0.2354E-02
0.1810E+04,-0.6089E-02,0.2366E-02
0.1815E+04,-0.6282E-02,0.2375E-02
0.1820E+04,-0.6469E-02,0.2380E-02
0.1825E+04,-0.6649E-02,0.2384E-02
0.1830E+04,-0.6824E-02,0.2384E-02
0.1835E+04,-0.6993E-02,0.2383E-02
0.1840E+04,-0.7156E-02,0.2380E-02
0.1845E+04,-0.7314E-02,0.2375E-02
0.1850E+04,-0.7467E-02,0.2368E-02
0.1855E+04,-0.7615E-02,0.2360E-02
0.1860E+04,-0.7758E-02,0.2350E-02
0.1865E+04,-0.7896E-02,0.2340E-02
0.1870E+04,-0.8030E-02,0.2328E-02
0.1875E+04,-0.8159E-02,0.2316E-02
0.1880E+04,-0.8283E-02,0.2302E-02
0.1885E+04,-0.8404E-02,0.2289E-02
0.1890E+04,-0.8521E-02,0.2274E-02
0.1895E+04,-0.8633E-02,0.2259E-02
0.1900E+04,-0.8742E-02,0.2244E-02
0.1905E+04,-0.8847E-02,0.2228E-02
0.1910E+04,-0.8948E-02,0.2212E-02
0.1915E+04,-0.9046E-02,0.2196E-02
0.1920E+04,-0.9140E-02,0.2181E-02
0.1925E+04,-0.9231E-02,0.2165E-02
0.1930E+04,-0.9319E-02,0.2149E-02
0.1935E+04,-0.9403E-02,0.2134E-02
0.1940E+04,-0.9484E-02,0.2119E-02
0.1945E+04,-0.9563E-02,0.2104E-02
0.1950E+04,-0.9638E-02,0.2090E-02
0.1955E+04,-0.9711E-02,0.2077E-02
0.1960E+04,-0.9781E-02,0.2065E-02
0.1965E+04,-0.9848E-02,0.2053E-02
0.1970E+04,-0.9913E-02,0.2043E-02
0.1975E+04,-0.9975E-02,0.2033E-02
0.1980E+04,-0.1004E-01,0.2025E-02
0.1985E+04,-0.1009E-01,0.2018E-02
0.1990E+04,-0.1015E-01,0.2012E-02
0.1995E+04,-0.1021E-01,0.2007E-02
0.2000E+04,-0.1026E-01,0.2004E-02
0.2005E+04,-0.1031E-01,0.2002E-02
0.2010E+04,-0.1036E-01,0.2002E-02
0.2015E+04,-0.1041E-01,0.2003E-02
0.2020E+04,-0.1046E-01,0.2006E-02
0.2025E+04,-0.1051E-01,0.2010E-02
0.2030E+04,-0.1055E-01,0.2015E-02
0.2035E+04,-0.1060E-01,0.2021E-02
0.2040E+04,-0.1064E-01,0.2030E-02
0.2045E+04,-0.1069E-01,0.2039E-02
0.2050E+04,-0.1073E-01,0.2049E-02
0.2055E+04,-0.1078E-01,0.2061E-02
0.2060E+04,-0.1082E-01,0.2074E-02
0.2065E+04,-0.1087E-01,0.2088E-02
0.2070E+04,-0.1091E-01,0.2103E-02
0.2075E+04,-0.1096E-01,0.2120E-02
0.2080E+04,-0.1100E-01,0.2137E-02
0.2085E+04,-0.1105E-01,0.2156E-02
0.2090E+04,-0.1110E-01,0.2176E-02
0.2095E+04,-0.1114E-01,0.2196E-02
0.2100E+04,-0.1119E-01,0.2218E-02
0.2105E+04,-0.1124E-01,0.2241E-02
0.2110E+04,-0.1129E-01,0.2265E-02
0.2115E+04,-0.1133E-01,0.2290E-02
0.2120E+04,-0.1139E-01,0.2316E-02
0.2125E+04,-0.1144E-01,0.2343E-02
0.2130E+04,-0.1149E-01,0.2372E-02
0.2135E+04,-0.1154E-01,0.2401E-02
0.2140E+04,-0.1160E-01,0.2432E-02
0.2145E+04,-0.1165E-01,0.2464E-02
0.2150E+04,-0.1171E-01,0.2496E-02
0.2155E+04,-0.1177E-01,0.2530E-02
0.2160E+04,-0.1183E-01,0.2565E-02
0.2165E+04,-0.1190E-01,0.2600E-02
0.2170E+04,-0.1196E-01,0.2635E-02
0.2175E+04,-0.1203E-01,0.2671E-02
0.2180E+04,-0.1210E-01,0.2708E-02
0.2185E+04,-0.1218E-01,0.2744E-02
0.2190E+04,-0.1226E-01,0.2779E-02
0.2195E+04,-0.1233E-01,0.2814E-02
0.2200E+04,-0.1242E-01,0.2848E-02
