W,Re_T,Im_T
0.1690E+04,0.3114E-05,0.6953E-06
0.1695E+04,0.2858E-04,0.6681E-05
0.1700E+04,0.7514E-04,0.1840E-04
0.1705E+04,0.1414E-03,0.3629E-04
0.1710E+04,0.2270E-03,0.6106E-04
0.1715E+04,0.3320E-03,0.9359E-04
0.1720E+04,0.4563E-03,0.1349E-03
0.1725E+04,0.6004E-03,0.1861E-03
0.1730E+04,0.7644E-03,0.2485E-03
0.1735E+04,0.9486E-03,0.3236E-03
0.1740E+04,0.1153E-02,0.4129E-03
0.1745E+04,0.1379E-02,0.5181E-03
0.1750E+04,0.1625E-02,0.6411E-03
0.1755E+04,0.1892E-02,0.7842E-03
0.1760E+04,0.2179E-02,0.9497E-03
0.1765E+04,0.2488E-02,0.1140E-02
0.1770E+04,0.2816E-02,0.1359E-02
0.1775E+04,0.3164E-02,0.1608E-02
0.1780E+04,0.3531E-02,0.1892E-02
0.1785E+04,0.3914E-02,0.2214E-02
0.1790E+04,0.4313E-02,0.2579E-02
0.1795E+04,0.4724E-02,0.2990E-02
0.1800E+04,0.5144E-02,0.3452E-02
0.1805E+04,0.5569E-02,0.3970E-02
0.1810E+04,0.5994E-02,0.4548E-02
0.1815E+04,0.6411E-02,0.5191E-02
0.1820E+04,0.6814E-02,0.5902E-02
0.1825E+04,0.7193E-02,0.6685E-02
0.1830E+04,0.7538E-02,0.7541E-02
0.1835E+04,0.7836E-02,0.8470E-02
0.1840E+04,0.8076E-02,0.9471E-02
0.1845E+04,0.8244E-02,0.1054E-01
0.1850E+04,0.8326E-02,0.1167E-01
0.1855E+04,0.8311E-02,0.1285E-01
0.1860E+04,0.8187E-02,0.1406E-01
0.1865E+04,0.7945E-02,0.1530E-01
0.1870E+04,0.7581E-02,0.1654E-01
0.1875E+04,0.7091E-02,0.1776E-01
0.1880E+04,0.6479E-02,0.1895E-01
0.1885E+04,0.5751E-02,0.2008E-01
0.1890E+04,0.4916E-02,0.2114E-01
0.1895E+04,0.3989E-02,0.2211E-01
0.1900E+04,0.2986E-02,0.2299E-01
0.1905E+04,0.1922E-02,0.2376E-01
0.1910E+04,0.8162E-03,0.2442E-01
0.1915E+04,-0.3153E-03,0.2497E-01
0.1920E+04,-0.1457E-02,0.2542E-01
0.1925E+04,-0.2595E-02,0.2577E-01
0.1930E+04,-0.3719E-02,0.2603E-01
0.1935E+04,-0.4818E-02,0.2620E-01
0.1940E+04,-0.5887E-02,0.2629E-01
0.1945E+04,-0.6919E-02,0.2632E-01
0.1950E+04,-0.7912E-02,0.2629E-01
0.1955E+04,-0.8865E-02,0.2622E-01
0.1960E+04,-0.9777E-02,0.2609E-01
0.1965E+04,-0.1065E-01,0.2594E-01
0.1970E+04,-0.1148E-01,0.2575E-01
0.1975E+04,-0.1227E-01,0.2554E-01
0.1980E+04,-0.1303E-01,0.2530E-01
0.1985E+04,-0.1376E-01,0.2505E-01
0.1990E+04,-0.1445E-01,0.2479E-01
0.1995E+04,-0.1512E-01,0.2450E-01
0.2000E+04,-0.1576E-01,0.2421E-01
0.2005E+04,-0.1637E-01,0.2391E-01
0.2010E+04,-0.1696E-01,0.2359E-01
0.2015E+04,-0.1752E-01,0.2327E-01
0.2020E+04,-0.1806E-01,0.2294E-01
0.2025E+04,-0.1858E-01,0.2260E-01
0.2030E+04,-0.1908E-01,0.2225E-01
0.2035E+04,-0.1955E-01,0.2190E-01
0.2040E+04,-0.2001E-01,0.2154E-01
0.2045E+04,-0.2044E-01,0.2118E-01
0.2050E+04,-0.2085E-01,0.2082E-01
0.2055E+04,-0.2125E-01,0.2045E-01
0.2060E+04,-0.2162E-01,0.2008E-01
0.2065E+04,-0.2197E-01,0.1971E-01
0.2070E+04,-0.2230E-01,0.1934E-01
0.2075E+04,-0.2262E-01,0.1897E-01
0.2080E+04,-0.2292E-01,0.1861E-01
0.2085E+04,-0.2320E-01,0.1826E-01
0.2090E+04,-0.2347E-01,0.1791E-01
0.2095E+04,-0.2372E-01,0.1756E-01
0.2100E+04,-0.2396E-01,0.1722E-01
0.2105E+04,-0.2419E-01,0.1690E-01
0.2110E+04,-0.2441E-01,0.1657E-01
0.2115E+04,-0.2463E-01,0.1626E-01
0.2120E+04,-0.2484E-01,0.1596E-01
0.2125E+04,-0.2504E-01,0.1566E-01
0.2130E+04,-0.2524E-01,0.1537E-01
0.2135E+04,-0.2544E-01,0.1508E-01
0.2140E+04,-0.2563E-01,0.1480E-01
0.2145E+04,-0.2583E-01,0.1453E-01
0.2150E+04,-0.2602E-01,0.1426E-01
0.2155E+04,-0.2622E-01,0.1399E-01
0.2160E+04,-0.2642E-01,0.1372E-01
0.2165E+04,-0.2662E-01,0.1346E-01
0.2170E+04,-0.2682E-01,0.1319E-01
0.2175E+04,-0.2703E-01,0.1292E-01
0.2180E+04,-0.2723E-01,0.1265E-01
0.2185E+04,-0.2744E-01,0.1237E-01
0.2190E+04,-0.2764E-01,0.1209E-01
0.2195E+04,-0.2785E-01,0.1180E-01
0.2200E+04,-0.2805E-01,0.1151E-01
