W,Re_T,Im_T
0.1690E+04,-0.1055E-05,-0.8108E-07
0.1695E+04,-0.9539E-05,-0.7624E-06
0.1700E+04,-0.2473E-04,-0.2054E-05
0.1705E+04,-0.4589E-04,-0.3962E-05
0.1710E+04,-0.7266E-04,-0.6516E-05
0.1715E+04,-0.1048E-03,-0.9758E-05
0.1720E+04,-0.1422E-03,-0.1374E-04
0.1725E+04,-0.1846E-03,-0.1850E-04
0.1730E+04,-0.2321E-03,-0.2410E-04
0.1735E+04,-0.2844E-03,-0.3060E-04
0.1740E+04,-0.3416E-03,-0.3805E-04
0.1745E+04,-0.4035E-03,-0.4651E-04
0.1750E+04,-0.4702E-03,-0.5604E-04
0.1755E+04,-0.5414E-03,-0.6671E-04
0.1760E+04,-0.6173E-03,-0.7858E-04
0.1765E+04,-0.6977E-03,-0.9173E-04
0.1770E+04,-0.7827E-03,-0.1062E-03
0.1775E+04,-0.8720E-03,-0.1222E-03
0.1780E+04,-0.9659E-03,-0.1396E-03
0.1785E+04,-0.1064E-02,-0.1587E-03
0.1790E+04,-0.1167E-02,-0.1796E-03
0.1795E+04,-0.1273E-02,-0.2023E-03
0.1800E+04,-0.1384E-02,-0.2269E-03
0.1805E+04,-0.1500E-02,-0.2536E-03
0.1810E+04,-0.1619E-02,-0.2826E-03
0.1815E+04,-0.1742E-02,-0.3140E-03
0.1820E+04,-0.1870E-02,-0.3478E-03
0.1825E+04,-0.2001E-02,-0.3844E-03
0.1830E+04,-0.2136E-02,-0.4238E-03
0.1835E+04,-0.2274E-02,-0.4662E-03
0.1840E+04,-0.2416E-02,-0.5117E-03
0.1845E+04,-0.2561E-02,-0.5605E-03
0.1850E+04,-0.2710E-02,-0.6128E-03
0.1855E+04,-0.2861E-02,-0.6686E-03
0.1860E+04,-0.3016E-02,-0.7282E-03
0.1865E+04,-0.3172E-02,-0.7916E-03
0.1870E+04,-0.3332E-02,-0.8590E-03
0.1875E+04,-0.3493E-02,-0.9305E-03
0.1880E+04,-0.3657E-02,-0.1006E-02
0.1885E+04,-0.3821E-02,-0.1086E-02
0.1890E+04,-0.3988E-02,-0.1170E-02
0.1895E+04,-0.4156E-02,-0.1258E-02
0.1900E+04,-0.4325E-02,-0.1351E-02
0.1905E+04,-0.4495E-02,-0.1448E-02
0.1910E+04,-0.4665E-02,-0.1550E-02
0.1915E+04,-0.4835E-02,-0.1656E-02
0.1920E+04,-0.5006E-02,-0.1767E-02
0.1925E+04,-0.5177E-02,-0.1881E-02
0.1930E+04,-0.5347E-02,-0.2001E-02
0.1935E+04,-0.5517E-02,-0.2125E-02
0.1940E+04,-0.5685E-02,-0.2253E-02
0.1945E+04,-0.5853E-02,-0.2386E-02
0.1950E+04,-0.6020E-02,-0.2523E-02
0.1955E+04,-0.6185E-02,-0.2664E-02
0.1960E+04,-0.6348E-02,-0.2809E-02
0.1965E+04,-0.6510E-02,-0.2958E-02
0.1970E+04,-0.6669E-02,-0.3111E-02
0.1975E+04,-0.6827E-02,-0.3268E-02
0.1980E+04,-0.6981E-02,-0.3429E-02
0.1985E+04,-0.7134E-02,-0.3593E-02
0.1990E+04,-0.7284E-02,-0.3762E-02
0.1995E+04,-0.7431E-02,-0.3933E-02
0.2000E+04,-0.7575E-02,-0.4108E-02
0.2005E+04,-0.7716E-02,-0.4286E-02
0.2010E+04,-0.7855E-02,-0.4468E-02
0.2015E+04,-0.7990E-02,-0.4653E-02
0.2020E+04,-0.8122E-02,-0.4842E-02
0.2025E+04,-0.8250E-02,-0.5034E-02
0.2030E+04,-0.8375E-02,-0.5229E-02
0.2035E+04,-0.8496E-02,-0.5428E-02
0.2040E+04,-0.8613E-02,-0.5631E-02
0.2045E+04,-0.8725E-02,-0.5837E-02
0.2050E+04,-0.8833E-02,-0.6047E-02
0.2055E+04,-0.8935E-02,-0.6261E-02
0.2060E+04,-0.9032E-02,-0.6478E-02
0.2065E+04,-0.9122E-02,-0.6698E-02
0.2070E+04,-0.9206E-02,-0.6922E-02
0.2075E+04,-0.9283E-02,-0.7149E-02
0.2080E+04,-0.9353E-02,-0.7378E-02
0.2085E+04,-0.9414E-02,-0.7610E-02
0.2090E+04,-0.9467E-02,-0.7843E-02
0.2095E+04,-0.9511E-02,-0.8078E-02
0.2100E+04,-0.9545E-02,-0.8312E-02
0.2105E+04,-0.9570E-02,-0.8547E-02
0.2110E+04,-0.9585E-02,-0.8780E-02
0.2115E+04,-0.9590E-02,-0.9011E-02
0.2120E+04,-0.9585E-02,-0.9239E-02
0.2125E+04,-0.9571E-02,-0.9462E-02
0.2130E+04,-0.9547E-02,-0.9681E-02
0.2135E+04,-0.9515E-02,-0.9894E-02
0.2140E+04,-0.9474E-02,-0.1010E-01
0.2145E+04,-0.9426E-02,-0.1030E-01
0.2150E+04,-0.9371E-02,-0.1049E-01
0.2155E+04,-0.9310E-02,-0.1067E-01
0.2160E+04,-0.9245E-02,-0.1085E-01
0.2165E+04,-0.9176E-02,-0.1101E-01
0.2170E+04,-0.9105E-02,-0.1116E-01
0.2175E+04,-0.9032E-02,-0.1131E-01
0.2180E+04,-0.8958E-02,-0.1145E-01
0.2185E+04,-0.8885E-02,-0.1158E-01
0.2190E+04,-0.8813E-02,-0.1170E-01
0.2195E+04,-0.8743E-02,-0.1181E-01
0.2200E+04,-0.8677E-02,-0.1191E-01
