W,Re_T,Im_T
0.1690E+04,-0.8137E-02,-0.9329E-03
0.1695E+04,-0.2104E-01,-0.2870E-02
0.1700E+04,-0.3167E-01,-0.5151E-02
0.1705E+04,-0.4116E-01,-0.7894E-02
0.1710E+04,-0.4977E-01,-0.1112E-01
0.1715E+04,-0.5758E-01,-0.1480E-01
0.1720E+04,-0.6463E-01,-0.1887E-01
0.1725E+04,-0.7094E-01,-0.2327E-01
0.1730E+04,-0.7650E-01,-0.2792E-01
0.1735E+04,-0.8135E-01,-0.3273E-01
0.1740E+04,-0.8551E-01,-0.3765E-01
0.1745E+04,-0.8901E-01,-0.4260E-01
0.1750E+04,-0.9187E-01,-0.4752E-01
0.1755E+04,-0.9414E-01,-0.5235E-01
0.1760E+04,-0.9587E-01,-0.5704E-01
0.1765E+04,-0.9708E-01,-0.6155E-01
0.1770E+04,-0.9784E-01,-0.6583E-01
0.1775E+04,-0.9819E-01,-0.6986E-01
0.1780E+04,-0.9819E-01,-0.7361E-01
0.1785E+04,-0.9789E-01,-0.7706E-01
0.1790E+04,-0.9735E-01,-0.8021E-01
0.1795E+04,-0.9662E-01,-0.8306E-01
0.1800E+04,-0.9574E-01,-0.8562E-01
0.1805E+04,-0.9476E-01,-0.8790E-01
0.1810E+04,-0.9371E-01,-0.8993E-01
0.1815E+04,-0.9261E-01,-0.9172E-01
0.1820E+04,-0.9150E-01,-0.9330E-01
0.1825E+04,-0.9039E-01,-0.9469E-01
0.1830E+04,-0.8928E-01,-0.9591E-01
0.1835E+04,-0.8819E-01,-0.9699E-01
0.1840E+04,-0.8711E-01,-0.9794E-01
0.1845E+04,-0.8606E-01,-0.9877E-01
0.1850E+04,-0.8502E-01,-0.9950E-01
0.1855E+04,-0.8400E-01,-0.1001E+00
0.1860E+04,-0.8300E-01,-0.1007E+00
0.1865E+04,-0.8202E-01,-0.1012E+00
0.1870E+04,-0.8105E-01,-0.1016E+00
0.1875E+04,-0.8009E-01,-0.1019E+00
0.1880E+04,-0.7915E-01,-0.1021E+00
0.1885E+04,-0.7823E-01,-0.1023E+00
0.1890E+04,-0.7733E-01,-0.1024E+00
0.1895E+04,-0.7645E-01,-0.1025E+00
0.1900E+04,-0.7560E-01,-0.1025E+00
0.1905E+04,-0.7479E-01,-0.1024E+00
0.1910E+04,-0.7401E-01,-0.1023E+00
0.1915E+04,-0.7326E-01,-0.1022E+00
0.1920E+04,-0.7256E-01,-0.1020E+00
0.1925E+04,-0.7190E-01,-0.1017E+00
0.1930E+04,-0.7128E-01,-0.1015E+00
0.1935E+04,-0.7071E-01,-0.1012E+00
0.1940E+04,-0.7018E-01,-0.1009E+00
0.1945E+04,-0.6970E-01,-0.1006E+00
0.1950E+04,-0.6926E-01,-0.1003E+00
0.1955E+04,-0.6886E-01,-0.9994E-01
0.1960E+04,-0.6849E-01,-0.9963E-01
0.1965E+04,-0.6816E-01,-0.9932E-01
0.1970E+04,-0.6787E-01,-0.9903E-01
0.1975E+04,-0.6759E-01,-0.9875E-01
0.1980E+04,-0.6735E-01,-0.9848E-01
0.1985E+04,-0.6711E-01,-0.9824E-01
0.1990E+04,-0.6690E-01,-0.9802E-01
0.1995E+04,-0.6670E-01,-0.9781E-01
0.2000E+04,-0.6650E-01,-0.9763E-01
0.2005E+04,-0.6631E-01,-0.9747E-01
0.2010E+04,-0.6613E-01,-0.9732E-01
0.2015E+04,-0.6594E-01,-0.9719E-01
0.2020E+04,-0.6575E-01,-0.9708E-01
0.2025E+04,-0.6556E-01,-0.9698E-01
0.2030E+04,-0.6537E-01,-0.9690E-01
0.2035E+04,-0.6517E-01,-0.9683E-01
0.2040E+04,-0.6496E-01,-0.9677E-01
0.2045E+04,-0.6475E-01,-0.9672E-01
0.2050E+04,-0.6454E-01,-0.9668E-01
0.2055E+04,-0.6432E-01,-0.9665E-01
0.2060E+04,-0.6409E-01,-0.9662E-01
0.2065E+04,-0.6386E-01,-0.9660E-01
0.2070E+04,-0.6362E-01,-0.9659E-01
0.2075E+04,-0.6338E-01,-0.9659E-01
0.2080E+04,-0.6313E-01,-0.9659E-01
0.2085E+04,-0.6288E-01,-0.9660E-01
0.2090E+04,-0.6263E-01,-0.9662E-01
0.2095E+04,-0.6237E-01,-0.9665E-01
0.2100E+04,-0.6210E-01,-0.9669E-01
0.2105E+04,-0.6183E-01,-0.9673E-01
0.2110E+04,-0.6155E-01,-0.9679E-01
0.2115E+04,-0.6126E-01,-0.9685E-01
0.2120E+04,-0.6097E-01,-0.9692E-01
0.2125E+04,-0.6066E-01,-0.9701E-01
0.2130E+04,-0.6035E-01,-0.9710E-01
0.2135E+04,-0.6002E-01,-0.9720E-01
0.2140E+04,-0.5969E-01,-0.9731E-01
0.2145E+04,-0.5934E-01,-0.9743E-01
0.2150E+04,-0.5898E-01,-0.9755E-01
0.2155E+04,-0.5860E-01,-0.9768E-01
0.2160E+04,-0.5821E-01,-0.9782E-01
0.2165E+04,-0.5781E-01,-0.9796E-01
0.2170E+04,-0.5739E-01,-0.9811E-01
0.2175E+04,-0.5696E-01,-0.9826E-01
0.2180E+04,-0.5652E-01,-0.9841E-01
0.2185E+04,-0.5606E-01,-0.9857E-01
0.2190E+04,-0.5559E-01,-0.9873E-01
0.2195E+04,-0.5511E-01,-0.9889E-01
0.2200E+04,-0.5461E-01,-0.9905E-01
